code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,24291_date,24291_score,24292_date,24292_score,24293_date,24293_score,24294_date,24294_score,24295_date,24295_score,24296_date,24296_score,24297_date,24297_score,24298_date,24298_score,24299_date,24299_score,clicks_forumng,clicks_homepage,clicks_oucollaborate,clicks_oucontent,clicks_page,clicks_quiz,clicks_resource,clicks_subpage,clicks_url
CCC,2014J,535648,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,N,Pass,-124.0,NA,46.0,74.0,NA,NA,NA,NA,NA,NA,21.0,89.0,69.0,94.0,147.0,79.0,219.0,85.0,244.0,76.0,6.0,90.0,0.0,24.0,0.0,1377.0,9.0,74.0,3.0
CCC,2014J,536276,M,South East Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,-74.0,NA,32.0,96.0,117.0,94.0,169.0,76.0,203.0,96.0,21.0,89.0,69.0,98.0,147.0,90.0,219.0,75.0,243.0,64.0,85.0,348.0,3.0,169.0,0.0,713.0,225.0,162.0,24.0
CCC,2014J,536736,M,London Region,HE Qualification,10-20,0-35,0,120,N,Withdrawn,-74.0,21.0,NA,NA,NA,NA,NA,NA,NA,NA,21.0,44.0,NA,NA,NA,NA,NA,NA,NA,NA,9.0,8.0,0.0,0.0,0.0,246.0,0.0,0.0,2.0
CCC,2014J,536825,M,South East Region,A Level or Equivalent,40-50%,0-35,0,30,N,Withdrawn,-24.0,31.0,NA,NA,NA,NA,NA,NA,NA,NA,21.0,44.0,NA,NA,NA,NA,NA,NA,NA,NA,3.0,10.0,0.0,2.0,0.0,109.0,0.0,1.0,1.0
CCC,2014J,537654,M,North Region,A Level or Equivalent,40-50%,0-35,1,30,Y,Pass,-36.0,NA,-1.0,56.0,-1.0,65.0,-1.0,60.0,222.0,82.0,-1.0,10.0,-1.0,44.0,-1.0,54.0,219.0,88.0,245.0,62.0,0.0,253.0,3.0,516.0,0.0,600.0,81.0,288.0,5.0
CCC,2014J,537811,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,Y,Distinction,-53.0,NA,29.0,98.0,105.0,100.0,151.0,99.0,204.0,89.0,21.0,100.0,69.0,98.0,147.0,100.0,219.0,100.0,244.0,98.0,3240.0,1412.0,6.0,54.0,4.0,1239.0,152.0,160.0,10.0
CCC,2014J,539408,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,30,N,Withdrawn,-25.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,21.0,33.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,39.0,0.0,57.0,0.0,264.0,3.0,12.0,0.0
CCC,2014J,539451,M,London Region,Lower Than A Level,10-20,55<=,0,60,N,Fail,-36.0,NA,32.0,50.0,109.0,46.0,NA,NA,NA,NA,21.0,78.0,NA,NA,NA,NA,NA,NA,NA,NA,39.0,56.0,0.0,4.0,0.0,242.0,11.0,51.0,2.0
CCC,2014J,539727,M,South West Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn,-14.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,21.0,67.0,NA,NA,NA,NA,NA,NA,NA,NA,33.0,30.0,2.0,109.0,0.0,205.0,5.0,16.0,1.0
CCC,2014J,540509,M,South East Region,Lower Than A Level,30-40%,0-35,1,60,N,Withdrawn,-154.0,39.0,NA,NA,NA,NA,NA,NA,NA,NA,21.0,89.0,NA,NA,NA,NA,NA,NA,NA,NA,29.0,59.0,0.0,36.0,0.0,262.0,17.0,15.0,1.0
CCC,2014J,540694,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,-24.0,104.0,36.0,60.0,NA,NA,NA,NA,NA,NA,21.0,33.0,69.0,45.0,NA,NA,NA,NA,NA,NA,15.0,79.0,0.0,118.0,0.0,240.0,12.0,27.0,4.0
CCC,2014J,540885,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,240,N,Withdrawn,-114.0,10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCC,2014J,541040,M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,-74.0,109.0,33.0,60.0,NA,NA,NA,NA,NA,NA,21.0,89.0,NA,NA,NA,NA,NA,NA,NA,NA,12.0,128.0,0.0,194.0,0.0,203.0,52.0,45.0,0.0
CCC,2014J,541482,M,East Anglian Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-81.0,NA,32.0,60.0,109.0,67.0,158.0,46.0,207.0,66.0,21.0,67.0,69.0,65.0,147.0,81.0,219.0,65.0,244.0,32.0,23.0,213.0,2.0,77.0,0.0,382.0,199.0,232.0,2.0
CCC,2014J,541531,M,South East Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,-59.0,NA,31.0,92.0,108.0,87.0,158.0,78.0,206.0,93.0,21.0,89.0,69.0,82.0,147.0,79.0,219.0,83.0,244.0,54.0,51.0,166.0,0.0,373.0,4.0,751.0,37.0,104.0,9.0
CCC,2014J,541538,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,30,N,Pass,-114.0,NA,NA,NA,NA,NA,229.0,59.0,NA,NA,21.0,67.0,69.0,31.0,147.0,50.0,NA,NA,243.0,52.0,72.0,237.0,0.0,185.0,1.0,110.0,115.0,63.0,3.0
CCC,2014J,541708,M,South West Region,A Level or Equivalent,70-80%,35-55,0,30,N,Distinction,-80.0,NA,31.0,98.0,106.0,100.0,156.0,97.0,206.0,98.0,21.0,100.0,69.0,98.0,147.0,100.0,219.0,100.0,244.0,98.0,26.0,413.0,34.0,472.0,4.0,1567.0,142.0,213.0,8.0
CCC,2014J,542054,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,N,Withdrawn,-140.0,152.0,NA,NA,NA,NA,NA,NA,NA,NA,21.0,22.0,69.0,35.0,NA,NA,NA,NA,NA,NA,6.0,48.0,3.0,17.0,0.0,290.0,6.0,40.0,5.0
CCC,2014J,542134,M,Wales,HE Qualification,50-60%,35-55,0,60,N,Withdrawn,-28.0,-1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,7.0,0.0,0.0,0.0,56.0,19.0,2.0,3.0
CCC,2014J,542167,M,Scotland,HE Qualification,50-60%,0-35,0,60,Y,Pass,-128.0,NA,32.0,92.0,109.0,60.0,156.0,82.0,NA,NA,21.0,78.0,69.0,78.0,147.0,60.0,219.0,25.0,244.0,48.0,73.0,171.0,1.0,144.0,2.0,600.0,57.0,195.0,12.0
CCC,2014J,542180,F,South West Region,Lower Than A Level,40-50%,0-35,0,300,Y,Withdrawn,-87.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0,40.0,3.0,54.0,0.0,109.0,6.0,28.0,0.0
CCC,2014J,542557,M,Scotland,HE Qualification,90-100%,35-55,0,60,N,Distinction,-106.0,NA,31.0,94.0,108.0,96.0,156.0,96.0,202.0,97.0,21.0,100.0,69.0,100.0,147.0,100.0,219.0,96.0,244.0,90.0,65.0,387.0,4.0,280.0,2.0,730.0,92.0,134.0,11.0
CCC,2014J,543417,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,1,60,N,Withdrawn,-24.0,66.0,32.0,32.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,15.0,0.0,2.0,0.0,1.0,3.0,8.0,2.0
CCC,2014J,543653,M,London Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,-30.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.0,56.0,69.0,73.0,NA,NA,NA,NA,NA,NA,3.0,42.0,0.0,0.0,0.0,127.0,7.0,16.0,3.0
CCC,2014J,543788,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,-134.0,NA,30.0,96.0,108.0,91.0,156.0,75.0,205.0,86.0,21.0,100.0,69.0,87.0,147.0,83.0,219.0,92.0,244.0,84.0,478.0,438.0,0.0,86.0,7.0,1661.0,80.0,204.0,13.0
CCC,2014J,543953,F,South East Region,Lower Than A Level,50-60%,35-55,0,90,N,Withdrawn,-79.0,32.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.0,102.0,1.0,290.0,0.0,476.0,29.0,12.0,4.0
CCC,2014J,544052,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-10.0,NA,34.0,76.0,110.0,55.0,160.0,37.0,207.0,43.0,21.0,78.0,69.0,46.0,147.0,47.0,219.0,38.0,244.0,58.0,248.0,321.0,24.0,714.0,3.0,555.0,43.0,124.0,10.0
CCC,2014J,544071,M,South Region,Lower Than A Level,90-100%,0-35,0,150,N,Withdrawn,-135.0,-3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCC,2014J,544267,M,South West Region,A Level or Equivalent,80-90%,35-55,0,30,N,Pass,-10.0,NA,31.0,96.0,109.0,94.0,158.0,94.0,206.0,91.0,21.0,89.0,69.0,94.0,147.0,85.0,219.0,75.0,244.0,80.0,432.0,448.0,12.0,2562.0,2.0,974.0,58.0,118.0,33.0
CCC,2014J,544271,M,South Region,A Level or Equivalent,60-70%,0-35,0,90,N,Withdrawn,NA,-29.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCC,2014J,544319,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,30,N,Withdrawn,-10.0,72.0,36.0,68.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,20.0,0.0,6.0,0.0,0.0,3.0,10.0,3.0
CCC,2014J,544720,M,South Region,A Level or Equivalent,70-80%,0-35,0,30,N,Fail,-24.0,NA,32.0,70.0,109.0,29.0,NA,NA,NA,NA,21.0,33.0,NA,NA,147.0,55.0,NA,NA,NA,NA,57.0,54.0,0.0,0.0,0.0,111.0,23.0,29.0,3.0
CCC,2014J,545118,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,90,N,Fail,-135.0,NA,32.0,56.0,108.0,29.0,NA,NA,NA,NA,21.0,56.0,69.0,19.0,147.0,33.0,NA,NA,NA,NA,8.0,51.0,0.0,0.0,0.0,104.0,6.0,16.0,0.0
CCC,2014J,545255,M,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,-23.0,NA,35.0,88.0,109.0,87.0,158.0,77.0,NA,NA,21.0,78.0,69.0,93.0,147.0,71.0,NA,NA,NA,NA,30.0,73.0,0.0,32.0,0.0,582.0,38.0,41.0,3.0
CCC,2014J,545493,M,Scotland,HE Qualification,90-100%,0-35,0,90,N,Withdrawn,-43.0,-5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCC,2014J,545704,M,South East Region,Lower Than A Level,70-80%,0-35,0,60,Y,Pass,-14.0,NA,32.0,68.0,NA,NA,160.0,55.0,207.0,77.0,21.0,78.0,69.0,81.0,147.0,92.0,219.0,67.0,245.0,46.0,109.0,377.0,6.0,493.0,0.0,2097.0,81.0,235.0,10.0
CCC,2014J,545758,M,West Midlands Region,Lower Than A Level,30-40%,0-35,1,30,N,Fail,-66.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.0,78.0,NA,NA,NA,NA,NA,NA,NA,NA,39.0,42.0,0.0,4.0,0.0,80.0,7.0,6.0,0.0
CCC,2014J,546139,F,North Region,A Level or Equivalent,20-30%,0-35,0,30,N,Withdrawn,-115.0,129.0,47.0,40.0,NA,NA,NA,NA,NA,NA,21.0,22.0,69.0,13.0,NA,NA,NA,NA,NA,NA,10.0,42.0,2.0,34.0,0.0,107.0,9.0,23.0,1.0
CCC,2014J,546400,F,Scotland,A Level or Equivalent,60-70%,0-35,1,60,N,Withdrawn,-46.0,185.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCC,2014J,546634,F,North Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,-23.0,144.0,NA,NA,129.0,NA,NA,NA,NA,NA,21.0,67.0,69.0,65.0,NA,NA,NA,NA,NA,NA,3.0,49.0,0.0,16.0,0.0,179.0,12.0,27.0,3.0
CCC,2014J,546654,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,150,Y,Pass,-92.0,NA,18.0,86.0,106.0,86.0,156.0,80.0,206.0,86.0,21.0,89.0,69.0,89.0,147.0,81.0,219.0,63.0,245.0,72.0,13.0,262.0,0.0,0.0,5.0,600.0,39.0,66.0,7.0
CCC,2014J,546934,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-78.0,96.0,NA,NA,NA,NA,NA,NA,NA,NA,21.0,56.0,NA,NA,NA,NA,NA,NA,NA,NA,21.0,42.0,0.0,65.0,0.0,108.0,13.0,18.0,4.0
CCC,2014J,547128,M,Wales,A Level or Equivalent,20-30%,35-55,0,180,Y,Withdrawn,-155.0,-113.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCC,2014J,547153,M,Wales,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,-36.0,NA,30.0,78.0,123.0,66.0,160.0,63.0,NA,NA,21.0,78.0,69.0,81.0,147.0,83.0,219.0,21.0,244.0,38.0,117.0,231.0,4.0,53.0,1.0,982.0,104.0,75.0,2.0
CCC,2014J,547506,M,South East Region,A Level or Equivalent,0-10%,0-35,0,90,N,Withdrawn,-74.0,31.0,NA,NA,NA,NA,NA,NA,NA,NA,21.0,44.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,38.0,0.0,46.0,0.0,94.0,33.0,10.0,3.0
CCC,2014J,547612,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,30,N,Pass,-129.0,NA,30.0,88.0,108.0,83.0,157.0,74.0,206.0,88.0,21.0,44.0,69.0,70.0,147.0,72.0,219.0,50.0,244.0,54.0,11.0,82.0,3.0,77.0,0.0,409.0,117.0,70.0,7.0
CCC,2014J,548922,M,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,-114.0,37.0,NA,NA,NA,NA,NA,NA,NA,NA,21.0,67.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,25.0,0.0,3.0,0.0,62.0,5.0,4.0,1.0
CCC,2014J,548926,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,60,N,Fail,-18.0,NA,31.0,28.0,108.0,12.0,158.0,24.0,NA,NA,21.0,67.0,69.0,65.0,147.0,28.0,NA,NA,NA,NA,0.0,14.0,0.0,0.0,0.0,141.0,7.0,8.0,0.0
CCC,2014J,549113,M,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,-123.0,12.0,32.0,48.0,NA,NA,NA,NA,NA,NA,21.0,56.0,NA,NA,NA,NA,NA,NA,NA,NA,18.0,24.0,0.0,0.0,0.0,114.0,5.0,13.0,0.0
CCC,2014J,549439,M,Scotland,Lower Than A Level,80-90%,0-35,0,30,N,Fail,-28.0,NA,32.0,70.0,107.0,82.0,155.0,65.0,207.0,57.0,21.0,100.0,69.0,89.0,147.0,94.0,219.0,73.0,245.0,34.0,4.0,140.0,0.0,370.0,2.0,408.0,50.0,100.0,2.0
CCC,2014J,549677,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,N,Withdrawn,-15.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,21.0,56.0,NA,NA,NA,NA,NA,NA,NA,NA,94.0,54.0,4.0,43.0,0.0,295.0,23.0,7.0,7.0
CCC,2014J,549687,F,East Midlands Region,Lower Than A Level,60-70%,35-55,0,30,N,Pass,-72.0,NA,32.0,66.0,108.0,70.0,157.0,80.0,206.0,78.0,21.0,89.0,69.0,38.0,147.0,85.0,219.0,94.0,244.0,66.0,73.0,221.0,1.0,9.0,0.0,425.0,45.0,107.0,28.0
CCC,2014J,549706,F,South Region,HE Qualification,90-100%,0-35,0,60,N,Pass,-51.0,NA,32.0,92.0,109.0,34.0,164.0,85.0,206.0,59.0,21.0,78.0,69.0,70.0,147.0,56.0,219.0,58.0,244.0,50.0,106.0,178.0,4.0,522.0,2.0,610.0,83.0,117.0,24.0
CCC,2014J,549769,F,Scotland,A Level or Equivalent,60-70%,0-35,0,110,N,Withdrawn,-10.0,163.0,32.0,48.0,109.0,41.0,NA,NA,NA,NA,21.0,67.0,69.0,82.0,147.0,63.0,NA,NA,NA,NA,41.0,184.0,0.0,98.0,0.0,923.0,112.0,117.0,8.0
CCC,2014J,549783,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,30,N,Distinction,-150.0,NA,25.0,98.0,104.0,98.0,143.0,97.0,200.0,98.0,21.0,100.0,69.0,100.0,147.0,98.0,219.0,100.0,248.0,98.0,241.0,491.0,0.0,772.0,1.0,3091.0,83.0,153.0,12.0
CCC,2014J,549888,F,Scotland,A Level or Equivalent,30-40%,35-55,0,150,N,Withdrawn,-46.0,209.0,NA,NA,109.0,95.0,165.0,88.0,NA,NA,21.0,78.0,69.0,83.0,147.0,79.0,NA,NA,NA,NA,10.0,125.0,0.0,29.0,0.0,415.0,61.0,50.0,6.0
CCC,2014J,549922,M,South East Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn,-106.0,-1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,14.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0
CCC,2014J,550393,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,90,N,Fail,-10.0,NA,32.0,82.0,109.0,4.0,NA,NA,NA,NA,21.0,56.0,69.0,54.0,NA,NA,NA,NA,NA,NA,7.0,36.0,0.0,6.0,0.0,72.0,11.0,11.0,7.0
CCC,2014J,550545,F,Scotland,A Level or Equivalent,60-70%,0-35,1,90,N,Withdrawn,-60.0,235.0,-1.0,92.0,NA,NA,NA,NA,NA,NA,-1.0,70.0,-1.0,75.0,147.0,70.0,NA,NA,NA,NA,283.0,190.0,2.0,60.0,0.0,121.0,17.0,38.0,4.0
CCC,2014J,550702,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,210,N,Distinction,-30.0,NA,NA,NA,109.0,93.0,158.0,85.0,207.0,85.0,21.0,100.0,69.0,94.0,147.0,96.0,219.0,83.0,244.0,94.0,117.0,230.0,23.0,35.0,3.0,738.0,91.0,194.0,7.0
CCC,2014J,550814,M,South West Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass,-85.0,NA,35.0,48.0,109.0,27.0,158.0,37.0,207.0,41.0,21.0,100.0,69.0,73.0,147.0,63.0,NA,NA,244.0,40.0,5.0,81.0,0.0,2.0,0.0,225.0,21.0,26.0,2.0
CCC,2014J,551158,M,Scotland,HE Qualification,40-50%,35-55,0,30,N,Withdrawn,-22.0,29.0,NA,NA,NA,NA,NA,NA,NA,NA,21.0,78.0,NA,NA,NA,NA,NA,NA,NA,NA,541.0,866.0,0.0,211.0,0.0,146.0,265.0,85.0,9.0
CCC,2014J,551214,M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-136.0,NA,38.0,80.0,115.0,77.0,165.0,62.0,NA,NA,NA,NA,69.0,93.0,147.0,88.0,NA,NA,243.0,66.0,42.0,130.0,0.0,8.0,2.0,128.0,36.0,50.0,5.0
CCC,2014J,551220,M,North Region,HE Qualification,NA,0-35,0,120,N,Fail,-8.0,NA,31.0,82.0,NA,NA,NA,NA,NA,NA,21.0,78.0,NA,NA,NA,NA,NA,NA,NA,NA,15.0,95.0,0.0,4.0,0.0,46.0,55.0,20.0,8.0
CCC,2014J,551332,F,North Western Region,Lower Than A Level,40-50%,0-35,0,120,N,Fail,-129.0,NA,31.0,86.0,109.0,57.0,158.0,32.0,NA,NA,21.0,89.0,69.0,81.0,NA,NA,NA,NA,NA,NA,129.0,74.0,0.0,42.0,0.0,466.0,23.0,46.0,2.0
CCC,2014J,551397,M,Ireland,A Level or Equivalent,50-60%,0-35,0,30,N,Pass,-149.0,NA,32.0,98.0,110.0,90.0,159.0,57.0,207.0,99.0,21.0,100.0,69.0,94.0,147.0,75.0,219.0,92.0,244.0,66.0,1036.0,612.0,0.0,323.0,8.0,2066.0,127.0,368.0,20.0
CCC,2014J,551589,M,North Western Region,Lower Than A Level,20-30%,35-55,0,120,N,Withdrawn,-153.0,28.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0,9.0,0.0,0.0,0.0,2.0,5.0,7.0,0.0
CCC,2014J,551772,M,East Anglian Region,HE Qualification,90-100%,0-35,0,30,N,Fail,-31.0,NA,32.0,94.0,109.0,64.0,158.0,59.0,NA,NA,21.0,22.0,69.0,52.0,147.0,51.0,219.0,56.0,244.0,30.0,9.0,78.0,0.0,4.0,0.0,343.0,28.0,52.0,5.0
CCC,2014J,551791,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,30,N,Withdrawn,-44.0,51.0,NA,NA,NA,NA,NA,NA,NA,NA,21.0,89.0,NA,NA,NA,NA,NA,NA,NA,NA,3.0,25.0,0.0,1.0,0.0,66.0,5.0,9.0,2.0
CCC,2014J,552220,M,South West Region,HE Qualification,60-70%,0-35,0,60,N,Fail,-5.0,NA,32.0,56.0,109.0,44.0,NA,NA,208.0,37.0,21.0,33.0,NA,NA,147.0,21.0,219.0,46.0,245.0,32.0,98.0,100.0,0.0,2.0,1.0,376.0,74.0,65.0,9.0
CCC,2014J,552255,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,90,N,Withdrawn,-78.0,26.0,NA,NA,NA,NA,NA,NA,NA,NA,21.0,11.0,NA,NA,NA,NA,NA,NA,NA,NA,2.0,8.0,0.0,0.0,0.0,39.0,2.0,3.0,0.0
CCC,2014J,552475,F,Wales,HE Qualification,0-10%,0-35,0,90,N,Withdrawn,-155.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0,21.0,1.0,4.0,0.0,110.0,14.0,11.0,1.0
CCC,2014J,552498,F,Scotland,A Level or Equivalent,50-60%,35-55,1,60,N,Pass,-23.0,NA,31.0,96.0,109.0,83.0,158.0,85.0,200.0,71.0,21.0,78.0,69.0,94.0,147.0,96.0,219.0,46.0,244.0,62.0,4.0,78.0,0.0,0.0,0.0,325.0,12.0,57.0,2.0
CCC,2014J,552666,M,South Region,A Level or Equivalent,50-60%,0-35,0,90,N,Withdrawn,-43.0,94.0,32.0,22.0,NA,NA,NA,NA,NA,NA,21.0,44.0,69.0,49.0,NA,NA,NA,NA,NA,NA,9.0,58.0,1.0,14.0,0.0,267.0,24.0,20.0,1.0
CCC,2014J,552965,M,East Midlands Region,Lower Than A Level,60-70%,35-55,0,120,N,Distinction,-57.0,NA,27.0,100.0,96.0,90.0,157.0,97.0,204.0,95.0,21.0,89.0,69.0,89.0,147.0,100.0,219.0,98.0,244.0,92.0,3146.0,1141.0,35.0,128.0,2.0,1767.0,80.0,263.0,39.0
CCC,2014J,553599,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,-101.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.0,100.0,69.0,100.0,147.0,100.0,219.0,100.0,243.0,100.0,435.0,409.0,17.0,72.0,3.0,2546.0,89.0,276.0,15.0
CCC,2014J,553719,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,90,N,Distinction,-150.0,NA,22.0,94.0,92.0,99.0,150.0,96.0,200.0,87.0,21.0,78.0,69.0,94.0,147.0,96.0,219.0,98.0,244.0,92.0,55.0,233.0,0.0,13.0,3.0,1158.0,103.0,98.0,10.0
CCC,2014J,553741,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,1,120,N,Pass,-25.0,NA,-1.0,52.0,-1.0,59.0,-1.0,50.0,NA,NA,-1.0,50.0,-1.0,85.0,-1.0,63.0,NA,NA,245.0,62.0,0.0,25.0,0.0,0.0,3.0,0.0,13.0,18.0,0.0
CCC,2014J,554065,M,North Region,Lower Than A Level,NA,35-55,0,90,N,Distinction,-45.0,NA,32.0,100.0,109.0,98.0,158.0,97.0,207.0,97.0,21.0,89.0,69.0,100.0,147.0,92.0,219.0,96.0,248.0,100.0,320.0,186.0,0.0,0.0,1.0,451.0,57.0,88.0,9.0
CCC,2014J,554266,M,Scotland,Lower Than A Level,50-60%,35-55,0,30,N,Withdrawn,-32.0,153.0,32.0,90.0,NA,NA,NA,NA,NA,NA,NA,NA,69.0,78.0,NA,NA,NA,NA,NA,NA,74.0,93.0,3.0,69.0,0.0,65.0,44.0,71.0,0.0
CCC,2014J,554444,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-129.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,21.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,17.0,0.0,0.0,0.0,11.0,2.0,3.0,1.0
CCC,2014J,554459,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,-81.0,NA,37.0,28.0,127.0,22.0,178.0,28.0,NA,NA,21.0,78.0,69.0,52.0,NA,NA,NA,NA,NA,NA,16.0,128.0,2.0,105.0,0.0,216.0,42.0,79.0,6.0
CCC,2014J,554691,M,North Western Region,Lower Than A Level,40-50%,35-55,0,60,Y,Withdrawn,-93.0,110.0,45.0,64.0,NA,NA,NA,NA,NA,NA,21.0,78.0,69.0,44.0,NA,NA,NA,NA,NA,NA,39.0,183.0,1.0,227.0,0.0,337.0,135.0,117.0,13.0
CCC,2014J,554761,M,Scotland,A Level or Equivalent,20-30%,35-55,1,60,N,Fail,-28.0,NA,36.0,84.0,109.0,69.0,165.0,74.0,206.0,84.0,21.0,33.0,69.0,47.0,147.0,67.0,219.0,69.0,245.0,36.0,45.0,144.0,0.0,567.0,13.0,358.0,24.0,43.0,4.0
CCC,2014J,555498,M,East Anglian Region,HE Qualification,50-60%,35-55,0,60,N,Pass,-129.0,NA,30.0,96.0,108.0,89.0,157.0,83.0,206.0,66.0,21.0,100.0,69.0,93.0,147.0,96.0,219.0,67.0,285.0,58.0,94.0,276.0,0.0,587.0,0.0,967.0,130.0,101.0,5.0
CCC,2014J,555760,M,Wales,HE Qualification,70-80%,35-55,0,120,N,Distinction,-24.0,NA,NA,NA,108.0,98.0,158.0,94.0,207.0,95.0,21.0,89.0,69.0,100.0,147.0,90.0,219.0,88.0,244.0,96.0,14.0,170.0,12.0,6.0,0.0,292.0,59.0,71.0,1.0
CCC,2014J,555884,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-71.0,NA,31.0,100.0,112.0,92.0,147.0,97.0,217.0,90.0,21.0,89.0,69.0,83.0,147.0,98.0,219.0,90.0,243.0,84.0,60.0,253.0,42.0,15.0,3.0,956.0,47.0,139.0,3.0
CCC,2014J,555989,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,90,N,Distinction,-17.0,NA,32.0,96.0,109.0,98.0,158.0,98.0,207.0,94.0,21.0,100.0,69.0,100.0,147.0,92.0,219.0,88.0,244.0,98.0,73.0,109.0,0.0,4.0,5.0,404.0,45.0,97.0,14.0
