code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,14996_date,14996_score,14997_date,14997_score,14998_date,14998_score,14999_date,14999_score,15000_date,15000_score,15001_date,15001_score,15003_date,15003_score,15004_date,15004_score,15005_date,15005_score,15006_date,15006_score,15007_date,15007_score,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucollaborate,clicks_oucontent,clicks_quiz,clicks_resource,clicks_sharedsubpage,clicks_subpage,clicks_url
BBB,2013J,509607,F,North Region,Lower Than A Level,NA,0-35,1,60,N,Distinction,-25.0,NA,18.0,88.0,46.0,85.0,95.0,90.0,131.0,85.0,166.0,90.0,207.0,92.0,56.0,100.0,102.0,100.0,133.0,80.0,168.0,100.0,210.0,80.0,2714.0,4.0,720.0,0.0,79.0,166.0,41.0,0.0,44.0,106.0
BBB,2013J,509845,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,-62.0,111.0,17.0,33.0,44.0,73.0,95.0,53.0,NA,NA,NA,NA,NA,NA,56.0,80.0,102.0,60.0,NA,NA,NA,NA,NA,NA,665.0,1.0,133.0,0.0,0.0,84.0,3.0,0.0,18.0,4.0
BBB,2013J,509913,F,North Western Region,Lower Than A Level,10-20,35-55,0,60,N,Fail,-29.0,NA,10.0,57.0,44.0,62.0,93.0,69.0,129.0,72.0,163.0,85.0,206.0,83.0,56.0,80.0,102.0,100.0,133.0,80.0,168.0,80.0,210.0,80.0,147.0,7.0,154.0,0.0,47.0,147.0,14.0,0.0,41.0,11.0
BBB,2013J,510149,F,East Anglian Region,Lower Than A Level,90-100%,35-55,0,180,N,Fail,-81.0,NA,15.0,61.0,51.0,80.0,95.0,69.0,129.0,69.0,165.0,80.0,207.0,80.0,56.0,100.0,102.0,100.0,133.0,80.0,168.0,100.0,210.0,100.0,2152.0,0.0,551.0,1.0,20.0,93.0,60.0,0.0,88.0,76.0
BBB,2013J,510438,F,North Western Region,A Level or Equivalent,20-30%,35-55,0,60,N,Fail,-22.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0
BBB,2013J,510650,F,South West Region,Lower Than A Level,70-80%,0-35,0,120,Y,Withdrawn,-158.0,-80.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013J,510776,F,London Region,Lower Than A Level,20-30%,0-35,1,60,N,Fail,-4.0,NA,-1.0,85.0,-1.0,67.0,NA,NA,NA,NA,NA,NA,NA,NA,-1.0,100.0,102.0,80.0,NA,NA,NA,NA,NA,NA,182.0,0.0,64.0,0.0,0.0,13.0,8.0,0.0,2.0,5.0
BBB,2013J,510868,F,London Region,A Level or Equivalent,30-40%,35-55,0,90,N,Withdrawn,-29.0,214.0,19.0,55.0,47.0,53.0,96.0,45.0,138.0,30.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0
BBB,2013J,511678,F,South Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,-92.0,NA,14.0,56.0,43.0,48.0,95.0,63.0,130.0,58.0,164.0,60.0,191.0,55.0,56.0,100.0,102.0,100.0,133.0,80.0,168.0,100.0,210.0,100.0,9053.0,20.0,2656.0,0.0,119.0,305.0,78.0,0.0,159.0,165.0
BBB,2013J,512417,F,Scotland,A Level or Equivalent,10-20,0-35,1,60,N,Pass,-71.0,NA,19.0,82.0,47.0,85.0,103.0,61.0,131.0,63.0,NA,NA,208.0,84.0,56.0,100.0,102.0,100.0,133.0,100.0,168.0,100.0,210.0,80.0,898.0,0.0,531.0,0.0,2.0,83.0,9.0,0.0,27.0,43.0
BBB,2013J,512581,F,Scotland,Lower Than A Level,60-70%,0-35,1,60,N,Fail,-85.0,NA,9.0,70.0,55.0,75.0,93.0,77.0,NA,NA,165.0,75.0,NA,NA,56.0,100.0,102.0,100.0,NA,NA,168.0,100.0,NA,NA,2314.0,0.0,486.0,0.0,10.0,40.0,15.0,0.0,16.0,9.0
BBB,2013J,512775,F,Scotland,HE Qualification,0-10%,35-55,0,90,N,Pass,-46.0,NA,16.0,77.0,45.0,63.0,95.0,65.0,138.0,71.0,168.0,75.0,211.0,70.0,56.0,80.0,102.0,100.0,NA,NA,NA,NA,210.0,20.0,6.0,0.0,59.0,0.0,16.0,82.0,34.0,0.0,60.0,9.0
BBB,2013J,512839,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,150,N,Fail,-75.0,NA,21.0,79.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,6.0,0.0,60.0,0.0,2.0,15.0,20.0,0.0,29.0,8.0
BBB,2013J,512883,F,Wales,Lower Than A Level,20-30%,0-35,2,60,N,Withdrawn,-36.0,172.0,-1.0,54.0,-1.0,37.0,102.0,41.0,130.0,12.0,NA,NA,NA,NA,-1.0,80.0,102.0,80.0,133.0,80.0,NA,NA,NA,NA,8.0,0.0,39.0,0.0,0.0,31.0,0.0,0.0,4.0,6.0
BBB,2013J,512940,F,Wales,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-46.0,NA,10.0,93.0,41.0,66.0,90.0,59.0,128.0,76.0,166.0,73.0,208.0,90.0,56.0,100.0,102.0,80.0,133.0,80.0,168.0,100.0,210.0,60.0,65.0,0.0,175.0,0.0,11.0,137.0,2.0,0.0,4.0,1.0
BBB,2013J,512977,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-42.0,NA,18.0,64.0,47.0,77.0,95.0,66.0,130.0,79.0,165.0,93.0,208.0,85.0,56.0,100.0,102.0,80.0,133.0,100.0,168.0,100.0,210.0,100.0,15.0,0.0,54.0,0.0,12.0,66.0,15.0,0.0,23.0,4.0
BBB,2013J,513076,F,North Western Region,Lower Than A Level,0-10%,0-35,0,120,Y,Fail,-127.0,NA,13.0,48.0,85.0,36.0,108.0,50.0,NA,NA,NA,NA,NA,NA,56.0,80.0,102.0,60.0,NA,NA,NA,NA,NA,NA,11.0,0.0,83.0,0.0,6.0,35.0,24.0,0.0,30.0,27.0
BBB,2013J,513648,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,-158.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013J,513836,F,East Anglian Region,HE Qualification,40-50%,35-55,0,60,N,Withdrawn,-150.0,104.0,18.0,70.0,46.0,58.0,NA,NA,NA,NA,NA,NA,NA,NA,56.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,84.0,0.0,135.0,0.0,11.0,21.0,136.0,0.0,43.0,39.0
BBB,2013J,514043,F,London Region,A Level or Equivalent,60-70%,35-55,1,60,N,Pass,-81.0,NA,22.0,65.0,47.0,48.0,101.0,58.0,130.0,58.0,173.0,64.0,207.0,58.0,56.0,100.0,102.0,100.0,133.0,100.0,168.0,80.0,210.0,100.0,23.0,0.0,21.0,0.0,3.0,78.0,8.0,0.0,13.0,0.0
BBB,2013J,514074,F,East Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn,-25.0,107.0,18.0,44.0,47.0,57.0,NA,NA,NA,NA,NA,NA,NA,NA,56.0,80.0,102.0,100.0,NA,NA,NA,NA,NA,NA,250.0,0.0,106.0,0.0,0.0,43.0,21.0,0.0,35.0,19.0
BBB,2013J,514302,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,-101.0,NA,19.0,77.0,47.0,72.0,96.0,70.0,130.0,69.0,165.0,47.0,207.0,72.0,56.0,100.0,102.0,80.0,133.0,80.0,168.0,80.0,210.0,80.0,294.0,19.0,136.0,0.0,16.0,71.0,37.0,0.0,78.0,22.0
BBB,2013J,514445,F,Wales,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,-83.0,NA,13.0,75.0,45.0,95.0,93.0,0.0,134.0,35.0,166.0,80.0,NA,NA,56.0,100.0,102.0,80.0,NA,NA,168.0,80.0,NA,NA,12.0,8.0,111.0,0.0,6.0,48.0,96.0,0.0,83.0,13.0
BBB,2013J,514776,F,Scotland,Lower Than A Level,40-50%,0-35,2,60,Y,Fail,-72.0,NA,21.0,50.0,47.0,44.0,96.0,61.0,131.0,84.0,166.0,84.0,208.0,69.0,56.0,100.0,102.0,60.0,133.0,100.0,168.0,100.0,210.0,100.0,49.0,0.0,271.0,0.0,58.0,144.0,171.0,0.0,171.0,26.0
BBB,2013J,514824,F,London Region,A Level or Equivalent,20-30%,0-35,1,60,N,Withdrawn,-117.0,-9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013J,514864,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,-28.0,NA,15.0,67.0,43.0,70.0,92.0,81.0,127.0,73.0,162.0,77.0,203.0,80.0,56.0,100.0,102.0,80.0,133.0,80.0,168.0,60.0,210.0,100.0,748.0,0.0,696.0,2.0,31.0,112.0,79.0,0.0,103.0,19.0
BBB,2013J,515203,F,Wales,Lower Than A Level,80-90%,0-35,0,180,N,Fail,-44.0,NA,22.0,75.0,65.0,52.0,124.0,75.0,167.0,35.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,17.0,0.0,6.0,0.0,18.0,0.0,40.0,0.0
BBB,2013J,515209,F,East Midlands Region,HE Qualification,70-80%,35-55,0,120,N,Withdrawn,-30.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013J,515417,M,Ireland,HE Qualification,0-10%,35-55,0,180,N,Fail,-191.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,0.0,11.0,0.0,3.0,0.0,1.0,0.0,4.0,2.0
BBB,2013J,515646,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-32.0,NA,24.0,65.0,54.0,66.0,103.0,72.0,145.0,75.0,207.0,72.0,NA,NA,56.0,100.0,102.0,100.0,133.0,100.0,168.0,100.0,210.0,80.0,1481.0,0.0,173.0,3.0,34.0,136.0,35.0,0.0,30.0,27.0
BBB,2013J,515676,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-43.0,NA,17.0,65.0,46.0,65.0,100.0,60.0,129.0,72.0,166.0,72.0,203.0,65.0,56.0,100.0,102.0,60.0,133.0,20.0,168.0,80.0,210.0,100.0,28.0,1.0,73.0,0.0,16.0,72.0,40.0,0.0,54.0,5.0
BBB,2013J,516055,F,South West Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn,-143.0,-37.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013J,516165,F,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,-145.0,-1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2013J,516212,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,-134.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013J,516214,F,London Region,A Level or Equivalent,40-50%,0-35,0,150,N,Withdrawn,-66.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.0,0.0,25.0,0.0,4.0,3.0,10.0,0.0,27.0,4.0
BBB,2013J,516364,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn,-114.0,221.0,18.0,84.0,47.0,85.0,93.0,67.0,128.0,76.0,163.0,84.0,207.0,82.0,56.0,100.0,102.0,100.0,133.0,80.0,168.0,100.0,210.0,100.0,99.0,0.0,70.0,1.0,28.0,80.0,24.0,0.0,34.0,9.0
BBB,2013J,516447,F,Scotland,Lower Than A Level,30-40%,0-35,2,120,N,Withdrawn,-52.0,-1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2013J,516926,M,North Western Region,Lower Than A Level,10-20,0-35,0,60,Y,Fail,-32.0,NA,18.0,72.0,NA,NA,96.0,40.0,NA,NA,NA,NA,NA,NA,56.0,100.0,102.0,100.0,133.0,60.0,168.0,60.0,210.0,60.0,0.0,0.0,36.0,0.0,0.0,71.0,8.0,0.0,8.0,7.0
BBB,2013J,517000,F,North Western Region,A Level or Equivalent,10-20,35-55,2,60,N,Distinction,-42.0,NA,16.0,82.0,46.0,89.0,92.0,93.0,126.0,86.0,177.0,85.0,197.0,93.0,56.0,100.0,102.0,80.0,133.0,100.0,168.0,100.0,210.0,100.0,3084.0,18.0,719.0,0.0,70.0,108.0,47.0,0.0,71.0,126.0
BBB,2013J,517016,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,Y,Fail,-145.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
BBB,2013J,517075,F,South West Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,-121.0,-95.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013J,517231,F,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,-65.0,NA,14.0,93.0,40.0,82.0,93.0,79.0,128.0,76.0,165.0,81.0,NA,NA,56.0,100.0,102.0,100.0,133.0,80.0,168.0,100.0,210.0,100.0,2791.0,7.0,1608.0,4.0,120.0,152.0,67.0,1.0,119.0,95.0
BBB,2013J,517352,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-80.0,NA,17.0,78.0,46.0,79.0,102.0,78.0,131.0,83.0,173.0,83.0,204.0,87.0,56.0,100.0,102.0,100.0,133.0,100.0,168.0,100.0,210.0,100.0,422.0,0.0,149.0,0.0,47.0,65.0,9.0,0.0,22.0,6.0
BBB,2013J,517553,F,Wales,Lower Than A Level,80-90%,0-35,1,60,N,Withdrawn,-162.0,165.0,-1.0,80.0,-1.0,84.0,NA,NA,NA,NA,NA,NA,NA,NA,-1.0,100.0,-1.0,100.0,-1.0,100.0,NA,NA,NA,NA,58.0,0.0,37.0,0.0,1.0,0.0,2.0,0.0,4.0,1.0
BBB,2013J,517922,F,West Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,-138.0,-17.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013J,518029,F,South East Region,Lower Than A Level,80-90%,0-35,1,60,N,Withdrawn,-52.0,18.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.0,0.0,28.0,0.0,0.0,0.0,8.0,0.0,5.0,6.0
BBB,2013J,518126,F,West Midlands Region,A Level or Equivalent,10-20,0-35,1,120,N,Pass,-46.0,NA,18.0,53.0,47.0,61.0,124.0,54.0,149.0,58.0,NA,NA,207.0,50.0,56.0,100.0,NA,NA,133.0,60.0,168.0,80.0,210.0,80.0,3.0,0.0,93.0,0.0,7.0,74.0,13.0,0.0,27.0,11.0
BBB,2013J,518223,M,East Anglian Region,Lower Than A Level,10-20,0-35,1,60,Y,Pass,-156.0,NA,18.0,64.0,45.0,73.0,93.0,44.0,130.0,69.0,165.0,62.0,207.0,67.0,56.0,100.0,102.0,60.0,133.0,60.0,168.0,40.0,210.0,60.0,80.0,2.0,191.0,0.0,12.0,66.0,51.0,0.0,80.0,46.0
BBB,2013J,518258,F,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,Distinction,-59.0,NA,15.0,67.0,44.0,62.0,95.0,58.0,130.0,80.0,165.0,69.0,207.0,74.0,56.0,100.0,102.0,100.0,133.0,60.0,168.0,60.0,210.0,100.0,3099.0,10.0,726.0,0.0,99.0,89.0,32.0,0.0,106.0,119.0
BBB,2013J,518496,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,Y,Pass,-115.0,NA,18.0,87.0,68.0,86.0,96.0,78.0,138.0,89.0,180.0,81.0,208.0,69.0,56.0,100.0,102.0,100.0,133.0,100.0,168.0,100.0,210.0,100.0,11.0,0.0,207.0,0.0,47.0,66.0,93.0,0.0,98.0,25.0
BBB,2013J,519294,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-67.0,NA,23.0,62.0,52.0,73.0,NA,NA,130.0,73.0,166.0,80.0,207.0,65.0,56.0,80.0,102.0,80.0,133.0,80.0,168.0,80.0,210.0,100.0,186.0,0.0,92.0,0.0,22.0,77.0,8.0,0.0,34.0,9.0
BBB,2013J,519584,F,South Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-74.0,NA,18.0,89.0,46.0,55.0,95.0,70.0,130.0,70.0,165.0,68.0,207.0,85.0,56.0,100.0,102.0,100.0,133.0,80.0,168.0,80.0,210.0,60.0,463.0,9.0,332.0,0.0,23.0,68.0,47.0,0.0,105.0,71.0
BBB,2013J,519622,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,1,180,Y,Fail,-117.0,NA,-1.0,80.0,-1.0,77.0,-1.0,83.0,-1.0,83.0,NA,NA,NA,NA,-1.0,100.0,-1.0,80.0,-1.0,100.0,-1.0,100.0,NA,NA,44.0,0.0,43.0,0.0,4.0,0.0,4.0,0.0,9.0,0.0
BBB,2013J,519751,F,Yorkshire Region,No Formal quals,20-30%,0-35,0,60,N,Withdrawn,-81.0,-8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013J,519945,F,London Region,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn,-169.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0
BBB,2013J,520002,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,120,N,Pass,-143.0,NA,17.0,58.0,45.0,78.0,95.0,85.0,133.0,84.0,165.0,88.0,207.0,87.0,56.0,100.0,102.0,100.0,133.0,100.0,168.0,100.0,210.0,100.0,2959.0,1.0,1194.0,0.0,57.0,218.0,76.0,3.0,55.0,57.0
BBB,2013J,520006,F,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,60,N,Distinction,-130.0,NA,16.0,80.0,44.0,80.0,86.0,90.0,127.0,90.0,162.0,85.0,202.0,90.0,56.0,100.0,102.0,100.0,133.0,100.0,168.0,100.0,210.0,100.0,13.0,0.0,47.0,0.0,19.0,88.0,20.0,0.0,24.0,2.0
BBB,2013J,520024,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,-106.0,174.0,20.0,80.0,47.0,20.0,NA,NA,132.0,52.0,167.0,14.0,NA,NA,56.0,100.0,102.0,100.0,133.0,100.0,168.0,60.0,NA,NA,66.0,2.0,44.0,0.0,6.0,73.0,6.0,0.0,18.0,6.0
BBB,2013J,520100,F,South East Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail,-80.0,NA,18.0,67.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0
BBB,2013J,520153,F,West Midlands Region,Lower Than A Level,40-50%,0-35,0,240,N,Withdrawn,-191.0,-110.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013J,520286,F,Wales,Lower Than A Level,60-70%,35-55,0,60,N,Distinction,-59.0,NA,14.0,86.0,43.0,83.0,95.0,74.0,119.0,80.0,159.0,79.0,206.0,86.0,56.0,100.0,102.0,100.0,133.0,80.0,168.0,100.0,210.0,80.0,108.0,0.0,288.0,0.0,24.0,83.0,68.0,0.0,125.0,70.0
BBB,2013J,520325,F,South Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,-120.0,NA,18.0,82.0,44.0,71.0,95.0,65.0,130.0,56.0,165.0,48.0,199.0,64.0,56.0,100.0,102.0,100.0,133.0,80.0,168.0,80.0,210.0,100.0,93.0,0.0,81.0,0.0,17.0,89.0,2.0,0.0,17.0,1.0
BBB,2013J,521209,M,North Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,-150.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013J,521341,F,South Region,HE Qualification,90-100%,35-55,0,120,Y,Pass,-35.0,NA,16.0,64.0,44.0,73.0,93.0,67.0,128.0,86.0,165.0,74.0,199.0,58.0,56.0,100.0,102.0,100.0,133.0,80.0,168.0,100.0,210.0,100.0,931.0,3.0,681.0,1.0,105.0,90.0,65.0,0.0,216.0,185.0
BBB,2013J,521456,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,-60.0,-53.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013J,521509,F,South West Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass,-16.0,NA,19.0,61.0,137.0,74.0,NA,NA,152.0,63.0,170.0,54.0,211.0,73.0,NA,NA,102.0,100.0,NA,NA,NA,NA,NA,NA,0.0,0.0,52.0,0.0,5.0,26.0,44.0,0.0,43.0,6.0
BBB,2013J,521590,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-51.0,NA,16.0,83.0,46.0,83.0,95.0,79.0,129.0,79.0,165.0,86.0,207.0,89.0,56.0,100.0,102.0,100.0,133.0,100.0,168.0,100.0,210.0,100.0,2141.0,0.0,367.0,0.0,34.0,85.0,25.0,0.0,28.0,11.0
BBB,2013J,521666,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,1,120,N,Fail,-57.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2013J,521895,F,North Region,A Level or Equivalent,NA,0-35,0,120,N,Pass,-52.0,NA,NA,NA,47.0,48.0,NA,NA,138.0,23.0,173.0,50.0,211.0,60.0,56.0,100.0,102.0,100.0,133.0,80.0,168.0,100.0,210.0,100.0,2.0,0.0,43.0,0.0,2.0,72.0,12.0,0.0,13.0,0.0
BBB,2013J,521957,F,Ireland,Lower Than A Level,70-80%,0-35,2,120,N,Withdrawn,-31.0,145.0,15.0,52.0,43.0,51.0,110.0,52.0,NA,NA,NA,NA,NA,NA,56.0,60.0,102.0,80.0,133.0,60.0,NA,NA,NA,NA,51.0,0.0,50.0,0.0,0.0,57.0,3.0,0.0,11.0,1.0
BBB,2013J,522426,F,Scotland,HE Qualification,70-80%,35-55,0,60,N,Pass,-24.0,NA,18.0,73.0,47.0,72.0,93.0,75.0,130.0,81.0,166.0,79.0,207.0,80.0,56.0,80.0,102.0,80.0,133.0,80.0,168.0,80.0,210.0,100.0,654.0,8.0,438.0,0.0,14.0,110.0,82.0,0.0,106.0,103.0
BBB,2013J,522434,M,Scotland,Lower Than A Level,0-10%,35-55,0,60,N,Pass,-24.0,NA,17.0,67.0,47.0,67.0,103.0,68.0,131.0,70.0,173.0,72.0,207.0,73.0,56.0,60.0,102.0,80.0,133.0,80.0,168.0,100.0,210.0,100.0,404.0,1.0,328.0,0.0,39.0,111.0,137.0,0.0,127.0,15.0
BBB,2013J,522441,M,Scotland,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,-24.0,NA,19.0,75.0,47.0,70.0,96.0,84.0,131.0,60.0,166.0,77.0,208.0,73.0,56.0,100.0,102.0,100.0,133.0,100.0,168.0,100.0,210.0,100.0,47.0,1.0,62.0,0.0,11.0,69.0,24.0,0.0,72.0,8.0
BBB,2013J,522443,F,Scotland,A Level or Equivalent,40-50%,35-55,0,120,N,Fail,-24.0,NA,19.0,77.0,47.0,75.0,NA,NA,NA,NA,NA,NA,NA,NA,56.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,154.0,0.0,94.0,0.0,4.0,24.0,40.0,0.0,47.0,12.0
BBB,2013J,522446,F,Scotland,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,-24.0,NA,17.0,70.0,46.0,80.0,96.0,75.0,131.0,78.0,166.0,75.0,207.0,72.0,56.0,80.0,102.0,80.0,133.0,80.0,168.0,80.0,210.0,100.0,5457.0,9.0,1108.0,1.0,211.0,212.0,98.0,0.0,234.0,175.0
BBB,2013J,522529,F,Scotland,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,-24.0,NA,18.0,83.0,46.0,83.0,97.0,83.0,131.0,73.0,166.0,75.0,208.0,73.0,56.0,100.0,102.0,100.0,133.0,80.0,168.0,80.0,210.0,100.0,542.0,5.0,362.0,1.0,32.0,108.0,68.0,0.0,126.0,30.0
BBB,2013J,522622,F,Wales,Lower Than A Level,10-20,0-35,1,120,N,Pass,-36.0,NA,-1.0,60.0,-1.0,65.0,-1.0,70.0,-1.0,60.0,165.0,0.0,207.0,50.0,-1.0,60.0,-1.0,80.0,-1.0,100.0,25.0,60.0,NA,NA,1.0,0.0,8.0,0.0,1.0,1.0,1.0,0.0,6.0,3.0
BBB,2013J,522650,F,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,-22.0,30.0,18.0,80.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0,0.0,20.0,1.0,0.0,0.0,3.0,0.0,7.0,1.0
