code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,37425_date,37425_score,37426_date,37426_score,37427_date,37427_score,37428_date,37428_score,37429_date,37429_score,37430_date,37430_score,37431_date,37431_score,37432_date,37432_score,37433_date,37433_score,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucontent,clicks_quiz,clicks_resource,clicks_subpage
GGG,2014B,442949,M,South Region,Lower Than A Level,40-50%,0-35,0,30,N,Fail,-16.0,NA,60.0,72.0,116.0,76.0,158.0,68.0,88.0,100.0,143.0,80.0,143.0,60.0,NA,NA,NA,NA,NA,NA,58.0,0.0,109.0,116.0,55.0,36.0,27.0
GGG,2014B,443387,M,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,-52.0,NA,59.0,50.0,114.0,55.0,164.0,52.0,87.0,100.0,147.0,60.0,188.0,84.0,193.0,100.0,200.0,40.0,212.0,100.0,67.0,0.0,210.0,337.0,139.0,41.0,30.0
GGG,2014B,447475,F,East Midlands Region,Lower Than A Level,40-50%,35-55,0,30,N,Distinction,-47.0,NA,56.0,63.0,116.0,67.0,166.0,77.0,83.0,100.0,129.0,100.0,157.0,80.0,178.0,60.0,192.0,80.0,214.0,100.0,2621.0,4.0,809.0,384.0,141.0,23.0,58.0
GGG,2014B,469284,M,London Region,A Level or Equivalent,20-30%,0-35,0,30,N,Fail,-17.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,2.0,0.0,0.0,0.0,0.0
GGG,2014B,472511,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,-24.0,NA,57.0,80.0,115.0,90.0,166.0,70.0,88.0,100.0,150.0,100.0,150.0,100.0,185.0,80.0,207.0,60.0,207.0,100.0,69.0,5.0,184.0,304.0,83.0,71.0,15.0
GGG,2014B,480086,F,South West Region,Lower Than A Level,40-50%,0-35,0,30,N,Pass,-8.0,NA,61.0,82.0,117.0,95.0,166.0,95.0,220.0,100.0,220.0,80.0,221.0,80.0,221.0,100.0,221.0,80.0,NA,NA,65.0,0.0,85.0,80.0,0.0,79.0,32.0
GGG,2014B,480590,F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,30,Y,Pass,-85.0,NA,60.0,50.0,113.0,55.0,165.0,55.0,80.0,100.0,123.0,100.0,143.0,100.0,178.0,100.0,194.0,80.0,NA,NA,86.0,1.0,203.0,308.0,129.0,95.0,21.0
GGG,2014B,481762,F,East Midlands Region,A Level or Equivalent,10-20,0-35,1,60,N,Pass,-29.0,NA,58.0,62.0,116.0,78.0,143.0,63.0,118.0,60.0,125.0,100.0,145.0,60.0,210.0,60.0,217.0,100.0,221.0,60.0,58.0,4.0,97.0,158.0,84.0,32.0,20.0
GGG,2014B,482677,F,South East Region,Lower Than A Level,70-80%,0-35,1,60,N,Pass,-29.0,NA,52.0,90.0,109.0,75.0,163.0,90.0,166.0,100.0,166.0,80.0,NA,NA,214.0,100.0,214.0,100.0,NA,NA,3.0,3.0,121.0,303.0,140.0,9.0,4.0
GGG,2014B,483582,M,South East Region,Lower Than A Level,60-70%,0-35,0,30,N,Fail,-12.0,NA,74.0,64.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,46.0,61.0,2.0,18.0,15.0
GGG,2014B,485448,F,South West Region,Lower Than A Level,40-50%,0-35,0,30,N,Distinction,-25.0,NA,59.0,65.0,116.0,75.0,166.0,75.0,220.0,100.0,220.0,80.0,NA,NA,220.0,100.0,223.0,60.0,223.0,60.0,0.0,1.0,39.0,61.0,25.0,17.0,37.0
GGG,2014B,486279,M,South West Region,Lower Than A Level,30-40%,0-35,0,30,N,Distinction,-46.0,NA,47.0,75.0,111.0,85.0,166.0,94.0,75.0,80.0,139.0,80.0,144.0,100.0,192.0,100.0,192.0,80.0,215.0,100.0,41.0,0.0,83.0,82.0,81.0,13.0,8.0
GGG,2014B,487278,M,West Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Distinction,-59.0,NA,60.0,75.0,116.0,78.0,165.0,80.0,95.0,80.0,131.0,100.0,151.0,100.0,192.0,100.0,199.0,100.0,NA,NA,40.0,2.0,68.0,154.0,80.0,2.0,7.0
GGG,2014B,488445,F,South East Region,Lower Than A Level,90-100%,35-55,0,30,N,Pass,-29.0,NA,52.0,67.0,114.0,67.0,176.0,76.0,97.0,60.0,178.0,80.0,178.0,84.0,207.0,80.0,NA,NA,207.0,100.0,0.0,2.0,79.0,130.0,100.0,23.0,23.0
GGG,2014B,491474,M,South West Region,Lower Than A Level,60-70%,0-35,0,30,N,Fail,-117.0,NA,53.0,69.0,119.0,57.0,NA,NA,87.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.0,1.0,103.0,60.0,22.0,9.0,20.0
GGG,2014B,491607,F,South West Region,A Level or Equivalent,50-60%,0-35,0,30,N,Withdrawn,-24.0,-16.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GGG,2014B,492909,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,30,N,Distinction,-71.0,NA,46.0,80.0,114.0,81.0,165.0,64.0,73.0,100.0,128.0,80.0,166.0,80.0,192.0,80.0,NA,NA,215.0,100.0,99.0,1.0,96.0,225.0,72.0,14.0,12.0
GGG,2014B,495976,F,South East Region,Lower Than A Level,70-80%,35-55,0,30,N,Pass,-15.0,NA,57.0,75.0,110.0,85.0,162.0,80.0,83.0,100.0,144.0,100.0,164.0,100.0,207.0,100.0,207.0,100.0,208.0,100.0,45.0,0.0,152.0,439.0,137.0,60.0,18.0
GGG,2014B,496978,F,North Western Region,Lower Than A Level,50-60%,0-35,0,90,N,Distinction,-58.0,NA,55.0,80.0,113.0,80.0,165.0,75.0,73.0,100.0,130.0,80.0,150.0,100.0,199.0,100.0,199.0,80.0,213.0,80.0,316.0,1.0,138.0,240.0,97.0,23.0,30.0
GGG,2014B,497619,F,London Region,Lower Than A Level,10-20,0-35,1,60,N,Fail,-120.0,NA,81.0,72.0,117.0,90.0,NA,NA,97.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,0.0,59.0,144.0,23.0,10.0,24.0
GGG,2014B,501755,M,South Region,Lower Than A Level,80-90%,0-35,0,30,N,Pass,-60.0,NA,75.0,46.0,186.0,55.0,203.0,68.0,84.0,100.0,186.0,80.0,186.0,80.0,223.0,80.0,223.0,100.0,223.0,60.0,0.0,0.0,37.0,35.0,97.0,11.0,20.0
GGG,2014B,502182,F,South Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass,-8.0,NA,58.0,70.0,117.0,90.0,166.0,80.0,179.0,100.0,179.0,100.0,180.0,100.0,212.0,80.0,212.0,60.0,212.0,100.0,0.0,0.0,34.0,174.0,130.0,8.0,3.0
GGG,2014B,502709,M,East Anglian Region,HE Qualification,30-40%,35-55,0,30,N,Distinction,-40.0,NA,45.0,90.0,109.0,93.0,165.0,92.0,221.0,100.0,221.0,60.0,221.0,100.0,221.0,100.0,221.0,40.0,221.0,100.0,3.0,0.0,76.0,74.0,111.0,12.0,13.0
GGG,2014B,502763,F,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,-95.0,NA,53.0,45.0,173.0,27.0,214.0,38.0,222.0,80.0,222.0,40.0,222.0,72.0,NA,NA,222.0,80.0,NA,NA,1.0,0.0,90.0,206.0,78.0,5.0,8.0
GGG,2014B,503201,M,North Western Region,Lower Than A Level,30-40%,0-35,0,30,N,Fail,-10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,34.0,31.0,0.0,26.0,17.0
GGG,2014B,506533,F,North Western Region,Lower Than A Level,0-10%,35-55,1,60,Y,Pass,-10.0,NA,59.0,72.0,116.0,65.0,166.0,78.0,95.0,100.0,122.0,100.0,144.0,100.0,209.0,100.0,212.0,60.0,NA,NA,4.0,4.0,170.0,169.0,109.0,33.0,25.0
GGG,2014B,507334,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,-8.0,NA,61.0,90.0,117.0,67.0,174.0,69.0,91.0,80.0,140.0,80.0,147.0,80.0,212.0,100.0,215.0,40.0,NA,NA,396.0,1.0,173.0,312.0,100.0,4.0,10.0
GGG,2014B,508573,F,South West Region,Lower Than A Level,30-40%,35-55,1,60,N,Pass,-51.0,NA,54.0,55.0,113.0,60.0,164.0,65.0,76.0,100.0,128.0,100.0,153.0,80.0,179.0,100.0,201.0,60.0,221.0,80.0,520.0,2.0,212.0,293.0,118.0,19.0,11.0
GGG,2014B,508924,F,East Anglian Region,HE Qualification,80-90%,35-55,0,30,N,Pass,-40.0,NA,56.0,65.0,111.0,65.0,165.0,68.0,81.0,100.0,128.0,80.0,143.0,100.0,177.0,100.0,193.0,100.0,207.0,100.0,64.0,0.0,192.0,86.0,96.0,56.0,13.0
GGG,2014B,510874,F,North Western Region,A Level or Equivalent,80-90%,35-55,0,30,N,Pass,-73.0,NA,58.0,48.0,114.0,69.0,163.0,68.0,214.0,80.0,172.0,80.0,172.0,100.0,214.0,100.0,NA,NA,NA,NA,14.0,0.0,141.0,304.0,165.0,35.0,26.0
GGG,2014B,511228,F,South East Region,Lower Than A Level,90-100%,35-55,0,30,Y,Pass,-54.0,NA,31.0,75.0,113.0,80.0,156.0,75.0,73.0,100.0,129.0,100.0,151.0,100.0,191.0,100.0,192.0,100.0,207.0,80.0,168.0,1.0,211.0,350.0,166.0,16.0,30.0
GGG,2014B,511492,F,South East Region,Lower Than A Level,60-70%,0-35,1,60,N,Fail,-8.0,NA,61.0,45.0,114.0,65.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0,0.0,32.0,4.0,3.0,7.0,4.0
GGG,2014B,515051,F,London Region,Lower Than A Level,10-20,0-35,0,30,N,Fail,-93.0,NA,47.0,60.0,116.0,70.0,NA,NA,96.0,100.0,201.0,80.0,201.0,60.0,201.0,100.0,NA,NA,NA,NA,43.0,3.0,108.0,135.0,68.0,30.0,20.0
GGG,2014B,518145,F,West Midlands Region,Lower Than A Level,40-50%,35-55,0,30,Y,Pass,-78.0,NA,50.0,69.0,110.0,44.0,145.0,66.0,103.0,60.0,136.0,80.0,147.0,100.0,189.0,80.0,191.0,60.0,NA,NA,9.0,5.0,117.0,258.0,149.0,28.0,32.0
GGG,2014B,518661,F,West Midlands Region,Lower Than A Level,70-80%,0-35,0,30,N,Pass,-123.0,NA,60.0,60.0,116.0,62.0,165.0,72.0,217.0,80.0,217.0,80.0,NA,NA,221.0,60.0,221.0,20.0,NA,NA,0.0,0.0,17.0,4.0,50.0,29.0,3.0
GGG,2014B,519910,F,West Midlands Region,Lower Than A Level,50-60%,0-35,0,30,N,Fail,-16.0,NA,61.0,74.0,114.0,63.0,NA,NA,115.0,80.0,123.0,80.0,NA,NA,NA,NA,NA,NA,NA,NA,16.0,1.0,68.0,39.0,27.0,177.0,18.0
GGG,2014B,521644,F,London Region,HE Qualification,20-30%,35-55,0,30,N,Distinction,-78.0,NA,62.0,80.0,117.0,0.0,173.0,55.0,221.0,80.0,221.0,80.0,221.0,80.0,221.0,80.0,223.0,80.0,223.0,80.0,6.0,3.0,103.0,142.0,355.0,7.0,2.0
GGG,2014B,523427,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,30,N,Withdrawn,-51.0,128.0,31.0,60.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.0,0.0,11.0,11.0,0.0,12.0,3.0
GGG,2014B,532441,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,30,N,Withdrawn,-29.0,174.0,65.0,64.0,121.0,63.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,73.0,36.0,3.0,88.0,6.0
GGG,2014B,532473,F,London Region,Lower Than A Level,10-20,0-35,0,30,Y,Withdrawn,-1.0,142.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,45.0,15.0,0.0,30.0,10.0
GGG,2014B,533054,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Distinction,-17.0,NA,60.0,87.0,116.0,84.0,165.0,22.0,214.0,100.0,214.0,100.0,216.0,80.0,NA,NA,NA,NA,216.0,100.0,34.0,0.0,48.0,88.0,71.0,7.0,18.0
GGG,2014B,538918,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,30,N,Fail,-53.0,NA,60.0,75.0,116.0,75.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.0,0.0,73.0,151.0,2.0,28.0,2.0
GGG,2014B,541044,F,East Anglian Region,Lower Than A Level,90-100%,0-35,0,30,N,Withdrawn,-58.0,136.0,60.0,75.0,NA,NA,NA,NA,101.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0,0.0,20.0,30.0,15.0,5.0,2.0
GGG,2014B,541890,F,East Midlands Region,A Level or Equivalent,90-100%,35-55,0,30,N,Pass,-28.0,NA,61.0,53.0,117.0,73.0,166.0,61.0,165.0,80.0,223.0,80.0,223.0,100.0,223.0,80.0,223.0,80.0,223.0,60.0,2.0,0.0,57.0,44.0,208.0,10.0,22.0
GGG,2014B,542562,F,South East Region,A Level or Equivalent,60-70%,0-35,0,240,Y,Pass,-68.0,NA,49.0,72.0,109.0,48.0,159.0,59.0,73.0,100.0,126.0,60.0,143.0,68.0,178.0,80.0,191.0,60.0,207.0,60.0,292.0,74.0,445.0,298.0,84.0,58.0,45.0
GGG,2014B,543910,F,South Region,Lower Than A Level,90-100%,0-35,0,30,N,Pass,-10.0,NA,30.0,88.0,94.0,73.0,158.0,75.0,74.0,100.0,122.0,80.0,143.0,100.0,177.0,100.0,192.0,100.0,210.0,60.0,145.0,0.0,108.0,178.0,111.0,11.0,19.0
GGG,2014B,545665,F,South West Region,A Level or Equivalent,20-30%,35-55,0,60,Y,Distinction,-5.0,NA,55.0,75.0,116.0,77.0,165.0,67.0,87.0,100.0,137.0,100.0,151.0,80.0,191.0,100.0,196.0,100.0,NA,NA,543.0,4.0,241.0,519.0,92.0,99.0,53.0
GGG,2014B,547155,F,East Anglian Region,No Formal quals,60-70%,0-35,1,60,N,Pass,-129.0,NA,58.0,69.0,116.0,75.0,184.0,70.0,185.0,100.0,185.0,100.0,194.0,80.0,194.0,100.0,NA,NA,NA,NA,2.0,0.0,79.0,45.0,59.0,17.0,21.0
GGG,2014B,548578,F,South West Region,No Formal quals,30-40%,0-35,0,90,N,Fail,-81.0,NA,65.0,80.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,420.0,2.0,181.0,11.0,0.0,32.0,21.0
GGG,2014B,549603,F,West Midlands Region,Lower Than A Level,40-50%,35-55,0,30,N,Fail,-24.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,6.0,12.0,0.0,2.0,0.0
GGG,2014B,550515,F,East Midlands Region,Lower Than A Level,10-20,0-35,0,30,N,Pass,-115.0,NA,49.0,62.0,110.0,63.0,154.0,53.0,98.0,80.0,121.0,60.0,143.0,80.0,178.0,100.0,191.0,20.0,214.0,60.0,155.0,2.0,232.0,266.0,76.0,46.0,32.0
GGG,2014B,550662,F,North Western Region,Lower Than A Level,50-60%,35-55,0,30,N,Fail,-15.0,NA,53.0,75.0,126.0,75.0,NA,NA,102.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0,0.0,39.0,44.0,31.0,21.0,17.0
GGG,2014B,550758,F,South West Region,A Level or Equivalent,80-90%,0-35,0,90,Y,Distinction,-72.0,NA,61.0,49.0,117.0,50.0,173.0,50.0,95.0,100.0,161.0,100.0,177.0,80.0,192.0,100.0,192.0,80.0,210.0,100.0,0.0,0.0,113.0,271.0,149.0,9.0,1.0
GGG,2014B,551562,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,1,60,N,Fail,-24.0,NA,44.0,65.0,117.0,70.0,174.0,80.0,115.0,60.0,160.0,40.0,160.0,100.0,219.0,80.0,NA,NA,NA,NA,0.0,0.0,35.0,36.0,67.0,14.0,13.0
GGG,2014B,552486,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,30,N,Distinction,-47.0,NA,59.0,54.0,123.0,69.0,180.0,73.0,90.0,100.0,154.0,80.0,200.0,100.0,209.0,100.0,221.0,100.0,221.0,100.0,44.0,2.0,177.0,233.0,63.0,66.0,23.0
GGG,2014B,552509,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,30,N,Fail,-41.0,NA,59.0,59.0,116.0,63.0,NA,NA,96.0,100.0,131.0,80.0,NA,NA,NA,NA,NA,NA,NA,NA,19.0,1.0,91.0,72.0,30.0,36.0,13.0
GGG,2014B,553640,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,30,N,Withdrawn,-78.0,-11.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GGG,2014B,556406,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,30,N,Pass,-29.0,NA,54.0,79.0,121.0,83.0,163.0,77.0,83.0,100.0,126.0,100.0,154.0,100.0,186.0,100.0,209.0,60.0,NA,NA,353.0,0.0,122.0,135.0,89.0,15.0,27.0
GGG,2014B,556463,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,30,N,Fail,-17.0,NA,59.0,70.0,123.0,44.0,NA,NA,87.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,2.0,19.0,26.0,17.0,16.0,5.0
GGG,2014B,561441,F,South Region,Lower Than A Level,40-50%,35-55,1,60,N,Withdrawn,-28.0,152.0,73.0,74.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,2.0,51.0,62.0,0.0,18.0,36.0
GGG,2014B,562628,F,South Region,Lower Than A Level,60-70%,35-55,0,30,N,Pass,-102.0,NA,57.0,55.0,110.0,60.0,178.0,55.0,161.0,80.0,161.0,60.0,193.0,80.0,NA,NA,193.0,60.0,NA,NA,63.0,0.0,68.0,170.0,81.0,12.0,11.0
GGG,2014B,563301,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,30,N,Fail,-75.0,NA,59.0,82.0,116.0,64.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.0,0.0,41.0,25.0,1.0,20.0,8.0
GGG,2014B,566818,F,London Region,Lower Than A Level,30-40%,0-35,0,30,Y,Fail,-10.0,NA,NA,NA,NA,NA,NA,NA,111.0,60.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,23.0,43.0,17.0,8.0,6.0
GGG,2014B,568572,M,London Region,A Level or Equivalent,60-70%,35-55,0,90,N,Withdrawn,-85.0,-67.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GGG,2014B,568863,M,South West Region,A Level or Equivalent,60-70%,35-55,0,30,N,Fail,-29.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GGG,2014B,569093,F,South Region,A Level or Equivalent,80-90%,0-35,0,30,N,Pass,-17.0,NA,61.0,50.0,141.0,55.0,167.0,60.0,147.0,80.0,166.0,40.0,223.0,80.0,223.0,80.0,223.0,80.0,223.0,60.0,21.0,2.0,121.0,73.0,107.0,24.0,25.0
GGG,2014B,571089,F,North Western Region,Lower Than A Level,30-40%,35-55,0,30,N,Pass,-78.0,NA,55.0,81.0,111.0,71.0,165.0,64.0,84.0,100.0,140.0,100.0,146.0,80.0,196.0,100.0,199.0,80.0,216.0,80.0,153.0,4.0,366.0,671.0,145.0,84.0,53.0
GGG,2014B,573834,F,South West Region,A Level or Equivalent,70-80%,0-35,0,30,Y,Fail,-128.0,NA,50.0,69.0,105.0,60.0,NA,NA,90.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.0,1.0,46.0,21.0,19.0,18.0,8.0
GGG,2014B,575199,F,North Western Region,Lower Than A Level,NA,0-35,0,30,N,Pass,-28.0,NA,60.0,65.0,117.0,60.0,166.0,65.0,84.0,80.0,194.0,60.0,194.0,72.0,223.0,80.0,223.0,40.0,NA,NA,278.0,2.0,206.0,116.0,83.0,31.0,32.0
GGG,2014B,575217,M,East Anglian Region,Lower Than A Level,90-100%,35-55,0,30,N,Pass,-25.0,NA,50.0,54.0,116.0,65.0,166.0,78.0,146.0,100.0,154.0,100.0,224.0,100.0,224.0,80.0,224.0,80.0,224.0,100.0,41.0,4.0,184.0,309.0,350.0,56.0,56.0
GGG,2014B,575324,M,North Western Region,Lower Than A Level,50-60%,0-35,1,60,N,Fail,-24.0,NA,96.0,70.0,NA,NA,NA,NA,150.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,68.0,28.0,17.0,13.0,7.0
GGG,2014B,575693,F,London Region,A Level or Equivalent,70-80%,0-35,0,30,N,Withdrawn,-12.0,128.0,56.0,77.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.0,0.0,40.0,7.0,1.0,26.0,14.0
GGG,2014B,575709,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass,-50.0,NA,61.0,84.0,125.0,85.0,173.0,67.0,121.0,100.0,139.0,60.0,165.0,80.0,221.0,40.0,NA,NA,NA,NA,27.0,0.0,170.0,150.0,86.0,70.0,18.0
GGG,2014B,576416,F,London Region,Lower Than A Level,0-10%,0-35,0,30,N,Withdrawn,-60.0,187.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,6.0,0.0,0.0,0.0,0.0
GGG,2014B,576658,F,East Midlands Region,Lower Than A Level,80-90%,35-55,0,90,N,Withdrawn,-28.0,-3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GGG,2014B,577000,M,East Midlands Region,Lower Than A Level,10-20,0-35,1,60,N,Pass,-10.0,NA,59.0,75.0,113.0,71.0,179.0,46.0,95.0,100.0,219.0,100.0,219.0,100.0,219.0,80.0,219.0,60.0,219.0,100.0,0.0,0.0,43.0,23.0,96.0,5.0,0.0
GGG,2014B,577136,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,30,N,Pass,-58.0,NA,59.0,75.0,114.0,80.0,164.0,80.0,82.0,100.0,128.0,100.0,146.0,80.0,192.0,100.0,199.0,80.0,NA,NA,313.0,2.0,174.0,278.0,131.0,10.0,25.0
GGG,2014B,577275,F,North Western Region,HE Qualification,20-30%,35-55,0,90,Y,Distinction,-22.0,NA,60.0,69.0,117.0,60.0,166.0,52.0,101.0,60.0,140.0,80.0,187.0,60.0,196.0,100.0,199.0,40.0,215.0,100.0,34.0,0.0,114.0,334.0,90.0,13.0,5.0
GGG,2014B,577474,F,London Region,Lower Than A Level,50-60%,35-55,0,120,N,Withdrawn,-155.0,-1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GGG,2014B,577792,F,South West Region,Lower Than A Level,50-60%,35-55,0,30,N,Distinction,-12.0,NA,55.0,70.0,113.0,75.0,161.0,83.0,77.0,80.0,129.0,100.0,201.0,80.0,185.0,100.0,201.0,100.0,NA,NA,25.0,0.0,103.0,338.0,133.0,13.0,27.0
GGG,2014B,578389,M,South West Region,A Level or Equivalent,60-70%,0-35,0,30,N,Pass,-123.0,NA,60.0,85.0,116.0,84.0,180.0,66.0,121.0,80.0,129.0,80.0,222.0,80.0,222.0,80.0,222.0,40.0,222.0,100.0,0.0,0.0,51.0,25.0,97.0,33.0,11.0
GGG,2014B,578452,F,North Western Region,Lower Than A Level,20-30%,35-55,0,30,Y,Pass,-11.0,NA,46.0,70.0,116.0,55.0,182.0,60.0,98.0,100.0,157.0,100.0,214.0,100.0,214.0,100.0,NA,NA,NA,NA,64.0,1.0,116.0,250.0,103.0,29.0,14.0
GGG,2014B,578845,F,North Region,A Level or Equivalent,10-20,0-35,0,30,N,Fail,-57.0,NA,58.0,80.0,115.0,90.0,NA,NA,83.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.0,1.0,45.0,111.0,33.0,17.0,19.0
GGG,2014B,579692,M,South West Region,Lower Than A Level,30-40%,0-35,1,120,N,Pass,-22.0,NA,53.0,55.0,117.0,50.0,166.0,60.0,90.0,80.0,178.0,100.0,207.0,100.0,212.0,80.0,212.0,40.0,222.0,60.0,102.0,6.0,211.0,242.0,134.0,173.0,77.0
GGG,2014B,582033,M,London Region,Lower Than A Level,50-60%,35-55,0,30,N,Fail,-12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GGG,2014B,582283,F,East Anglian Region,Lower Than A Level,90-100%,35-55,0,30,N,Pass,-144.0,NA,65.0,68.0,115.0,79.0,165.0,82.0,80.0,100.0,132.0,100.0,144.0,80.0,177.0,100.0,207.0,80.0,207.0,100.0,151.0,6.0,351.0,610.0,124.0,119.0,39.0
GGG,2014B,583101,F,North Western Region,A Level or Equivalent,10-20,35-55,0,150,N,Fail,-8.0,NA,61.0,70.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,0.0,54.0,32.0,1.0,31.0,19.0
GGG,2014B,583148,F,West Midlands Region,Lower Than A Level,90-100%,0-35,0,30,N,Pass,-34.0,NA,60.0,65.0,116.0,70.0,165.0,75.0,96.0,100.0,125.0,80.0,144.0,40.0,186.0,80.0,207.0,40.0,215.0,60.0,0.0,0.0,60.0,129.0,114.0,8.0,13.0
GGG,2014B,583686,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,30,N,Withdrawn,-155.0,85.0,59.0,58.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,2.0,17.0,1.0,0.0,12.0,5.0
GGG,2014B,583687,F,North Western Region,Lower Than A Level,0-10%,0-35,1,120,Y,Fail,-101.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,1.0,0.0,0.0,0.0,0.0
GGG,2014B,586054,F,South West Region,Lower Than A Level,80-90%,0-35,0,30,N,Fail,-214.0,NA,56.0,73.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.0,0.0,27.0,15.0,0.0,13.0,8.0
GGG,2014B,586494,F,South Region,A Level or Equivalent,50-60%,35-55,1,60,N,Distinction,-71.0,NA,52.0,86.0,112.0,89.0,163.0,89.0,82.0,100.0,136.0,100.0,150.0,100.0,202.0,100.0,202.0,100.0,222.0,100.0,119.0,8.0,124.0,218.0,115.0,6.0,14.0
