code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,30714_date,30714_score,30715_date,30715_score,30716_date,30716_score,30717_date,30717_score,clicks_dualpane,clicks_forumng,clicks_homepage,clicks_oucollaborate,clicks_oucontent,clicks_ouwiki,clicks_page,clicks_quiz,clicks_resource,clicks_subpage,clicks_url
EEE,2014B,474674,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,180,N,Withdrawn,-110.0,198.0,33.0,78.0,NA,NA,NA,NA,NA,NA,0.0,0.0,31.0,0.0,73.0,0.0,0.0,1.0,30.0,1.0,8.0
EEE,2014B,475497,M,Scotland,A Level or Equivalent,50-60%,0-35,0,30,N,Fail,-182.0,NA,27.0,79.0,64.0,64.0,NA,NA,NA,NA,0.0,20.0,94.0,2.0,330.0,0.0,0.0,127.0,0.0,4.0,9.0
EEE,2014B,478550,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-60.0,NA,29.0,96.0,65.0,92.0,115.0,85.0,151.0,81.0,2.0,982.0,974.0,3.0,782.0,349.0,4.0,171.0,51.0,113.0,101.0
EEE,2014B,478791,M,West Midlands Region,HE Qualification,60-70%,35-55,0,60,N,Pass,-74.0,NA,29.0,95.0,66.0,95.0,114.0,93.0,151.0,96.0,0.0,1059.0,575.0,5.0,1997.0,333.0,0.0,83.0,29.0,68.0,106.0
EEE,2014B,479607,M,Wales,A Level or Equivalent,20-30%,35-55,1,180,N,Fail,-25.0,NA,33.0,60.0,NA,NA,NA,NA,NA,NA,0.0,14.0,52.0,4.0,80.0,0.0,0.0,87.0,2.0,14.0,2.0
EEE,2014B,480928,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,150,Y,Withdrawn,-132.0,47.0,34.0,43.0,NA,NA,NA,NA,NA,NA,0.0,32.0,74.0,0.0,122.0,0.0,0.0,110.0,3.0,28.0,16.0
EEE,2014B,481618,M,South East Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass,-157.0,NA,31.0,97.0,66.0,100.0,114.0,94.0,150.0,95.0,0.0,530.0,416.0,0.0,1249.0,308.0,0.0,100.0,28.0,21.0,67.0
EEE,2014B,485920,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,-22.0,NA,19.0,78.0,77.0,71.0,117.0,71.0,152.0,74.0,0.0,43.0,163.0,0.0,858.0,262.0,0.0,99.0,10.0,0.0,22.0
EEE,2014B,486836,F,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-268.0,NA,32.0,68.0,63.0,94.0,117.0,78.0,151.0,86.0,0.0,69.0,175.0,1.0,682.0,209.0,0.0,27.0,15.0,19.0,45.0
EEE,2014B,487239,M,North Western Region,A Level or Equivalent,60-70%,0-35,1,120,N,Pass,-46.0,NA,30.0,84.0,65.0,85.0,116.0,78.0,152.0,81.0,0.0,146.0,437.0,0.0,971.0,260.0,0.0,190.0,11.0,2.0,38.0
EEE,2014B,487494,M,South Region,No Formal quals,50-60%,0-35,0,60,N,Withdrawn,-129.0,72.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,3.0,37.0,4.0,93.0,0.0,0.0,111.0,11.0,3.0,3.0
EEE,2014B,488828,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,30,N,Fail,-128.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014B,490587,M,Wales,Lower Than A Level,20-30%,0-35,1,120,Y,Fail,-45.0,NA,33.0,62.0,NA,NA,NA,NA,NA,NA,0.0,49.0,45.0,0.0,70.0,0.0,0.0,122.0,0.0,12.0,0.0
EEE,2014B,490662,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,-41.0,NA,33.0,75.0,NA,NA,NA,NA,NA,NA,0.0,2.0,66.0,1.0,200.0,0.0,0.0,7.0,8.0,10.0,6.0
EEE,2014B,491570,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn,-15.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,47.0,34.0,0.0,31.0,0.0,0.0,1.0,4.0,21.0,2.0
EEE,2014B,492403,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass,-89.0,NA,33.0,86.0,68.0,61.0,117.0,75.0,152.0,60.0,0.0,155.0,215.0,2.0,467.0,42.0,1.0,173.0,16.0,108.0,20.0
EEE,2014B,494427,M,Scotland,HE Qualification,20-30%,0-35,0,60,N,Distinction,-53.0,NA,29.0,92.0,66.0,91.0,107.0,87.0,150.0,73.0,1.0,104.0,234.0,6.0,797.0,55.0,0.0,138.0,20.0,17.0,66.0
EEE,2014B,494872,M,South Region,Lower Than A Level,80-90%,0-35,0,30,N,Fail,-62.0,NA,32.0,78.0,71.0,64.0,NA,NA,NA,NA,0.0,77.0,116.0,3.0,677.0,0.0,0.0,92.0,1.0,2.0,16.0
EEE,2014B,496108,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-75.0,NA,35.0,55.0,68.0,75.0,117.0,83.0,152.0,75.0,0.0,716.0,200.0,0.0,491.0,288.0,0.0,183.0,41.0,62.0,28.0
EEE,2014B,497047,F,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,-156.0,-8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014B,497361,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,30,N,Fail,-79.0,NA,28.0,95.0,60.0,85.0,117.0,80.0,NA,NA,0.0,466.0,299.0,0.0,394.0,80.0,0.0,106.0,4.0,11.0,63.0
EEE,2014B,497580,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,30,N,Pass,-124.0,NA,30.0,94.0,64.0,83.0,115.0,91.0,151.0,80.0,1.0,269.0,312.0,0.0,535.0,394.0,0.0,118.0,15.0,21.0,95.0
EEE,2014B,498261,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-232.0,-45.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014B,502640,M,London Region,A Level or Equivalent,10-20,35-55,0,60,N,Withdrawn,-17.0,65.0,33.0,29.0,NA,NA,NA,NA,NA,NA,0.0,0.0,25.0,1.0,153.0,0.0,0.0,186.0,0.0,5.0,1.0
EEE,2014B,502929,M,London Region,Lower Than A Level,10-20,35-55,0,60,N,Pass,-96.0,NA,32.0,80.0,83.0,53.0,117.0,62.0,146.0,66.0,0.0,64.0,110.0,6.0,395.0,155.0,1.0,178.0,22.0,30.0,23.0
EEE,2014B,503872,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,-16.0,NA,47.0,44.0,82.0,51.0,138.0,26.0,166.0,34.0,0.0,0.0,76.0,0.0,360.0,6.0,0.0,7.0,3.0,12.0,6.0
EEE,2014B,504062,M,Scotland,HE Qualification,40-50%,0-35,0,90,N,Pass,-11.0,NA,32.0,81.0,67.0,100.0,117.0,77.0,152.0,54.0,1.0,5.0,143.0,0.0,177.0,31.0,1.0,76.0,23.0,29.0,12.0
EEE,2014B,504652,M,London Region,Lower Than A Level,70-80%,0-35,0,30,N,Pass,-87.0,NA,41.0,70.0,76.0,69.0,117.0,71.0,161.0,48.0,0.0,14.0,134.0,7.0,461.0,0.0,0.0,102.0,7.0,6.0,18.0
EEE,2014B,504728,F,South West Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-247.0,NA,32.0,96.0,67.0,79.0,123.0,81.0,152.0,78.0,0.0,1.0,215.0,0.0,643.0,64.0,0.0,136.0,12.0,4.0,24.0
EEE,2014B,505333,M,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-17.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014B,505767,M,Scotland,HE Qualification,30-40%,0-35,0,60,N,Distinction,-75.0,NA,18.0,92.0,60.0,92.0,115.0,87.0,150.0,75.0,0.0,152.0,139.0,0.0,508.0,142.0,0.0,145.0,15.0,22.0,31.0
EEE,2014B,505855,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,-150.0,NA,29.0,94.0,65.0,95.0,112.0,91.0,149.0,91.0,0.0,41.0,169.0,0.0,584.0,152.0,0.0,148.0,4.0,0.0,21.0
EEE,2014B,510266,M,Scotland,A Level or Equivalent,20-30%,35-55,0,60,N,Distinction,-102.0,NA,26.0,96.0,67.0,97.0,116.0,90.0,150.0,91.0,0.0,474.0,472.0,2.0,879.0,100.0,0.0,170.0,10.0,24.0,115.0
EEE,2014B,510545,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,-115.0,-103.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014B,511199,M,South Region,A Level or Equivalent,40-50%,35-55,0,30,N,Fail,-45.0,NA,35.0,86.0,68.0,65.0,128.0,57.0,165.0,43.0,0.0,56.0,129.0,0.0,273.0,157.0,0.0,82.0,26.0,41.0,14.0
EEE,2014B,511657,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,-22.0,NA,33.0,86.0,NA,NA,NA,NA,NA,NA,0.0,6.0,22.0,2.0,9.0,0.0,0.0,72.0,0.0,6.0,1.0
EEE,2014B,513211,M,London Region,A Level or Equivalent,40-50%,0-35,1,60,N,Fail,-46.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,10.0,0.0,22.0,0.0,0.0,49.0,0.0,1.0,1.0
EEE,2014B,513672,M,South West Region,Lower Than A Level,70-80%,0-35,0,120,N,Pass,-29.0,NA,23.0,94.0,54.0,96.0,123.0,92.0,147.0,86.0,0.0,45.0,291.0,1.0,773.0,160.0,0.0,161.0,7.0,0.0,46.0
EEE,2014B,515125,M,London Region,A Level or Equivalent,50-60%,0-35,0,120,N,Fail,-170.0,NA,33.0,61.0,68.0,76.0,128.0,32.0,152.0,46.0,0.0,8.0,102.0,0.0,293.0,11.0,0.0,119.0,8.0,1.0,14.0
EEE,2014B,516238,M,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-179.0,NA,32.0,98.0,67.0,97.0,116.0,96.0,148.0,86.0,0.0,96.0,158.0,7.0,624.0,266.0,0.0,122.0,8.0,19.0,47.0
EEE,2014B,516728,M,South East Region,Lower Than A Level,80-90%,0-35,1,60,N,Fail,-51.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,13.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2014B,518116,M,South Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,-65.0,NA,36.0,NA,75.0,54.0,NA,NA,NA,NA,3.0,0.0,32.0,1.0,146.0,0.0,0.0,3.0,4.0,38.0,8.0
EEE,2014B,519258,M,South West Region,Lower Than A Level,10-20,35-55,1,60,N,Fail,-101.0,NA,29.0,90.0,70.0,69.0,122.0,33.0,152.0,57.0,0.0,97.0,281.0,5.0,360.0,316.0,0.0,67.0,5.0,4.0,68.0
EEE,2014B,519589,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,-5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,18.0,0.0,30.0,0.0,0.0,14.0,0.0,6.0,1.0
EEE,2014B,520824,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,30,N,Withdrawn,-22.0,73.0,36.0,44.0,NA,NA,NA,NA,NA,NA,0.0,52.0,50.0,5.0,74.0,0.0,0.0,119.0,0.0,12.0,6.0
EEE,2014B,522525,M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-226.0,NA,32.0,94.0,68.0,91.0,119.0,71.0,151.0,77.0,0.0,597.0,940.0,3.0,1162.0,866.0,0.0,166.0,22.0,50.0,110.0
EEE,2014B,523061,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,-66.0,NA,30.0,86.0,68.0,52.0,123.0,54.0,152.0,55.0,0.0,19.0,240.0,0.0,438.0,163.0,0.0,135.0,12.0,57.0,22.0
EEE,2014B,524276,M,Scotland,HE Qualification,90-100%,35-55,0,60,N,Fail,-22.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,13.0,12.0,0.0,26.0,0.0,0.0,2.0,0.0,14.0,0.0
EEE,2014B,524386,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,1,120,N,Fail,-138.0,NA,33.0,92.0,NA,NA,NA,NA,NA,NA,0.0,14.0,32.0,3.0,33.0,0.0,0.0,2.0,0.0,7.0,10.0
EEE,2014B,525332,M,London Region,Lower Than A Level,80-90%,0-35,0,60,Y,Fail,-29.0,NA,39.0,89.0,68.0,83.0,117.0,61.0,159.0,68.0,0.0,50.0,198.0,0.0,249.0,55.0,1.0,100.0,5.0,82.0,43.0
EEE,2014B,526051,M,East Anglian Region,Lower Than A Level,30-40%,35-55,1,90,Y,Distinction,-124.0,NA,30.0,97.0,65.0,89.0,116.0,88.0,151.0,75.0,1.0,1332.0,922.0,10.0,2204.0,666.0,8.0,241.0,90.0,128.0,146.0
EEE,2014B,527771,M,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,-121.0,NA,33.0,96.0,NA,NA,NA,NA,NA,NA,1.0,8.0,104.0,0.0,177.0,0.0,0.0,115.0,12.0,17.0,11.0
EEE,2014B,529304,M,London Region,A Level or Equivalent,10-20,0-35,1,90,Y,Pass,-137.0,NA,33.0,98.0,68.0,94.0,125.0,55.0,NA,NA,0.0,62.0,34.0,1.0,217.0,0.0,0.0,85.0,9.0,8.0,7.0
EEE,2014B,531845,M,South Region,Lower Than A Level,40-50%,0-35,0,30,N,Fail,-123.0,NA,33.0,37.0,NA,NA,NA,NA,NA,NA,0.0,27.0,63.0,0.0,142.0,0.0,0.0,111.0,0.0,2.0,7.0
EEE,2014B,532531,M,London Region,Lower Than A Level,0-10%,0-35,0,120,N,Pass,-59.0,NA,33.0,66.0,68.0,63.0,124.0,63.0,NA,NA,0.0,0.0,69.0,0.0,219.0,8.0,0.0,75.0,3.0,9.0,3.0
EEE,2014B,532570,F,Wales,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,-17.0,-10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014B,536996,M,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,30,N,Withdrawn,-29.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,19.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
EEE,2014B,538102,M,South Region,A Level or Equivalent,50-60%,35-55,0,30,N,Fail,-57.0,NA,32.0,96.0,66.0,98.0,117.0,86.0,NA,NA,1.0,106.0,81.0,1.0,298.0,88.0,0.0,75.0,16.0,15.0,9.0
EEE,2014B,540509,M,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-110.0,NA,31.0,95.0,67.0,89.0,115.0,97.0,151.0,91.0,0.0,290.0,365.0,6.0,1165.0,414.0,1.0,170.0,19.0,17.0,54.0
EEE,2014B,541003,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-25.0,NA,32.0,96.0,82.0,76.0,NA,NA,NA,NA,2.0,294.0,200.0,1.0,491.0,0.0,0.0,80.0,20.0,38.0,29.0
EEE,2014B,541999,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,30,N,Fail,-89.0,NA,33.0,80.0,NA,NA,NA,NA,NA,NA,1.0,19.0,17.0,1.0,98.0,0.0,0.0,4.0,5.0,6.0,6.0
EEE,2014B,542050,M,West Midlands Region,HE Qualification,60-70%,0-35,0,60,N,Pass,-22.0,NA,33.0,63.0,69.0,74.0,117.0,85.0,152.0,96.0,0.0,78.0,303.0,10.0,1604.0,324.0,1.0,222.0,29.0,96.0,53.0
EEE,2014B,542524,M,East Midlands Region,Lower Than A Level,0-10%,35-55,0,30,N,Pass,-43.0,NA,30.0,89.0,66.0,87.0,122.0,85.0,151.0,76.0,0.0,162.0,238.0,0.0,421.0,81.0,1.0,184.0,24.0,45.0,61.0
EEE,2014B,543475,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-29.0,NA,33.0,96.0,68.0,78.0,124.0,91.0,156.0,78.0,0.0,391.0,262.0,4.0,485.0,80.0,0.0,175.0,17.0,36.0,36.0
EEE,2014B,543924,M,South Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,-28.0,NA,36.0,90.0,NA,NA,NA,NA,NA,NA,0.0,59.0,61.0,0.0,77.0,0.0,0.0,1.0,1.0,7.0,7.0
EEE,2014B,543948,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-144.0,NA,31.0,92.0,67.0,91.0,116.0,94.0,151.0,86.0,0.0,426.0,663.0,4.0,1180.0,545.0,1.0,219.0,21.0,88.0,116.0
EEE,2014B,544052,M,Scotland,A Level or Equivalent,40-50%,0-35,0,30,N,Pass,-25.0,NA,27.0,88.0,68.0,79.0,114.0,84.0,163.0,87.0,0.0,56.0,363.0,0.0,1274.0,361.0,0.0,161.0,20.0,1.0,63.0
EEE,2014B,544295,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,Y,Fail,-144.0,NA,32.0,84.0,NA,NA,NA,NA,NA,NA,0.0,58.0,77.0,0.0,127.0,0.0,0.0,98.0,1.0,16.0,8.0
EEE,2014B,546400,F,Scotland,A Level or Equivalent,60-70%,0-35,1,120,N,Withdrawn,-24.0,75.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,2.0,13.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0
EEE,2014B,547100,M,Scotland,Lower Than A Level,60-70%,0-35,0,30,N,Fail,-25.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014B,547685,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,-141.0,180.0,40.0,75.0,85.0,56.0,NA,NA,NA,NA,0.0,21.0,24.0,0.0,60.0,0.0,0.0,114.0,0.0,4.0,5.0
EEE,2014B,548261,M,East Anglian Region,Lower Than A Level,50-60%,35-55,0,120,N,Fail,-54.0,NA,35.0,67.0,72.0,38.0,NA,NA,NA,NA,0.0,14.0,107.0,8.0,263.0,0.0,0.0,114.0,1.0,23.0,6.0
EEE,2014B,548992,M,London Region,A Level or Equivalent,10-20,0-35,1,60,N,Fail,-8.0,NA,43.0,55.0,68.0,52.0,133.0,25.0,NA,NA,0.0,17.0,68.0,0.0,59.0,0.0,0.0,9.0,4.0,5.0,1.0
EEE,2014B,549401,F,East Anglian Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,-154.0,158.0,36.0,50.0,NA,NA,NA,NA,NA,NA,3.0,50.0,79.0,2.0,90.0,0.0,0.0,108.0,13.0,34.0,9.0
EEE,2014B,550197,M,North Western Region,Lower Than A Level,40-50%,0-35,1,120,N,Fail,-78.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,22.0,49.0,3.0,58.0,0.0,1.0,5.0,0.0,12.0,13.0
EEE,2014B,550357,M,South East Region,A Level or Equivalent,70-80%,0-35,0,30,N,Pass,-28.0,NA,30.0,78.0,67.0,84.0,124.0,78.0,151.0,73.0,0.0,144.0,241.0,0.0,629.0,199.0,0.0,82.0,16.0,19.0,69.0
EEE,2014B,550812,M,Scotland,A Level or Equivalent,90-100%,0-35,1,150,N,Pass,-8.0,NA,33.0,71.0,68.0,77.0,117.0,84.0,152.0,81.0,0.0,50.0,155.0,0.0,365.0,122.0,0.0,99.0,6.0,54.0,50.0
EEE,2014B,551528,M,Yorkshire Region,Lower Than A Level,NA,0-35,0,120,N,Withdrawn,-68.0,67.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,20.0,113.0,0.0,115.0,0.0,0.0,129.0,0.0,9.0,11.0
EEE,2014B,551856,M,North Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,-82.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,32.0,0.0,70.0,0.0,4.0,115.0,15.0,10.0,2.0
EEE,2014B,552067,M,London Region,HE Qualification,30-40%,0-35,0,30,N,Distinction,-24.0,NA,33.0,94.0,68.0,74.0,125.0,94.0,152.0,94.0,1.0,102.0,111.0,6.0,711.0,192.0,0.0,94.0,62.0,14.0,24.0
EEE,2014B,553914,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,30,N,Withdrawn,-170.0,-50.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014B,554988,M,London Region,A Level or Equivalent,10-20,0-35,0,30,N,Withdrawn,-24.0,129.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,17.0,43.0,1.0,158.0,0.0,0.0,83.0,1.0,3.0,5.0
EEE,2014B,555022,M,North Region,Post Graduate Qualification,NA,35-55,1,90,N,Pass,-24.0,NA,31.0,88.0,68.0,87.0,117.0,86.0,152.0,86.0,2.0,241.0,682.0,7.0,1175.0,203.0,0.0,170.0,62.0,21.0,81.0
EEE,2014B,555756,M,Scotland,Lower Than A Level,90-100%,0-35,0,120,N,Distinction,-34.0,NA,28.0,99.0,64.0,95.0,112.0,83.0,148.0,93.0,0.0,92.0,285.0,4.0,627.0,284.0,1.0,92.0,10.0,51.0,68.0
EEE,2014B,557700,M,North Region,Post Graduate Qualification,NA,0-35,0,60,N,Pass,-34.0,NA,30.0,82.0,67.0,81.0,117.0,76.0,152.0,84.0,0.0,702.0,535.0,2.0,1183.0,266.0,0.0,247.0,25.0,55.0,66.0
EEE,2014B,558122,M,Scotland,Post Graduate Qualification,90-100%,35-55,0,60,N,Fail,-54.0,NA,32.0,56.0,NA,NA,NA,NA,NA,NA,0.0,0.0,10.0,0.0,53.0,0.0,0.0,1.0,0.0,2.0,0.0
EEE,2014B,558342,M,Yorkshire Region,Lower Than A Level,40-50%,0-35,1,120,N,Withdrawn,-131.0,16.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014B,558492,F,Scotland,HE Qualification,20-30%,0-35,0,90,N,Fail,-46.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0
EEE,2014B,559518,M,East Anglian Region,Lower Than A Level,10-20,0-35,0,30,N,Pass,-24.0,NA,44.0,75.0,68.0,62.0,NA,NA,152.0,44.0,2.0,4.0,77.0,3.0,241.0,2.0,0.0,105.0,6.0,12.0,3.0
EEE,2014B,559977,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,-22.0,NA,NA,NA,68.0,73.0,NA,NA,NA,NA,0.0,0.0,31.0,0.0,161.0,0.0,0.0,10.0,0.0,23.0,1.0
EEE,2014B,560951,M,South East Region,A Level or Equivalent,80-90%,35-55,0,60,N,Fail,-65.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,53.0,74.0,0.0,105.0,0.0,0.0,106.0,0.0,6.0,3.0
EEE,2014B,561271,M,Ireland,Post Graduate Qualification,NA,35-55,0,60,N,Fail,-148.0,NA,40.0,70.0,72.0,56.0,NA,NA,NA,NA,0.0,136.0,149.0,8.0,641.0,0.0,0.0,4.0,13.0,37.0,19.0
EEE,2014B,561363,M,Scotland,Post Graduate Qualification,80-90%,35-55,0,60,N,Pass,-29.0,NA,33.0,91.0,68.0,96.0,115.0,71.0,152.0,69.0,0.0,100.0,180.0,6.0,702.0,148.0,1.0,89.0,42.0,61.0,33.0
EEE,2014B,561559,M,South Region,HE Qualification,40-50%,35-55,0,60,N,Pass,-124.0,NA,32.0,94.0,68.0,86.0,117.0,84.0,152.0,83.0,0.0,31.0,228.0,2.0,536.0,168.0,0.0,229.0,9.0,58.0,44.0
EEE,2014B,561774,M,Scotland,A Level or Equivalent,60-70%,0-35,1,90,N,Distinction,-102.0,NA,17.0,90.0,68.0,93.0,116.0,91.0,148.0,99.0,1.0,318.0,407.0,1.0,819.0,396.0,0.0,160.0,41.0,84.0,84.0
EEE,2014B,562825,M,East Midlands Region,HE Qualification,90-100%,35-55,0,60,N,Pass,-22.0,NA,32.0,94.0,68.0,91.0,116.0,80.0,NA,NA,0.0,95.0,177.0,0.0,372.0,113.0,0.0,84.0,17.0,70.0,32.0
EEE,2014B,563230,M,Yorkshire Region,HE Qualification,90-100%,0-35,0,60,N,Distinction,-249.0,NA,30.0,95.0,67.0,97.0,114.0,89.0,151.0,86.0,0.0,53.0,388.0,1.0,890.0,321.0,5.0,136.0,14.0,34.0,87.0
EEE,2014B,563902,M,North Region,A Level or Equivalent,40-50%,0-35,0,30,N,Withdrawn,-28.0,18.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2014B,565275,M,South Region,A Level or Equivalent,40-50%,0-35,1,150,N,Withdrawn,-65.0,-29.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014B,565838,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,-44.0,NA,23.0,94.0,NA,NA,NA,NA,NA,NA,0.0,23.0,76.0,0.0,148.0,0.0,0.0,75.0,0.0,20.0,13.0
EEE,2014B,566337,M,South West Region,HE Qualification,60-70%,0-35,0,90,N,Fail,-57.0,NA,NA,NA,71.0,15.0,120.0,25.0,152.0,6.0,0.0,20.0,53.0,10.0,168.0,237.0,0.0,1.0,2.0,14.0,8.0
EEE,2014B,566422,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,30,N,Pass,-40.0,NA,32.0,88.0,68.0,83.0,117.0,85.0,152.0,81.0,0.0,799.0,939.0,2.0,1936.0,912.0,4.0,166.0,17.0,27.0,134.0
EEE,2014B,566871,M,London Region,Lower Than A Level,10-20,0-35,0,90,N,Fail,-25.0,NA,32.0,88.0,NA,NA,NA,NA,NA,NA,1.0,216.0,113.0,1.0,164.0,0.0,0.0,91.0,3.0,39.0,7.0
EEE,2014B,569342,M,South Region,Lower Than A Level,70-80%,0-35,1,120,N,Withdrawn,-131.0,-130.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014B,569620,F,Scotland,Lower Than A Level,80-90%,0-35,0,60,N,Fail,-52.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,48.0,26.0,2.0,21.0,0.0,0.0,1.0,0.0,10.0,8.0
EEE,2014B,571025,M,East Anglian Region,No Formal quals,20-30%,0-35,0,60,N,Withdrawn,-255.0,227.0,24.0,89.0,68.0,65.0,117.0,71.0,152.0,47.0,0.0,160.0,265.0,2.0,598.0,155.0,0.0,89.0,4.0,39.0,58.0
EEE,2014B,571128,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Pass,-25.0,NA,32.0,78.0,67.0,97.0,122.0,72.0,151.0,77.0,0.0,925.0,485.0,3.0,1082.0,201.0,1.0,190.0,114.0,46.0,43.0
EEE,2014B,571233,M,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail,-25.0,NA,30.0,99.0,68.0,97.0,131.0,49.0,152.0,58.0,1.0,355.0,197.0,3.0,669.0,19.0,0.0,225.0,21.0,67.0,19.0
