code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,24282_date,24282_score,24283_date,24283_score,24284_date,24284_score,24285_date,24285_score,24286_date,24286_score,24287_date,24287_score,24288_date,24288_score,24289_date,24289_score,24290_date,24290_score,clicks_forumng,clicks_homepage,clicks_oucollaborate,clicks_oucontent,clicks_page,clicks_quiz,clicks_resource,clicks_subpage,clicks_url
CCC,2014B,406846,M,South West Region,Lower Than A Level,40-50%,0-35,0,30,N,Fail,-24.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.0,39.0,NA,NA,NA,NA,NA,NA,0.0,34.0,0.0,7.0,0.0,106.0,18.0,22.0,1.0
CCC,2014B,406908,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,90,N,Fail,-22.0,NA,32.0,70.0,123.0,57.0,NA,NA,NA,NA,20.0,60.0,69.0,78.0,139.0,25.0,NA,NA,NA,NA,40.0,159.0,0.0,31.0,0.0,410.0,75.0,83.0,4.0
CCC,2014B,406937,F,South Region,Lower Than A Level,90-100%,35-55,0,60,N,Withdrawn,-54.0,32.0,NA,NA,NA,NA,NA,NA,NA,NA,20.0,40.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,40.0,0.0,16.0,0.0,195.0,14.0,19.0,2.0
CCC,2014B,407453,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,-121.0,132.0,NA,NA,NA,NA,NA,NA,NA,NA,20.0,30.0,69.0,71.0,NA,NA,NA,NA,NA,NA,714.0,572.0,0.0,252.0,0.0,318.0,65.0,102.0,6.0
CCC,2014B,407818,M,South Region,HE Qualification,20-30%,35-55,0,30,N,Fail,-60.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0,30.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,101.0,0.0,46.0,0.0,109.0,66.0,38.0,6.0
CCC,2014B,408371,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,30,N,Withdrawn,-25.0,68.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,35.0,1.0,24.0,0.0,15.0,5.0,17.0,3.0
CCC,2014B,408413,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,-46.0,NA,NA,NA,NA,NA,152.0,97.0,NA,NA,20.0,60.0,75.0,31.0,NA,NA,NA,NA,NA,NA,236.0,280.0,0.0,5.0,0.0,178.0,63.0,70.0,7.0
CCC,2014B,409540,M,North Western Region,HE Qualification,30-40%,0-35,0,30,N,Withdrawn,-36.0,66.0,37.0,40.0,NA,NA,NA,NA,NA,NA,20.0,60.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,37.0,0.0,1.0,0.0,233.0,3.0,12.0,2.0
CCC,2014B,410203,F,South Region,HE Qualification,70-80%,35-55,0,30,N,Pass,-50.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0,80.0,NA,NA,139.0,88.0,209.0,65.0,230.0,80.0,33.0,153.0,4.0,149.0,2.0,1144.0,67.0,188.0,9.0
CCC,2014B,410407,M,South Region,HE Qualification,90-100%,35-55,0,30,N,Distinction,-92.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0,100.0,69.0,87.0,139.0,88.0,209.0,96.0,230.0,100.0,1707.0,599.0,4.0,226.0,3.0,2338.0,137.0,595.0,38.0
CCC,2014B,410699,M,Yorkshire Region,HE Qualification,80-90%,0-35,0,30,N,Pass,-47.0,NA,30.0,92.0,98.0,98.0,151.0,70.0,199.0,68.0,20.0,60.0,69.0,100.0,139.0,60.0,209.0,83.0,230.0,66.0,28.0,87.0,0.0,17.0,1.0,287.0,32.0,87.0,11.0
CCC,2014B,410886,F,Scotland,A Level or Equivalent,90-100%,0-35,0,90,N,Withdrawn,-52.0,67.0,31.0,94.0,NA,NA,NA,NA,NA,NA,20.0,70.0,NA,NA,NA,NA,NA,NA,NA,NA,288.0,79.0,0.0,0.0,0.0,51.0,5.0,8.0,2.0
CCC,2014B,412258,F,South East Region,A Level or Equivalent,70-80%,0-35,0,40,N,Distinction,-24.0,NA,29.0,100.0,102.0,97.0,150.0,95.0,199.0,100.0,20.0,90.0,69.0,100.0,139.0,100.0,209.0,100.0,230.0,94.0,152.0,332.0,6.0,500.0,5.0,756.0,185.0,315.0,10.0
CCC,2014B,412268,M,South Region,Lower Than A Level,30-40%,35-55,0,30,N,Withdrawn,-17.0,24.0,NA,NA,NA,NA,NA,NA,NA,NA,20.0,30.0,NA,NA,NA,NA,NA,NA,NA,NA,78.0,84.0,0.0,50.0,0.0,438.0,25.0,110.0,2.0
CCC,2014B,412284,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,150,Y,Fail,-22.0,NA,40.0,92.0,116.0,93.0,151.0,97.0,207.0,97.0,NA,NA,69.0,100.0,139.0,94.0,209.0,89.0,234.0,22.0,89.0,174.0,1.0,19.0,3.0,337.0,79.0,135.0,14.0
CCC,2014B,413083,M,Yorkshire Region,HE Qualification,0-10%,35-55,0,60,N,Fail,-22.0,NA,33.0,60.0,123.0,16.0,173.0,30.0,232.0,NA,20.0,20.0,NA,NA,NA,NA,NA,NA,230.0,32.0,20.0,188.0,0.0,244.0,2.0,170.0,184.0,241.0,16.0
CCC,2014B,416500,M,South East Region,A Level or Equivalent,90-100%,0-35,0,90,N,Withdrawn,-108.0,48.0,32.0,42.0,NA,NA,NA,NA,NA,NA,20.0,10.0,NA,NA,NA,NA,NA,NA,NA,NA,17.0,30.0,0.0,7.0,0.0,91.0,9.0,21.0,3.0
CCC,2014B,416689,F,Scotland,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,-17.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0,40.0,69.0,94.0,139.0,72.0,209.0,59.0,234.0,68.0,186.0,118.0,17.0,5.0,1.0,688.0,19.0,89.0,3.0
CCC,2014B,416860,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,-24.0,144.0,32.0,44.0,102.0,0.0,NA,NA,NA,NA,20.0,20.0,69.0,37.0,139.0,14.0,NA,NA,NA,NA,35.0,114.0,0.0,3.0,0.0,199.0,22.0,72.0,1.0
CCC,2014B,417820,M,London Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-113.0,NA,32.0,68.0,NA,NA,151.0,43.0,204.0,42.0,20.0,100.0,69.0,94.0,NA,NA,209.0,35.0,234.0,86.0,6.0,45.0,0.0,3.0,2.0,249.0,30.0,46.0,3.0
CCC,2014B,418224,F,Ireland,HE Qualification,NA,35-55,0,60,N,Fail,-25.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0,60.0,69.0,87.0,139.0,85.0,209.0,83.0,234.0,36.0,33.0,277.0,0.0,183.0,3.0,1140.0,50.0,165.0,9.0
CCC,2014B,418623,M,South West Region,A Level or Equivalent,30-40%,0-35,0,90,Y,Pass,-124.0,NA,30.0,90.0,116.0,65.0,165.0,69.0,200.0,69.0,20.0,80.0,NA,NA,139.0,44.0,209.0,65.0,236.0,82.0,166.0,293.0,0.0,144.0,3.0,1762.0,60.0,90.0,11.0
CCC,2014B,418971,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,-22.0,99.0,34.0,94.0,NA,NA,NA,NA,NA,NA,20.0,40.0,69.0,81.0,NA,NA,NA,NA,NA,NA,66.0,144.0,0.0,16.0,0.0,183.0,40.0,69.0,2.0
CCC,2014B,419233,F,Wales,HE Qualification,80-90%,0-35,0,120,N,Fail,-34.0,NA,32.0,54.0,102.0,61.0,NA,NA,NA,NA,20.0,80.0,69.0,89.0,NA,NA,NA,NA,NA,NA,4.0,32.0,0.0,0.0,0.0,61.0,8.0,23.0,1.0
CCC,2014B,419536,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Withdrawn,-58.0,32.0,NA,NA,NA,NA,NA,NA,NA,NA,20.0,60.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,47.0,0.0,14.0,0.0,82.0,10.0,14.0,6.0
CCC,2014B,420345,M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-45.0,NA,32.0,92.0,102.0,42.0,151.0,53.0,NA,NA,20.0,80.0,69.0,86.0,139.0,75.0,NA,NA,230.0,40.0,0.0,185.0,0.0,32.0,0.0,257.0,67.0,100.0,8.0
CCC,2014B,420428,M,South Region,HE Qualification,50-60%,35-55,0,60,N,Withdrawn,-17.0,-8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCC,2014B,420528,M,Ireland,A Level or Equivalent,70-80%,35-55,0,90,N,Distinction,-29.0,NA,29.0,98.0,102.0,98.0,156.0,91.0,199.0,96.0,20.0,80.0,69.0,96.0,139.0,85.0,209.0,91.0,234.0,94.0,280.0,269.0,5.0,508.0,1.0,695.0,153.0,305.0,13.0
CCC,2014B,420935,M,South West Region,HE Qualification,40-50%,35-55,0,30,N,Distinction,-25.0,NA,30.0,100.0,100.0,100.0,149.0,100.0,190.0,100.0,20.0,100.0,69.0,100.0,139.0,100.0,209.0,100.0,230.0,100.0,3137.0,1544.0,16.0,485.0,6.0,2676.0,66.0,541.0,33.0
CCC,2014B,421209,F,London Region,HE Qualification,20-30%,0-35,0,60,Y,Pass,-10.0,NA,44.0,66.0,102.0,98.0,164.0,97.0,199.0,98.0,NA,NA,69.0,72.0,139.0,73.0,209.0,57.0,230.0,76.0,50.0,139.0,3.0,106.0,2.0,1585.0,39.0,127.0,4.0
CCC,2014B,421712,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,90,N,Withdrawn,-128.0,131.0,35.0,90.0,NA,NA,NA,NA,NA,NA,20.0,80.0,69.0,69.0,NA,NA,NA,NA,NA,NA,14.0,43.0,0.0,2.0,0.0,187.0,17.0,29.0,1.0
CCC,2014B,423879,M,South Region,A Level or Equivalent,40-50%,35-55,0,30,N,Distinction,-22.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0,100.0,69.0,92.0,139.0,83.0,209.0,89.0,230.0,94.0,974.0,364.0,0.0,37.0,4.0,2751.0,148.0,332.0,31.0
CCC,2014B,424082,M,Scotland,HE Qualification,70-80%,0-35,0,30,N,Pass,-25.0,NA,31.0,84.0,101.0,97.0,150.0,76.0,200.0,73.0,20.0,40.0,69.0,67.0,139.0,75.0,209.0,78.0,230.0,66.0,74.0,218.0,0.0,142.0,0.0,653.0,72.0,107.0,6.0
CCC,2014B,424112,F,Ireland,A Level or Equivalent,NA,0-35,0,60,N,Pass,-17.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0,80.0,69.0,77.0,139.0,65.0,209.0,48.0,234.0,66.0,37.0,175.0,0.0,13.0,4.0,354.0,86.0,112.0,6.0
CCC,2014B,424950,M,West Midlands Region,Lower Than A Level,80-90%,0-35,0,45,N,Pass,-43.0,NA,32.0,90.0,101.0,97.0,151.0,96.0,196.0,87.0,20.0,50.0,69.0,86.0,139.0,85.0,209.0,91.0,230.0,66.0,0.0,89.0,0.0,5.0,1.0,263.0,21.0,47.0,2.0
CCC,2014B,425287,M,London Region,Post Graduate Qualification,30-40%,35-55,0,90,N,Withdrawn,-1.0,227.0,39.0,66.0,NA,NA,NA,NA,NA,NA,20.0,20.0,69.0,83.0,139.0,44.0,NA,NA,NA,NA,4.0,75.0,0.0,4.0,0.0,238.0,24.0,63.0,5.0
CCC,2014B,425714,M,South Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-222.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCC,2014B,426610,F,Scotland,A Level or Equivalent,50-60%,0-35,0,120,Y,Pass,-25.0,NA,22.0,68.0,77.0,72.0,147.0,66.0,203.0,61.0,20.0,100.0,69.0,84.0,139.0,55.0,209.0,65.0,230.0,80.0,5.0,166.0,2.0,16.0,0.0,2772.0,31.0,134.0,6.0
CCC,2014B,426616,F,Scotland,HE Qualification,90-100%,0-35,0,60,Y,Fail,-45.0,NA,NA,NA,105.0,88.0,166.0,78.0,200.0,74.0,20.0,40.0,69.0,70.0,139.0,50.0,209.0,54.0,234.0,34.0,65.0,208.0,5.0,259.0,0.0,632.0,75.0,115.0,8.0
CCC,2014B,429065,M,Scotland,Lower Than A Level,70-80%,35-55,0,30,N,Fail,-50.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0,60.0,69.0,69.0,139.0,56.0,NA,NA,NA,NA,5.0,152.0,0.0,56.0,0.0,425.0,78.0,110.0,8.0
CCC,2014B,429185,F,North Region,A Level or Equivalent,NA,0-35,0,90,N,Distinction,-123.0,NA,31.0,98.0,104.0,97.0,151.0,94.0,200.0,93.0,20.0,100.0,69.0,100.0,139.0,100.0,209.0,87.0,234.0,100.0,1276.0,376.0,10.0,4.0,0.0,544.0,68.0,167.0,7.0
CCC,2014B,429220,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,-262.0,-9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCC,2014B,430686,M,West Midlands Region,A Level or Equivalent,NA,0-35,0,90,N,Pass,-57.0,NA,41.0,72.0,102.0,23.0,151.0,61.0,201.0,40.0,20.0,70.0,69.0,68.0,139.0,66.0,209.0,37.0,238.0,46.0,294.0,177.0,0.0,9.0,3.0,400.0,184.0,128.0,3.0
CCC,2014B,431014,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,90,N,Fail,-246.0,NA,32.0,34.0,NA,NA,NA,NA,NA,NA,20.0,30.0,69.0,35.0,NA,NA,NA,NA,NA,NA,19.0,113.0,2.0,557.0,0.0,288.0,22.0,27.0,2.0
CCC,2014B,431386,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-17.0,NA,32.0,98.0,106.0,89.0,158.0,56.0,211.0,32.0,20.0,90.0,69.0,92.0,139.0,90.0,NA,NA,234.0,46.0,0.0,36.0,0.0,0.0,0.0,146.0,4.0,17.0,1.0
CCC,2014B,432278,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,90,N,Withdrawn,-16.0,180.0,NA,NA,NA,NA,NA,NA,NA,NA,20.0,70.0,69.0,59.0,NA,NA,NA,NA,NA,NA,38.0,113.0,0.0,1.0,0.0,271.0,35.0,83.0,1.0
CCC,2014B,432718,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,90,N,Withdrawn,-269.0,26.0,NA,NA,NA,NA,NA,NA,NA,NA,20.0,10.0,NA,NA,NA,NA,NA,NA,NA,NA,6.0,30.0,0.0,6.0,0.0,80.0,9.0,11.0,4.0
CCC,2014B,434562,M,South West Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,-96.0,NA,31.0,80.0,100.0,94.0,150.0,83.0,199.0,79.0,20.0,70.0,69.0,92.0,139.0,82.0,209.0,65.0,230.0,46.0,290.0,436.0,0.0,269.0,2.0,484.0,56.0,107.0,10.0
CCC,2014B,434573,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,-171.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCC,2014B,435271,M,South Region,Lower Than A Level,40-50%,0-35,0,90,N,Withdrawn,-22.0,-12.0,NA,NA,NA,NA,NA,NA,NA,NA,20.0,50.0,NA,NA,NA,NA,NA,NA,NA,NA,81.0,108.0,0.0,54.0,0.0,140.0,23.0,47.0,7.0
CCC,2014B,436058,M,North Western Region,A Level or Equivalent,10-20,0-35,0,30,N,Pass,-110.0,NA,32.0,68.0,114.0,62.0,167.0,55.0,NA,NA,20.0,50.0,69.0,79.0,139.0,58.0,NA,NA,230.0,54.0,1.0,114.0,0.0,401.0,3.0,193.0,41.0,87.0,9.0
CCC,2014B,437432,F,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,75,N,Withdrawn,-165.0,-54.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCC,2014B,438313,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,180,N,Withdrawn,-141.0,46.0,NA,NA,NA,NA,NA,NA,NA,NA,20.0,20.0,NA,NA,NA,NA,NA,NA,NA,NA,11.0,53.0,0.0,10.0,0.0,249.0,22.0,20.0,1.0
CCC,2014B,438796,M,South Region,Post Graduate Qualification,90-100%,35-55,0,120,N,Pass,-25.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0,80.0,69.0,51.0,139.0,55.0,NA,NA,230.0,92.0,78.0,217.0,4.0,26.0,1.0,371.0,69.0,94.0,13.0
CCC,2014B,439669,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,-25.0,20.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,11.0,0.0,0.0,0.0,27.0,1.0,7.0,1.0
CCC,2014B,440171,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,Withdrawn,-147.0,-87.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCC,2014B,440297,F,Wales,A Level or Equivalent,90-100%,0-35,0,170,N,Withdrawn,-124.0,-8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCC,2014B,440323,F,London Region,Lower Than A Level,0-10%,0-35,0,30,Y,Withdrawn,-165.0,179.0,32.0,86.0,117.0,44.0,169.0,13.0,NA,NA,20.0,60.0,69.0,77.0,139.0,13.0,NA,NA,NA,NA,147.0,211.0,1.0,153.0,0.0,201.0,65.0,136.0,4.0
CCC,2014B,440591,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,100,Y,Withdrawn,-186.0,25.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
CCC,2014B,440905,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,30,N,Fail,12.0,NA,39.0,74.0,NA,NA,164.0,49.0,209.0,29.0,NA,NA,NA,NA,139.0,40.0,209.0,57.0,230.0,34.0,14.0,123.0,0.0,25.0,0.0,301.0,57.0,49.0,3.0
CCC,2014B,441540,M,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,-171.0,116.0,39.0,42.0,NA,NA,NA,NA,NA,NA,20.0,60.0,69.0,81.0,NA,NA,NA,NA,NA,NA,101.0,114.0,0.0,67.0,0.0,235.0,38.0,111.0,1.0
CCC,2014B,441606,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,180,N,Withdrawn,-29.0,31.0,NA,NA,NA,NA,NA,NA,NA,NA,20.0,40.0,NA,NA,NA,NA,NA,NA,NA,NA,4.0,31.0,0.0,2.0,0.0,122.0,8.0,24.0,4.0
CCC,2014B,442530,M,South East Region,Lower Than A Level,90-100%,0-35,0,120,Y,Withdrawn,-129.0,-99.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCC,2014B,442954,M,North Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,-29.0,67.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,15.0,0.0,0.0,0.0,35.0,7.0,3.0,2.0
CCC,2014B,445777,M,Scotland,HE Qualification,80-90%,0-35,0,30,N,Distinction,-29.0,NA,NA,NA,NA,NA,149.0,95.0,199.0,98.0,20.0,80.0,69.0,89.0,139.0,94.0,209.0,100.0,230.0,94.0,400.0,473.0,0.0,48.0,3.0,869.0,71.0,145.0,17.0
CCC,2014B,445917,M,North Western Region,HE Qualification,90-100%,0-35,0,90,N,Distinction,-164.0,NA,31.0,100.0,102.0,96.0,151.0,97.0,200.0,92.0,20.0,90.0,69.0,94.0,139.0,96.0,209.0,87.0,230.0,100.0,34.0,265.0,0.0,29.0,3.0,1438.0,124.0,252.0,21.0
CCC,2014B,445972,M,East Anglian Region,Post Graduate Qualification,90-100%,0-35,0,60,N,Distinction,-40.0,NA,30.0,98.0,99.0,100.0,148.0,97.0,198.0,88.0,20.0,100.0,69.0,100.0,139.0,94.0,209.0,91.0,234.0,98.0,211.0,312.0,0.0,12.0,1.0,472.0,128.0,80.0,7.0
CCC,2014B,446295,M,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-25.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,22.0,0.0,1.0,0.0,193.0,2.0,5.0,0.0
CCC,2014B,446628,M,North Western Region,Lower Than A Level,80-90%,0-35,0,90,N,Withdrawn,-164.0,33.0,NA,NA,NA,NA,NA,NA,NA,NA,20.0,30.0,NA,NA,NA,NA,NA,NA,NA,NA,5.0,26.0,0.0,0.0,0.0,36.0,8.0,9.0,1.0
CCC,2014B,447306,F,London Region,HE Qualification,30-40%,0-35,0,30,N,Fail,-34.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0,20.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,7.0,0.0,1.0,0.0,74.0,2.0,3.0,0.0
CCC,2014B,464236,M,London Region,HE Qualification,90-100%,55<=,0,70,N,Withdrawn,-29.0,75.0,NA,NA,NA,NA,NA,NA,NA,NA,20.0,30.0,NA,NA,NA,NA,NA,NA,NA,NA,12.0,130.0,1.0,132.0,0.0,131.0,27.0,35.0,5.0
CCC,2014B,464724,M,South Region,Lower Than A Level,NA,35-55,0,60,N,Withdrawn,-29.0,18.0,NA,NA,NA,NA,NA,NA,NA,NA,20.0,20.0,NA,NA,NA,NA,NA,NA,NA,NA,14.0,85.0,0.0,81.0,0.0,172.0,35.0,38.0,4.0
CCC,2014B,465194,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn,-134.0,-133.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CCC,2014B,465406,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-46.0,NA,32.0,84.0,102.0,78.0,151.0,90.0,200.0,57.0,20.0,80.0,69.0,98.0,139.0,85.0,209.0,48.0,234.0,90.0,30.0,110.0,0.0,15.0,1.0,512.0,39.0,62.0,9.0
CCC,2014B,465517,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,45,N,Withdrawn,-29.0,19.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.0,71.0,0.0,30.0,0.0,36.0,14.0,19.0,4.0
CCC,2014B,465719,M,Scotland,Lower Than A Level,0-10%,0-35,0,210,N,Fail,-29.0,NA,NA,NA,102.0,11.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,18.0,0.0,0.0,0.0,3.0,5.0,7.0,0.0
CCC,2014B,465764,F,East Midlands Region,Lower Than A Level,30-40%,35-55,0,130,Y,Withdrawn,-149.0,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,8.0,0.0,1.0,0.0,0.0,10.0,0.0,1.0
CCC,2014B,465843,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail,-219.0,NA,39.0,32.0,109.0,79.0,151.0,56.0,200.0,47.0,20.0,60.0,69.0,73.0,139.0,81.0,209.0,39.0,230.0,34.0,63.0,178.0,0.0,19.0,4.0,667.0,114.0,139.0,10.0
CCC,2014B,466289,M,Ireland,Lower Than A Level,60-70%,0-35,0,30,N,Pass,-54.0,NA,27.0,100.0,94.0,99.0,144.0,100.0,205.0,59.0,20.0,80.0,69.0,100.0,139.0,92.0,209.0,83.0,234.0,76.0,518.0,578.0,45.0,1021.0,2.0,3792.0,64.0,332.0,12.0
CCC,2014B,466714,M,South West Region,A Level or Equivalent,40-50%,0-35,0,120,Y,Withdrawn,-95.0,166.0,NA,NA,NA,NA,NA,NA,NA,NA,20.0,40.0,69.0,19.0,139.0,46.0,NA,NA,NA,NA,1.0,50.0,0.0,0.0,0.0,99.0,16.0,36.0,3.0
CCC,2014B,467230,M,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,90,N,Pass,-64.0,NA,32.0,96.0,102.0,81.0,151.0,45.0,212.0,90.0,20.0,90.0,69.0,94.0,139.0,96.0,209.0,100.0,230.0,90.0,7.0,122.0,0.0,2.0,1.0,328.0,43.0,53.0,10.0
CCC,2014B,467753,M,Ireland,Post Graduate Qualification,NA,35-55,0,30,N,Withdrawn,-16.0,112.0,32.0,62.0,NA,NA,NA,NA,NA,NA,20.0,40.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,33.0,0.0,53.0,0.0,132.0,11.0,25.0,1.0
CCC,2014B,467894,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,-123.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0,10.0,NA,NA,NA,NA,NA,NA,NA,NA,4.0,18.0,0.0,5.0,0.0,60.0,6.0,10.0,0.0
CCC,2014B,468753,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,-16.0,NA,44.0,52.0,102.0,43.0,151.0,48.0,200.0,52.0,20.0,70.0,69.0,54.0,139.0,29.0,209.0,35.0,234.0,38.0,23.0,60.0,0.0,0.0,0.0,274.0,23.0,30.0,1.0
CCC,2014B,469113,M,South East Region,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn,-45.0,21.0,NA,NA,NA,NA,NA,NA,NA,NA,20.0,70.0,NA,NA,NA,NA,NA,NA,NA,NA,6.0,48.0,0.0,29.0,0.0,105.0,10.0,17.0,3.0
CCC,2014B,469732,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,30,N,Withdrawn,-24.0,11.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,12.0,0.0,2.0,0.0,4.0,4.0,1.0,2.0
CCC,2014B,469761,F,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,-110.0,NA,30.0,90.0,102.0,95.0,151.0,90.0,200.0,87.0,20.0,90.0,69.0,94.0,139.0,85.0,209.0,91.0,230.0,90.0,162.0,364.0,9.0,1357.0,4.0,1345.0,119.0,150.0,13.0
CCC,2014B,470002,M,Wales,HE Qualification,70-80%,35-55,0,90,N,Withdrawn,-61.0,102.0,32.0,56.0,NA,NA,NA,NA,NA,NA,20.0,70.0,69.0,30.0,NA,NA,NA,NA,NA,NA,15.0,74.0,2.0,85.0,0.0,121.0,24.0,43.0,8.0
CCC,2014B,471018,M,West Midlands Region,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn,-68.0,53.0,32.0,NA,NA,NA,NA,NA,NA,NA,20.0,30.0,NA,NA,NA,NA,NA,NA,NA,NA,11.0,28.0,0.0,36.0,0.0,68.0,7.0,13.0,0.0
