code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,25355_date,25355_score,25356_date,25356_score,25357_date,25357_score,25358_date,25358_score,25359_date,25359_score,25360_date,25360_score,25361_date,25361_score,clicks_externalquiz,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucollaborate,clicks_oucontent,clicks_ouwiki,clicks_resource,clicks_subpage,clicks_url
DDD,2014B,504089,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,-15.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014B,505561,F,East Midlands Region,Lower Than A Level,50-60%,0-35,1,120,Y,Fail,-29.0,NA,-1.0,85.0,-1.0,79.0,63.0,95.0,114.0,47.0,163.0,12.0,NA,NA,NA,NA,10.0,256.0,3.0,332.0,21.0,129.0,63.0,113.0,182.0,14.0
DDD,2014B,505815,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,90,Y,Pass,-60.0,NA,24.0,88.0,51.0,91.0,73.0,87.0,115.0,87.0,158.0,91.0,199.0,85.0,236.0,91.0,3.0,150.0,0.0,152.0,0.0,66.0,117.0,30.0,107.0,7.0
DDD,2014B,505854,M,London Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,-68.0,216.0,26.0,55.0,71.0,NA,108.0,29.0,127.0,56.0,172.0,28.0,205.0,NA,NA,NA,3.0,77.0,0.0,203.0,1.0,69.0,78.0,60.0,110.0,19.0
DDD,2014B,507812,F,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,-134.0,200.0,25.0,36.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,0.0,38.0,0.0,39.0,0.0,10.0,46.0,2.0
DDD,2014B,508446,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,Y,Withdrawn,-24.0,83.0,33.0,49.0,53.0,51.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,75.0,0.0,66.0,0.0,52.0,23.0,16.0,98.0,5.0
DDD,2014B,508594,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn,-24.0,226.0,25.0,56.0,53.0,55.0,73.0,57.0,116.0,17.0,158.0,20.0,203.0,5.0,NA,NA,5.0,130.0,0.0,356.0,1.0,225.0,58.0,59.0,139.0,21.0
DDD,2014B,508872,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,-25.0,194.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,4.0,0.0,24.0,0.0,11.0,0.0,4.0,20.0,3.0
DDD,2014B,509100,F,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,-144.0,-16.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014B,509417,F,East Midlands Region,No Formal quals,20-30%,0-35,1,60,N,Withdrawn,-304.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
DDD,2014B,511869,M,North Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-45.0,-44.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014B,511890,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,1,120,Y,Withdrawn,-34.0,86.0,46.0,70.0,68.0,62.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,54.0,0.0,124.0,0.0,178.0,6.0,21.0,113.0,6.0
DDD,2014B,513415,M,South East Region,A Level or Equivalent,10-20,0-35,1,60,Y,Withdrawn,-150.0,170.0,38.0,75.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,0.0,24.0,0.0,28.0,4.0,3.0,33.0,4.0
DDD,2014B,513687,M,North Western Region,Lower Than A Level,20-30%,35-55,2,120,N,Pass,-138.0,NA,22.0,97.0,52.0,85.0,94.0,86.0,113.0,44.0,NA,NA,NA,NA,234.0,42.0,5.0,237.0,266.0,452.0,7.0,106.0,66.0,94.0,571.0,35.0
DDD,2014B,513957,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,1,60,N,Pass,-163.0,NA,25.0,65.0,53.0,38.0,74.0,52.0,116.0,58.0,158.0,42.0,200.0,35.0,236.0,64.0,2.0,35.0,0.0,54.0,8.0,120.0,2.0,12.0,27.0,7.0
DDD,2014B,514277,F,Scotland,HE Qualification,70-80%,0-35,0,120,N,Withdrawn,-206.0,10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,45.0,0.0,24.0,0.0,17.0,0.0,3.0,7.0,4.0
DDD,2014B,515161,F,North Region,No Formal quals,NA,0-35,0,60,N,Fail,-36.0,NA,25.0,48.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,0.0,0.0,12.0,0.0,19.0,0.0,5.0,21.0,0.0
DDD,2014B,515331,M,South East Region,Lower Than A Level,30-40%,35-55,2,60,N,Fail,-24.0,NA,14.0,78.0,49.0,65.0,63.0,54.0,105.0,20.0,126.0,37.0,190.0,33.0,234.0,42.0,8.0,49.0,0.0,78.0,1.0,117.0,42.0,19.0,53.0,0.0
DDD,2014B,516318,M,North Western Region,Lower Than A Level,0-10%,0-35,1,120,N,Fail,-93.0,NA,23.0,98.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0,20.0,0.0,20.0,1.0,13.0,1.0,0.0,9.0,0.0
DDD,2014B,517864,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,1,120,N,Pass,-68.0,NA,25.0,60.0,53.0,65.0,74.0,59.0,116.0,57.0,158.0,50.0,NA,NA,236.0,80.0,0.0,218.0,0.0,266.0,4.0,107.0,24.0,34.0,66.0,19.0
DDD,2014B,518265,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,Y,Withdrawn,-29.0,-11.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0
DDD,2014B,518330,F,South West Region,A Level or Equivalent,60-70%,0-35,1,90,N,Withdrawn,-131.0,-8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,5.0,1.0
DDD,2014B,520349,M,South Region,Lower Than A Level,70-80%,0-35,1,120,N,Withdrawn,-34.0,163.0,27.0,48.0,NA,NA,73.0,51.0,118.0,26.0,NA,NA,NA,NA,NA,NA,1.0,22.0,0.0,68.0,0.0,69.0,21.0,11.0,41.0,7.0
DDD,2014B,520962,F,South East Region,A Level or Equivalent,70-80%,35-55,1,120,N,Pass,-24.0,NA,24.0,87.0,55.0,81.0,74.0,83.0,116.0,61.0,159.0,79.0,200.0,37.0,234.0,49.0,7.0,610.0,8.0,504.0,56.0,274.0,171.0,142.0,556.0,59.0
DDD,2014B,521249,M,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,-82.0,-10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,3.0,2.0
DDD,2014B,522129,M,North Western Region,A Level or Equivalent,70-80%,35-55,1,120,N,Withdrawn,-85.0,179.0,25.0,22.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,0.0,22.0,0.0,59.0,0.0,15.0,20.0,0.0
DDD,2014B,522205,M,North Region,A Level or Equivalent,70-80%,0-35,2,60,N,Fail,-89.0,NA,19.0,43.0,50.0,67.0,73.0,89.0,114.0,86.0,NA,NA,NA,NA,NA,NA,5.0,65.0,0.0,112.0,5.0,52.0,35.0,27.0,94.0,2.0
DDD,2014B,522363,F,London Region,HE Qualification,20-30%,35-55,1,120,N,Withdrawn,-22.0,164.0,-1.0,92.0,56.0,87.0,77.0,44.0,115.0,37.0,NA,NA,NA,NA,NA,NA,1.0,97.0,10.0,184.0,4.0,197.0,217.0,35.0,96.0,13.0
DDD,2014B,522690,F,East Midlands Region,A Level or Equivalent,90-100%,35-55,1,150,N,Withdrawn,-95.0,-58.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014B,522840,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-5.0,NA,28.0,57.0,53.0,73.0,76.0,64.0,116.0,34.0,158.0,60.0,200.0,17.0,236.0,67.0,14.0,180.0,0.0,227.0,23.0,129.0,67.0,41.0,276.0,41.0
DDD,2014B,523583,F,London Region,A Level or Equivalent,20-30%,35-55,1,120,Y,Fail,-8.0,NA,-1.0,83.0,-1.0,58.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,6.0,1.0,4.0,0.0,0.0,0.0,2.0
DDD,2014B,523857,F,West Midlands Region,HE Qualification,20-30%,0-35,0,120,Y,Pass,-110.0,NA,23.0,59.0,52.0,72.0,74.0,85.0,115.0,55.0,156.0,78.0,198.0,61.0,234.0,56.0,14.0,188.0,0.0,282.0,13.0,150.0,76.0,69.0,204.0,37.0
DDD,2014B,523978,F,South West Region,Lower Than A Level,60-70%,0-35,1,60,N,Pass,-43.0,NA,35.0,74.0,52.0,75.0,88.0,48.0,130.0,9.0,158.0,61.0,200.0,64.0,237.0,42.0,4.0,133.0,0.0,225.0,1.0,421.0,121.0,63.0,192.0,12.0
DDD,2014B,524109,M,London Region,HE Qualification,80-90%,55<=,0,60,N,Fail,-22.0,NA,25.0,65.0,53.0,NA,74.0,70.0,114.0,18.0,158.0,NA,NA,NA,NA,NA,0.0,37.0,0.0,55.0,0.0,70.0,9.0,14.0,73.0,6.0
DDD,2014B,524137,F,North Western Region,A Level or Equivalent,10-20,0-35,1,120,N,Pass,-75.0,NA,30.0,76.0,53.0,98.0,74.0,76.0,NA,NA,NA,NA,200.0,43.0,237.0,64.0,18.0,216.0,12.0,325.0,11.0,42.0,73.0,44.0,183.0,28.0
DDD,2014B,525412,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,120,N,Fail,-34.0,NA,25.0,81.0,60.0,70.0,81.0,69.0,118.0,51.0,170.0,45.0,200.0,31.0,236.0,47.0,3.0,207.0,0.0,197.0,0.0,372.0,48.0,52.0,70.0,1.0
DDD,2014B,525635,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,-22.0,NA,24.0,44.0,52.0,31.0,88.0,18.0,116.0,34.0,158.0,45.0,200.0,33.0,234.0,42.0,2.0,25.0,0.0,61.0,0.0,381.0,0.0,53.0,165.0,3.0
DDD,2014B,526098,M,North Region,Post Graduate Qualification,NA,35-55,1,150,N,Withdrawn,-304.0,-248.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014B,526175,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,-53.0,NA,NA,NA,NA,NA,NA,NA,130.0,8.0,NA,NA,NA,NA,NA,NA,0.0,8.0,0.0,44.0,0.0,100.0,8.0,11.0,20.0,1.0
DDD,2014B,527242,F,Scotland,Lower Than A Level,10-20,0-35,0,90,N,Withdrawn,-46.0,122.0,25.0,45.0,53.0,69.0,74.0,68.0,NA,NA,NA,NA,NA,NA,NA,NA,5.0,438.0,0.0,342.0,10.0,246.0,86.0,35.0,61.0,3.0
DDD,2014B,527323,F,London Region,Lower Than A Level,10-20,0-35,3,90,N,Fail,-36.0,NA,17.0,92.0,53.0,69.0,74.0,85.0,115.0,95.0,158.0,80.0,200.0,35.0,234.0,18.0,0.0,5.0,0.0,24.0,0.0,61.0,5.0,10.0,4.0,0.0
DDD,2014B,528330,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn,-116.0,11.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
DDD,2014B,528699,M,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Withdrawn,-75.0,187.0,25.0,86.0,51.0,74.0,74.0,53.0,115.0,80.0,NA,NA,NA,NA,NA,NA,2.0,206.0,0.0,49.0,8.0,46.0,23.0,51.0,69.0,7.0
DDD,2014B,528822,M,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-24.0,10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,6.0,0.0,7.0,0.0,6.0,5.0,0.0
DDD,2014B,529190,M,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,-108.0,NA,24.0,86.0,53.0,78.0,74.0,89.0,114.0,85.0,158.0,84.0,200.0,86.0,234.0,58.0,12.0,464.0,1.0,725.0,0.0,767.0,335.0,118.0,222.0,19.0
DDD,2014B,531069,M,East Anglian Region,Lower Than A Level,60-70%,35-55,2,120,Y,Withdrawn,-25.0,228.0,-1.0,41.0,-1.0,56.0,74.0,42.0,120.0,26.0,158.0,20.0,NA,NA,NA,NA,1.0,61.0,0.0,88.0,2.0,65.0,27.0,26.0,97.0,5.0
DDD,2014B,531234,F,West Midlands Region,Lower Than A Level,70-80%,35-55,1,120,N,Pass,-27.0,NA,-1.0,81.0,48.0,81.0,72.0,79.0,115.0,70.0,158.0,75.0,200.0,68.0,236.0,67.0,1.0,218.0,2.0,301.0,5.0,37.0,93.0,52.0,290.0,43.0
DDD,2014B,531243,M,South East Region,HE Qualification,80-90%,0-35,0,60,N,Withdrawn,-65.0,215.0,24.0,59.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,24.0,0.0,25.0,0.0,41.0,6.0,1.0
DDD,2014B,531340,F,East Anglian Region,Lower Than A Level,20-30%,0-35,2,60,N,Withdrawn,-255.0,226.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0,17.0,0.0,28.0,0.0,4.0,0.0,9.0,10.0,1.0
DDD,2014B,532194,M,North Region,A Level or Equivalent,NA,35-55,0,120,N,Withdrawn,-41.0,125.0,23.0,79.0,50.0,64.0,74.0,83.0,NA,NA,NA,NA,NA,NA,NA,NA,4.0,479.0,0.0,404.0,11.0,25.0,97.0,31.0,303.0,20.0
DDD,2014B,532988,M,South West Region,A Level or Equivalent,70-80%,0-35,1,60,N,Fail,-50.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014B,533012,M,Scotland,A Level or Equivalent,50-60%,35-55,0,90,N,Fail,-151.0,NA,25.0,63.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,5.0,0.0,18.0,1.0,5.0,6.0,0.0,19.0,0.0
DDD,2014B,534201,F,South West Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-154.0,NA,25.0,54.0,52.0,79.0,72.0,76.0,104.0,68.0,153.0,59.0,189.0,27.0,236.0,60.0,3.0,621.0,34.0,245.0,14.0,212.0,234.0,98.0,313.0,26.0
DDD,2014B,536794,M,South West Region,Lower Than A Level,70-80%,0-35,0,210,N,Withdrawn,-113.0,-72.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014B,536941,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-129.0,NA,24.0,75.0,53.0,87.0,73.0,80.0,119.0,85.0,157.0,78.0,199.0,35.0,234.0,78.0,13.0,1449.0,9.0,106.0,11.0,138.0,151.0,141.0,500.0,26.0
DDD,2014B,536999,M,North Region,Lower Than A Level,NA,35-55,1,60,Y,Withdrawn,-22.0,96.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,0.0,26.0,0.0,83.0,0.0,65.0,109.0,3.0
DDD,2014B,537238,F,West Midlands Region,A Level or Equivalent,0-10%,35-55,0,180,N,Withdrawn,-131.0,-60.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014B,537756,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,270,N,Pass,-96.0,NA,40.0,60.0,67.0,85.0,89.0,70.0,212.0,57.0,166.0,62.0,211.0,25.0,234.0,62.0,0.0,137.0,0.0,95.0,7.0,93.0,68.0,47.0,102.0,14.0
DDD,2014B,539060,F,Ireland,Lower Than A Level,0-10%,0-35,0,120,Y,Withdrawn,-92.0,55.0,17.0,65.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0,65.0,0.0,103.0,4.0,35.0,19.0,17.0,57.0,12.0
DDD,2014B,539186,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,2,120,N,Fail,-155.0,NA,-1.0,58.0,-1.0,48.0,73.0,23.0,116.0,9.0,158.0,15.0,NA,NA,NA,NA,0.0,65.0,0.0,77.0,5.0,113.0,26.0,16.0,35.0,5.0
DDD,2014B,539451,M,London Region,Lower Than A Level,10-20,55<=,0,60,N,Pass,-106.0,NA,22.0,71.0,52.0,65.0,72.0,88.0,115.0,82.0,NA,NA,200.0,60.0,234.0,80.0,4.0,93.0,7.0,105.0,10.0,58.0,51.0,69.0,201.0,11.0
DDD,2014B,539588,F,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,-46.0,NA,24.0,67.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,135.0,0.0,78.0,3.0,35.0,3.0,2.0,40.0,12.0
DDD,2014B,539872,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,1,120,N,Withdrawn,-28.0,115.0,-1.0,83.0,56.0,73.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,95.0,0.0,90.0,2.0,22.0,16.0,41.0,53.0,6.0
DDD,2014B,540758,F,South Region,Lower Than A Level,80-90%,0-35,2,90,N,Pass,-25.0,NA,16.0,63.0,53.0,71.0,72.0,80.0,115.0,80.0,158.0,74.0,195.0,81.0,234.0,60.0,28.0,692.0,0.0,456.0,0.0,106.0,130.0,199.0,672.0,43.0
DDD,2014B,541000,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-54.0,NA,19.0,78.0,51.0,74.0,73.0,92.0,113.0,74.0,156.0,69.0,NA,NA,236.0,71.0,11.0,113.0,2.0,211.0,8.0,88.0,96.0,114.0,191.0,24.0
DDD,2014B,541765,M,South East Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,-1.0,NA,24.0,79.0,52.0,90.0,73.0,92.0,115.0,92.0,157.0,86.0,199.0,85.0,236.0,84.0,6.0,222.0,1.0,142.0,2.0,60.0,72.0,54.0,198.0,17.0
DDD,2014B,543356,F,Ireland,Lower Than A Level,10-20,35-55,0,210,N,Withdrawn,-52.0,-23.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014B,543361,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,-163.0,75.0,40.0,65.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,66.0,0.0,47.0,1.0,17.0,2.0,35.0,24.0,3.0
DDD,2014B,543789,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,-24.0,NA,24.0,96.0,53.0,99.0,73.0,98.0,116.0,99.0,163.0,89.0,200.0,93.0,234.0,96.0,13.0,842.0,9.0,606.0,7.0,438.0,177.0,77.0,403.0,44.0
DDD,2014B,543976,F,East Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn,-88.0,72.0,15.0,63.0,52.0,83.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0,211.0,7.0,385.0,9.0,79.0,54.0,60.0,253.0,29.0
DDD,2014B,544499,F,Wales,Lower Than A Level,10-20,0-35,2,180,N,Withdrawn,-72.0,102.0,25.0,89.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,6.0,0.0,32.0,0.0,7.0,34.0,3.0,19.0,1.0
DDD,2014B,544587,F,South East Region,Lower Than A Level,90-100%,35-55,1,120,Y,Fail,-114.0,NA,25.0,82.0,54.0,81.0,95.0,60.0,NA,NA,158.0,71.0,NA,NA,234.0,33.0,6.0,304.0,78.0,403.0,37.0,69.0,103.0,75.0,277.0,26.0
DDD,2014B,545387,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,1,60,N,Withdrawn,-34.0,30.0,24.0,51.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0,31.0,0.0,47.0,0.0,12.0,20.0,0.0,10.0,0.0
DDD,2014B,546025,F,Wales,Lower Than A Level,50-60%,35-55,0,60,N,Fail,-41.0,NA,23.0,61.0,53.0,70.0,73.0,56.0,NA,NA,NA,NA,NA,NA,NA,NA,7.0,30.0,0.0,70.0,3.0,56.0,20.0,58.0,154.0,11.0
DDD,2014B,546040,M,East Midlands Region,HE Qualification,80-90%,0-35,0,120,N,Fail,-17.0,NA,25.0,61.0,60.0,58.0,75.0,77.0,116.0,66.0,179.0,51.0,207.0,57.0,236.0,42.0,8.0,37.0,0.0,51.0,1.0,59.0,41.0,13.0,39.0,6.0
DDD,2014B,546299,M,West Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,-136.0,73.0,25.0,43.0,66.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,44.0,0.0,42.0,2.0,58.0,20.0,2.0,18.0,4.0
DDD,2014B,546403,M,North Western Region,Lower Than A Level,60-70%,0-35,2,240,N,Withdrawn,-161.0,228.0,-1.0,62.0,62.0,32.0,NA,NA,113.0,39.0,NA,NA,NA,NA,NA,NA,2.0,7.0,0.0,127.0,1.0,287.0,0.0,17.0,90.0,2.0
DDD,2014B,546584,M,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,-46.0,NA,23.0,77.0,52.0,70.0,72.0,82.0,113.0,45.0,157.0,58.0,196.0,71.0,234.0,49.0,3.0,427.0,0.0,352.0,15.0,185.0,93.0,184.0,492.0,72.0
DDD,2014B,546654,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,1,60,Y,Distinction,-89.0,NA,2.0,89.0,36.0,89.0,72.0,89.0,114.0,92.0,148.0,85.0,197.0,85.0,236.0,89.0,3.0,164.0,0.0,714.0,1.0,57.0,128.0,54.0,251.0,12.0
DDD,2014B,547629,F,East Midlands Region,Lower Than A Level,90-100%,35-55,1,60,N,Withdrawn,-151.0,227.0,22.0,67.0,53.0,59.0,117.0,38.0,197.0,34.0,NA,NA,NA,NA,NA,NA,2.0,176.0,0.0,151.0,0.0,83.0,21.0,46.0,115.0,8.0
DDD,2014B,547786,M,Scotland,HE Qualification,90-100%,0-35,0,120,N,Withdrawn,-137.0,104.0,25.0,49.0,54.0,54.0,74.0,64.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,63.0,0.0,107.0,0.0,211.0,24.0,26.0,56.0,3.0
DDD,2014B,547816,F,North Western Region,Lower Than A Level,60-70%,0-35,1,210,N,Withdrawn,-43.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
DDD,2014B,547860,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,180,N,Withdrawn,-69.0,-26.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014B,548292,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-72.0,NA,20.0,91.0,51.0,88.0,73.0,91.0,116.0,76.0,158.0,64.0,NA,NA,236.0,62.0,67.0,91.0,415.0,438.0,14.0,154.0,61.0,171.0,822.0,78.0
DDD,2014B,548371,M,North Western Region,A Level or Equivalent,20-30%,0-35,1,60,N,Fail,-92.0,NA,25.0,74.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,0.0,0.0,17.0,0.0,14.0,0.0,3.0,17.0,1.0
DDD,2014B,548500,M,Wales,A Level or Equivalent,50-60%,35-55,1,120,N,Withdrawn,-95.0,96.0,24.0,70.0,51.0,55.0,74.0,40.0,NA,NA,NA,NA,NA,NA,NA,NA,7.0,85.0,0.0,112.0,0.0,150.0,20.0,43.0,112.0,16.0
DDD,2014B,549160,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,1,120,N,Withdrawn,-127.0,108.0,20.0,84.0,52.0,77.0,74.0,66.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,21.0,0.0,35.0,1.0,16.0,20.0,26.0,77.0,12.0
DDD,2014B,549785,F,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,-43.0,-7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2014B,550046,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,-89.0,NA,23.0,82.0,51.0,91.0,73.0,89.0,115.0,89.0,156.0,80.0,NA,NA,234.0,93.0,2.0,319.0,30.0,268.0,4.0,176.0,107.0,51.0,98.0,12.0
DDD,2014B,550638,F,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,-129.0,NA,25.0,72.0,53.0,75.0,74.0,70.0,NA,NA,178.0,53.0,183.0,53.0,NA,NA,3.0,266.0,0.0,240.0,27.0,123.0,42.0,29.0,85.0,34.0
DDD,2014B,550893,M,North Region,A Level or Equivalent,0-10%,0-35,1,90,N,Fail,-50.0,NA,50.0,95.0,64.0,66.0,81.0,86.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,12.0,0.0,42.0,8.0,71.0,5.0,2.0,55.0,1.0
DDD,2014B,551109,F,North Region,Lower Than A Level,0-10%,0-35,0,210,N,Withdrawn,-40.0,23.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,8.0,6.0,34.0,2.0,14.0,0.0,12.0,28.0,4.0
DDD,2014B,551171,F,South West Region,Lower Than A Level,80-90%,0-35,0,120,N,Pass,-164.0,NA,24.0,66.0,66.0,59.0,72.0,90.0,119.0,35.0,157.0,59.0,199.0,22.0,236.0,44.0,4.0,337.0,0.0,253.0,6.0,143.0,84.0,109.0,187.0,8.0
DDD,2014B,551340,M,South Region,Lower Than A Level,30-40%,35-55,0,120,Y,Withdrawn,-50.0,11.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,11.0,0.0,14.0,1.0,27.0,2.0,2.0,4.0,0.0
DDD,2014B,551427,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,-82.0,NA,32.0,68.0,52.0,38.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,9.0,0.0,61.0,0.0,33.0,10.0,10.0,57.0,1.0
