code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,15008_date,15008_score,15009_date,15009_score,15010_date,15010_score,15011_date,15011_score,15012_date,15012_score,15013_date,15013_score,15015_date,15015_score,15016_date,15016_score,15017_date,15017_score,15018_date,15018_score,15019_date,15019_score,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucollaborate,clicks_oucontent,clicks_quiz,clicks_resource,clicks_sharedsubpage,clicks_subpage,clicks_url
BBB,2014B,533527,F,East Anglian Region,Lower Than A Level,0-10%,0-35,0,90,N,Fail,-125.0,NA,-6.0,84.0,27.0,90.0,67.0,72.0,112.0,76.0,154.0,69.0,193.0,70.0,49.0,100.0,84.0,100.0,119.0,80.0,154.0,80.0,200.0,80.0,89.0,0.0,50.0,0.0,18.0,75.0,4.0,0.0,6.0,4.0
BBB,2014B,534143,F,West Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,-52.0,NA,12.0,66.0,40.0,61.0,82.0,76.0,117.0,59.0,NA,NA,NA,NA,49.0,100.0,84.0,100.0,119.0,100.0,NA,NA,NA,NA,0.0,0.0,10.0,0.0,1.0,43.0,5.0,0.0,18.0,4.0
BBB,2014B,534163,F,South West Region,Lower Than A Level,70-80%,35-55,0,120,N,Fail,-117.0,NA,0.0,78.0,40.0,73.0,81.0,80.0,116.0,68.0,NA,NA,194.0,85.0,49.0,80.0,84.0,100.0,119.0,80.0,154.0,100.0,200.0,100.0,38.0,0.0,78.0,0.0,0.0,89.0,8.0,0.0,8.0,21.0
BBB,2014B,534428,F,North Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,-320.0,-73.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014B,534830,F,West Midlands Region,Lower Than A Level,10-20,35-55,1,60,N,Withdrawn,-100.0,-27.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014B,535077,F,Yorkshire Region,HE Qualification,20-30%,0-35,0,60,N,Pass,-24.0,NA,9.0,73.0,26.0,75.0,53.0,76.0,NA,NA,137.0,81.0,191.0,81.0,49.0,100.0,84.0,100.0,NA,NA,154.0,80.0,200.0,100.0,812.0,0.0,390.0,0.0,47.0,66.0,74.0,0.0,128.0,45.0
BBB,2014B,535462,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,-131.0,NA,11.0,69.0,39.0,59.0,NA,NA,NA,NA,NA,NA,NA,NA,49.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,10.0,0.0,0.0,22.0,1.0,0.0,3.0,2.0
BBB,2014B,535506,M,Wales,A Level or Equivalent,40-50%,0-35,1,120,N,Pass,-51.0,NA,12.0,85.0,61.0,86.0,102.0,96.0,NA,NA,152.0,97.0,NA,NA,49.0,100.0,84.0,100.0,119.0,100.0,154.0,100.0,200.0,100.0,115.0,2.0,225.0,2.0,72.0,86.0,21.0,0.0,43.0,32.0
BBB,2014B,535548,F,East Midlands Region,Lower Than A Level,20-30%,0-35,1,180,N,Pass,-127.0,NA,11.0,70.0,60.0,65.0,82.0,59.0,NA,NA,152.0,57.0,194.0,61.0,49.0,100.0,84.0,60.0,119.0,80.0,154.0,100.0,200.0,100.0,11.0,0.0,105.0,0.0,61.0,104.0,67.0,0.0,20.0,5.0
BBB,2014B,536286,F,South West Region,Lower Than A Level,0-10%,35-55,0,60,N,Distinction,-52.0,NA,12.0,68.0,37.0,77.0,78.0,87.0,116.0,82.0,152.0,83.0,190.0,80.0,49.0,100.0,84.0,100.0,119.0,80.0,154.0,100.0,200.0,80.0,650.0,4.0,240.0,1.0,36.0,78.0,25.0,0.0,50.0,19.0
BBB,2014B,536629,F,South Region,A Level or Equivalent,70-80%,0-35,0,180,N,Pass,-151.0,NA,11.0,87.0,40.0,72.0,82.0,78.0,117.0,77.0,152.0,77.0,199.0,80.0,49.0,100.0,84.0,80.0,119.0,100.0,154.0,100.0,200.0,100.0,66.0,0.0,92.0,0.0,8.0,114.0,7.0,0.0,18.0,8.0
BBB,2014B,536805,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-41.0,NA,12.0,77.0,47.0,79.0,NA,NA,126.0,69.0,159.0,75.0,194.0,77.0,49.0,80.0,NA,NA,119.0,100.0,154.0,100.0,200.0,100.0,20.0,0.0,100.0,1.0,15.0,61.0,13.0,0.0,27.0,27.0
BBB,2014B,537077,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-32.0,NA,10.0,71.0,40.0,55.0,82.0,78.0,117.0,88.0,152.0,74.0,194.0,85.0,49.0,100.0,84.0,100.0,119.0,100.0,154.0,100.0,200.0,100.0,1.0,0.0,41.0,2.0,9.0,78.0,19.0,0.0,28.0,1.0
BBB,2014B,537171,F,North Region,No Formal quals,NA,0-35,0,90,N,Pass,-29.0,NA,9.0,83.0,35.0,68.0,77.0,70.0,116.0,93.0,148.0,85.0,190.0,90.0,49.0,100.0,84.0,100.0,119.0,80.0,154.0,100.0,200.0,100.0,89.0,0.0,157.0,0.0,129.0,117.0,14.0,0.0,39.0,6.0
BBB,2014B,537373,F,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass,-60.0,NA,18.0,70.0,41.0,63.0,91.0,67.0,124.0,68.0,159.0,63.0,194.0,71.0,49.0,100.0,84.0,80.0,119.0,40.0,154.0,100.0,200.0,80.0,369.0,0.0,537.0,0.0,69.0,229.0,18.0,0.0,68.0,163.0
BBB,2014B,537605,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,1,180,N,Fail,-137.0,NA,10.0,63.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.0,0.0,6.0,0.0,3.0,0.0,2.0,0.0,3.0,1.0
BBB,2014B,537698,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,Y,Pass,-99.0,NA,9.0,70.0,37.0,60.0,80.0,69.0,116.0,73.0,152.0,67.0,194.0,67.0,49.0,60.0,84.0,100.0,119.0,60.0,154.0,100.0,200.0,100.0,342.0,0.0,192.0,8.0,22.0,83.0,145.0,0.0,92.0,15.0
BBB,2014B,538196,M,West Midlands Region,A Level or Equivalent,40-50%,35-55,1,60,N,Withdrawn,-29.0,180.0,-1.0,84.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,27.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2014B,539675,F,South East Region,Lower Than A Level,30-40%,0-35,1,120,N,Fail,-125.0,NA,11.0,79.0,39.0,60.0,89.0,76.0,NA,NA,NA,NA,NA,NA,49.0,100.0,84.0,100.0,119.0,80.0,NA,NA,NA,NA,9.0,0.0,42.0,0.0,0.0,43.0,8.0,0.0,10.0,4.0
BBB,2014B,539894,F,Yorkshire Region,HE Qualification,80-90%,0-35,0,120,N,Pass,-94.0,NA,13.0,67.0,39.0,86.0,87.0,72.0,117.0,76.0,NA,NA,194.0,82.0,49.0,100.0,84.0,80.0,119.0,80.0,154.0,80.0,200.0,80.0,21.0,0.0,89.0,0.0,3.0,128.0,13.0,0.0,20.0,8.0
BBB,2014B,540558,F,East Midlands Region,Lower Than A Level,20-30%,35-55,0,120,N,Pass,-32.0,NA,8.0,82.0,37.0,91.0,79.0,93.0,114.0,92.0,146.0,87.0,191.0,85.0,49.0,100.0,84.0,100.0,119.0,100.0,154.0,100.0,200.0,100.0,1538.0,4.0,570.0,2.0,47.0,71.0,41.0,0.0,77.0,86.0
BBB,2014B,541769,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,-78.0,NA,10.0,40.0,38.0,62.0,81.0,61.0,124.0,62.0,NA,NA,198.0,48.0,49.0,100.0,84.0,100.0,119.0,100.0,NA,NA,200.0,100.0,737.0,0.0,204.0,0.0,30.0,60.0,23.0,0.0,29.0,26.0
BBB,2014B,542456,F,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,-179.0,-141.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014B,542466,F,Scotland,A Level or Equivalent,20-30%,0-35,2,120,N,Pass,-32.0,NA,18.0,66.0,39.0,55.0,82.0,67.0,109.0,41.0,151.0,68.0,190.0,74.0,49.0,100.0,84.0,80.0,119.0,80.0,154.0,80.0,200.0,40.0,201.0,0.0,147.0,2.0,15.0,112.0,14.0,0.0,39.0,26.0
BBB,2014B,542547,F,Wales,A Level or Equivalent,10-20,0-35,1,180,N,Pass,-50.0,NA,7.0,75.0,39.0,74.0,80.0,73.0,112.0,65.0,141.0,80.0,NA,NA,49.0,100.0,84.0,100.0,119.0,100.0,NA,NA,200.0,100.0,62.0,0.0,49.0,0.0,14.0,51.0,0.0,0.0,4.0,8.0
BBB,2014B,542562,F,South East Region,A Level or Equivalent,60-70%,0-35,2,240,Y,Withdrawn,-225.0,-212.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014B,543963,M,South East Region,Lower Than A Level,50-60%,0-35,0,180,Y,Withdrawn,-61.0,44.0,11.0,72.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0,0.0,6.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0
BBB,2014B,544050,F,Wales,A Level or Equivalent,20-30%,0-35,2,120,N,Fail,-80.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
BBB,2014B,544430,M,South East Region,A Level or Equivalent,0-10%,35-55,1,60,N,Fail,-1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,16.0,0.0,7.0,1.0,19.0,0.0,19.0,4.0
BBB,2014B,545146,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-53.0,NA,9.0,69.0,37.0,65.0,79.0,61.0,113.0,53.0,149.0,60.0,183.0,23.0,49.0,100.0,84.0,100.0,119.0,60.0,154.0,100.0,200.0,80.0,10.0,0.0,102.0,0.0,12.0,78.0,7.0,0.0,16.0,6.0
BBB,2014B,545160,F,Scotland,Lower Than A Level,50-60%,0-35,2,180,N,Withdrawn,-31.0,-30.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014B,545196,F,South West Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass,-34.0,NA,11.0,65.0,40.0,71.0,81.0,75.0,NA,NA,151.0,79.0,194.0,77.0,49.0,100.0,84.0,80.0,119.0,100.0,154.0,100.0,200.0,100.0,937.0,1.0,402.0,0.0,40.0,76.0,37.0,0.0,58.0,26.0
BBB,2014B,545223,F,East Midlands Region,Lower Than A Level,0-10%,0-35,1,60,N,Fail,-121.0,NA,-1.0,60.0,-1.0,58.0,-1.0,59.0,-1.0,56.0,-1.0,59.0,NA,NA,-1.0,60.0,-1.0,100.0,-1.0,100.0,-1.0,100.0,-1.0,60.0,7.0,0.0,12.0,0.0,0.0,0.0,5.0,0.0,12.0,3.0
BBB,2014B,545254,M,Ireland,Lower Than A Level,90-100%,0-35,0,60,N,Pass,-29.0,NA,11.0,51.0,37.0,63.0,81.0,67.0,114.0,70.0,146.0,80.0,192.0,41.0,49.0,80.0,84.0,100.0,119.0,100.0,154.0,100.0,200.0,60.0,90.0,0.0,75.0,0.0,10.0,75.0,21.0,0.0,31.0,4.0
BBB,2014B,546202,F,South Region,Lower Than A Level,70-80%,0-35,1,60,N,Pass,-29.0,NA,12.0,60.0,46.0,62.0,90.0,76.0,117.0,69.0,166.0,73.0,199.0,80.0,49.0,100.0,84.0,80.0,119.0,100.0,154.0,100.0,200.0,80.0,251.0,1.0,77.0,0.0,40.0,107.0,4.0,0.0,6.0,2.0
BBB,2014B,546302,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,Fail,-36.0,NA,24.0,63.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
BBB,2014B,547018,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,Fail,-29.0,NA,12.0,75.0,40.0,64.0,82.0,55.0,NA,NA,NA,NA,NA,NA,49.0,100.0,84.0,60.0,NA,NA,NA,NA,NA,NA,203.0,0.0,124.0,3.0,35.0,52.0,6.0,0.0,29.0,12.0
BBB,2014B,547268,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,Y,Withdrawn,-35.0,-10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014B,547487,F,South Region,Lower Than A Level,80-90%,0-35,0,120,N,Distinction,-32.0,NA,10.0,95.0,39.0,97.0,87.0,95.0,110.0,90.0,153.0,95.0,201.0,77.0,49.0,100.0,84.0,60.0,119.0,60.0,154.0,100.0,NA,NA,92.0,1.0,79.0,0.0,47.0,64.0,72.0,0.0,43.0,8.0
BBB,2014B,547556,F,South Region,Lower Than A Level,80-90%,0-35,0,120,N,Fail,-125.0,NA,11.0,67.0,51.0,68.0,97.0,68.0,NA,NA,169.0,70.0,194.0,56.0,49.0,100.0,84.0,80.0,119.0,100.0,NA,NA,NA,NA,50.0,0.0,70.0,0.0,16.0,64.0,10.0,0.0,28.0,30.0
BBB,2014B,548296,F,South Region,A Level or Equivalent,10-20,0-35,1,60,N,Fail,-131.0,NA,17.0,66.0,39.0,54.0,NA,NA,NA,NA,NA,NA,NA,NA,49.0,60.0,NA,NA,NA,NA,NA,NA,NA,NA,8.0,0.0,13.0,0.0,2.0,16.0,6.0,0.0,8.0,2.0
BBB,2014B,548445,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-50.0,NA,11.0,73.0,39.0,78.0,75.0,76.0,110.0,60.0,151.0,70.0,186.0,70.0,49.0,80.0,84.0,80.0,119.0,60.0,154.0,100.0,200.0,40.0,67.0,3.0,71.0,0.0,24.0,64.0,12.0,0.0,24.0,14.0
BBB,2014B,548578,F,South West Region,No Formal quals,30-40%,0-35,0,90,N,Withdrawn,-89.0,-87.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014B,548844,F,London Region,Lower Than A Level,70-80%,35-55,1,120,N,Fail,-135.0,NA,11.0,55.0,39.0,40.0,NA,NA,NA,NA,NA,NA,NA,NA,49.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,59.0,1.0,83.0,0.0,4.0,27.0,3.0,0.0,16.0,12.0
BBB,2014B,549078,F,London Region,A Level or Equivalent,10-20,0-35,1,90,N,Fail,-68.0,NA,20.0,41.0,40.0,35.0,52.0,50.0,126.0,42.0,153.0,37.0,194.0,37.0,NA,NA,NA,NA,NA,NA,154.0,40.0,200.0,40.0,4.0,0.0,38.0,0.0,7.0,27.0,1.0,0.0,4.0,5.0
BBB,2014B,549087,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,90,N,Fail,-143.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2014B,549190,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-31.0,NA,11.0,81.0,39.0,78.0,81.0,84.0,116.0,84.0,152.0,86.0,193.0,89.0,49.0,100.0,84.0,100.0,119.0,100.0,154.0,100.0,200.0,100.0,0.0,0.0,20.0,0.0,10.0,71.0,12.0,0.0,9.0,1.0
BBB,2014B,549892,F,East Midlands Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn,-43.0,90.0,10.0,59.0,38.0,65.0,NA,NA,NA,NA,NA,NA,NA,NA,49.0,100.0,84.0,80.0,NA,NA,NA,NA,NA,NA,58.0,2.0,58.0,0.0,27.0,42.0,14.0,0.0,36.0,5.0
BBB,2014B,550269,F,Scotland,Lower Than A Level,10-20,0-35,1,120,N,Pass,-32.0,NA,2.0,67.0,28.0,65.0,70.0,65.0,100.0,61.0,140.0,67.0,182.0,67.0,49.0,100.0,84.0,60.0,119.0,40.0,154.0,60.0,200.0,60.0,0.0,0.0,23.0,0.0,10.0,114.0,0.0,0.0,1.0,1.0
BBB,2014B,551053,F,Wales,Lower Than A Level,10-20,35-55,1,120,Y,Fail,-168.0,NA,-1.0,65.0,-1.0,42.0,-1.0,71.0,NA,NA,159.0,60.0,NA,NA,-1.0,80.0,-1.0,100.0,-1.0,100.0,-1.0,100.0,200.0,60.0,11.0,0.0,16.0,0.0,5.0,34.0,0.0,0.0,0.0,0.0
BBB,2014B,551252,F,South West Region,A Level or Equivalent,70-80%,0-35,1,120,N,Distinction,-156.0,NA,12.0,97.0,40.0,90.0,78.0,87.0,131.0,94.0,152.0,95.0,194.0,90.0,49.0,100.0,84.0,100.0,119.0,100.0,154.0,100.0,200.0,100.0,502.0,0.0,307.0,0.0,97.0,84.0,24.0,0.0,59.0,21.0
BBB,2014B,551515,F,Scotland,Lower Than A Level,10-20,0-35,1,180,N,Pass,-115.0,NA,5.0,73.0,38.0,70.0,79.0,65.0,104.0,75.0,150.0,79.0,173.0,82.0,49.0,100.0,84.0,80.0,119.0,100.0,154.0,80.0,200.0,60.0,254.0,2.0,243.0,0.0,124.0,86.0,201.0,0.0,121.0,57.0
BBB,2014B,551718,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,-29.0,NA,12.0,58.0,47.0,42.0,85.0,43.0,124.0,5.0,NA,NA,NA,NA,49.0,100.0,84.0,100.0,119.0,80.0,154.0,40.0,NA,NA,286.0,0.0,135.0,0.0,11.0,111.0,92.0,0.0,200.0,33.0
BBB,2014B,551953,F,South West Region,HE Qualification,60-70%,35-55,0,60,N,Fail,-29.0,NA,11.0,67.0,40.0,70.0,NA,NA,119.0,61.0,NA,NA,NA,NA,49.0,100.0,NA,NA,119.0,80.0,154.0,80.0,NA,NA,93.0,1.0,42.0,0.0,0.0,51.0,4.0,0.0,6.0,2.0
BBB,2014B,552025,M,North Western Region,A Level or Equivalent,0-10%,0-35,2,120,N,Fail,-36.0,NA,-1.0,77.0,-1.0,72.0,NA,NA,NA,NA,NA,NA,NA,NA,-1.0,100.0,-1.0,80.0,119.0,100.0,NA,NA,NA,NA,0.0,0.0,8.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
BBB,2014B,552656,F,Ireland,A Level or Equivalent,40-50%,35-55,0,60,N,Withdrawn,-151.0,32.0,10.0,40.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,687.0,4.0,123.0,0.0,21.0,23.0,45.0,0.0,72.0,33.0
BBB,2014B,552896,F,Scotland,HE Qualification,30-40%,0-35,0,90,N,Withdrawn,-85.0,74.0,9.0,87.0,37.0,85.0,NA,NA,NA,NA,NA,NA,NA,NA,49.0,80.0,NA,NA,NA,NA,NA,NA,NA,NA,7.0,0.0,79.0,0.0,0.0,26.0,61.0,0.0,151.0,14.0
BBB,2014B,552931,F,Ireland,Lower Than A Level,10-20,0-35,2,120,Y,Withdrawn,-52.0,-47.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014B,553000,F,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-81.0,-7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0,0.0,10.0,0.0,2.0,0.0,5.0,0.0,8.0,4.0
BBB,2014B,553437,F,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,-47.0,NA,11.0,91.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.0,0.0,17.0,0.0,1.0,0.0,1.0,0.0,6.0,3.0
BBB,2014B,553733,F,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,-86.0,NA,12.0,87.0,51.0,66.0,NA,NA,NA,NA,NA,NA,NA,NA,49.0,40.0,84.0,80.0,NA,NA,154.0,80.0,NA,NA,25.0,0.0,38.0,0.0,2.0,57.0,4.0,0.0,21.0,12.0
BBB,2014B,553807,F,South East Region,Lower Than A Level,30-40%,35-55,1,180,Y,Fail,-100.0,NA,-1.0,71.0,-1.0,61.0,-1.0,45.0,-1.0,43.0,NA,NA,NA,NA,-1.0,100.0,-1.0,40.0,-1.0,100.0,NA,NA,NA,NA,1.0,0.0,14.0,0.0,1.0,1.0,3.0,0.0,8.0,0.0
BBB,2014B,553808,M,South East Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,-32.0,NA,12.0,71.0,49.0,78.0,96.0,80.0,116.0,73.0,152.0,74.0,NA,NA,49.0,100.0,84.0,100.0,119.0,80.0,154.0,80.0,NA,NA,250.0,0.0,259.0,0.0,16.0,54.0,82.0,0.0,108.0,9.0
BBB,2014B,554004,M,East Midlands Region,HE Qualification,20-30%,35-55,1,120,N,Pass,-120.0,NA,12.0,62.0,41.0,76.0,82.0,68.0,117.0,71.0,152.0,72.0,194.0,75.0,49.0,100.0,84.0,80.0,119.0,60.0,154.0,80.0,200.0,80.0,260.0,2.0,307.0,0.0,37.0,101.0,100.0,0.0,124.0,17.0
BBB,2014B,554766,F,Ireland,Lower Than A Level,30-40%,35-55,1,60,N,Withdrawn,-85.0,-9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2014B,554969,F,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,-97.0,NA,11.0,87.0,39.0,75.0,82.0,82.0,117.0,84.0,152.0,88.0,193.0,89.0,49.0,100.0,84.0,100.0,119.0,100.0,154.0,100.0,200.0,100.0,50.0,0.0,84.0,1.0,13.0,76.0,14.0,0.0,13.0,16.0
BBB,2014B,555015,F,Scotland,A Level or Equivalent,40-50%,0-35,0,180,Y,Distinction,-92.0,NA,7.0,77.0,37.0,88.0,80.0,85.0,116.0,59.0,150.0,85.0,188.0,87.0,49.0,100.0,84.0,100.0,119.0,100.0,154.0,100.0,200.0,100.0,524.0,0.0,280.0,2.0,33.0,142.0,24.0,0.0,17.0,43.0
BBB,2014B,555603,F,Wales,A Level or Equivalent,60-70%,0-35,1,150,N,Withdrawn,-59.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,2.0,2.0
BBB,2014B,555720,F,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-124.0,NA,21.0,70.0,41.0,20.0,93.0,42.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
BBB,2014B,555860,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-29.0,NA,12.0,55.0,40.0,50.0,NA,NA,117.0,62.0,152.0,61.0,194.0,73.0,NA,NA,NA,NA,119.0,60.0,NA,NA,NA,NA,61.0,0.0,83.0,0.0,9.0,19.0,37.0,0.0,13.0,27.0
BBB,2014B,555994,M,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,-31.0,NA,NA,NA,40.0,75.0,80.0,72.0,122.0,52.0,152.0,73.0,194.0,35.0,49.0,100.0,84.0,100.0,119.0,80.0,154.0,80.0,200.0,60.0,21.0,0.0,54.0,0.0,60.0,133.0,11.0,0.0,43.0,2.0
BBB,2014B,556012,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,Y,Fail,-24.0,NA,14.0,65.0,57.0,75.0,96.0,55.0,132.0,15.0,NA,NA,NA,NA,NA,NA,84.0,80.0,119.0,80.0,154.0,60.0,200.0,80.0,121.0,0.0,99.0,0.0,0.0,69.0,5.0,0.0,2.0,2.0
BBB,2014B,556853,F,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-67.0,NA,16.0,57.0,39.0,58.0,82.0,69.0,122.0,71.0,152.0,53.0,NA,NA,49.0,100.0,84.0,80.0,119.0,60.0,154.0,80.0,200.0,80.0,24.0,0.0,73.0,0.0,5.0,64.0,4.0,0.0,8.0,17.0
BBB,2014B,556877,F,South West Region,A Level or Equivalent,30-40%,35-55,2,120,N,Pass,3.0,NA,-1.0,76.0,NA,NA,82.0,87.0,116.0,86.0,145.0,91.0,187.0,75.0,-1.0,100.0,84.0,60.0,119.0,100.0,154.0,100.0,200.0,100.0,1052.0,0.0,421.0,0.0,33.0,68.0,39.0,0.0,50.0,93.0
BBB,2014B,557029,M,East Midlands Region,HE Qualification,10-20,35-55,0,130,N,Fail,-116.0,NA,12.0,66.0,40.0,68.0,82.0,85.0,117.0,74.0,152.0,61.0,NA,NA,49.0,80.0,84.0,80.0,119.0,80.0,154.0,100.0,NA,NA,37.0,0.0,23.0,0.0,13.0,54.0,1.0,0.0,5.0,0.0
BBB,2014B,557351,F,South West Region,A Level or Equivalent,50-60%,35-55,1,120,N,Fail,-102.0,NA,11.0,62.0,58.0,72.0,86.0,78.0,NA,NA,NA,NA,NA,NA,49.0,100.0,84.0,100.0,119.0,80.0,NA,NA,NA,NA,16.0,5.0,90.0,0.0,53.0,47.0,45.0,0.0,40.0,16.0
BBB,2014B,558084,F,Wales,Lower Than A Level,20-30%,0-35,1,120,N,Pass,-72.0,NA,11.0,91.0,39.0,85.0,80.0,87.0,138.0,91.0,152.0,87.0,194.0,95.0,49.0,100.0,84.0,80.0,119.0,100.0,154.0,80.0,200.0,40.0,1354.0,0.0,389.0,0.0,93.0,93.0,10.0,0.0,41.0,14.0
BBB,2014B,558595,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,Y,Pass,-65.0,NA,8.0,78.0,36.0,68.0,80.0,84.0,112.0,69.0,148.0,83.0,200.0,0.0,49.0,100.0,84.0,100.0,119.0,100.0,154.0,80.0,200.0,100.0,0.0,0.0,91.0,0.0,23.0,87.0,44.0,0.0,35.0,6.0
