code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,30719_date,30719_score,30720_date,30720_score,30721_date,30721_score,30722_date,30722_score,clicks_dualpane,clicks_forumng,clicks_homepage,clicks_oucollaborate,clicks_oucontent,clicks_ouwiki,clicks_page,clicks_quiz,clicks_resource,clicks_subpage,clicks_url
EEE,2014J,596855,M,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,-127.0,39.0,32.0,85.0,NA,NA,NA,NA,NA,NA,0.0,5.0,28.0,0.0,170.0,0.0,0.0,105.0,3.0,3.0,7.0
EEE,2014J,597166,M,North Western Region,HE Qualification,10-20,0-35,0,60,N,Withdrawn,-58.0,37.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,9.0,27.0,1.0,106.0,0.0,0.0,165.0,0.0,8.0,2.0
EEE,2014J,597252,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn,-18.0,101.0,32.0,79.0,NA,NA,NA,NA,NA,NA,1.0,165.0,105.0,7.0,251.0,0.0,0.0,102.0,1.0,14.0,4.0
EEE,2014J,597732,M,Yorkshire Region,HE Qualification,80-90%,55<=,0,30,N,Pass,-66.0,NA,23.0,87.0,62.0,74.0,118.0,82.0,164.0,97.0,1.0,137.0,198.0,34.0,876.0,228.0,2.0,154.0,17.0,44.0,65.0
EEE,2014J,598573,F,Scotland,A Level or Equivalent,10-20,0-35,2,60,N,Withdrawn,-36.0,143.0,30.0,70.0,NA,NA,NA,NA,NA,NA,0.0,220.0,139.0,0.0,253.0,0.0,0.0,121.0,0.0,5.0,23.0
EEE,2014J,599059,M,Scotland,Lower Than A Level,70-80%,0-35,1,30,N,Fail,-22.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,2.0,6.0,1.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0
EEE,2014J,599215,F,Yorkshire Region,A Level or Equivalent,50-60%,35-55,0,60,N,Fail,-25.0,NA,31.0,60.0,66.0,61.0,130.0,48.0,182.0,70.0,0.0,224.0,307.0,25.0,1530.0,59.0,3.0,105.0,19.0,45.0,53.0
EEE,2014J,599429,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,90,N,Fail,-3.0,NA,36.0,84.0,90.0,70.0,149.0,70.0,NA,NA,0.0,82.0,103.0,3.0,197.0,0.0,0.0,82.0,0.0,0.0,12.0
EEE,2014J,600267,M,Scotland,A Level or Equivalent,10-20,0-35,0,90,Y,Withdrawn,-92.0,222.0,32.0,77.0,NA,NA,131.0,62.0,NA,NA,0.0,33.0,76.0,0.0,115.0,3.0,0.0,69.0,3.0,6.0,1.0
EEE,2014J,600766,M,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,-98.0,NA,31.0,100.0,65.0,100.0,129.0,91.0,165.0,97.0,1.0,2989.0,1690.0,6.0,2107.0,574.0,4.0,164.0,42.0,90.0,148.0
EEE,2014J,600898,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,90,N,Withdrawn,-64.0,66.0,30.0,83.0,NA,NA,NA,NA,NA,NA,0.0,55.0,110.0,2.0,153.0,0.0,0.0,140.0,15.0,5.0,22.0
EEE,2014J,601567,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,-23.0,NA,33.0,61.0,71.0,73.0,145.0,76.0,166.0,49.0,0.0,31.0,125.0,0.0,386.0,65.0,0.0,3.0,7.0,17.0,6.0
EEE,2014J,601599,M,Scotland,HE Qualification,70-80%,0-35,0,60,N,Fail,-74.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,5.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0
EEE,2014J,602150,M,London Region,A Level or Equivalent,20-30%,0-35,2,30,N,Withdrawn,-72.0,137.0,-1.0,98.0,NA,NA,NA,NA,NA,NA,0.0,27.0,13.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0
EEE,2014J,602707,M,Wales,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-73.0,NA,33.0,97.0,68.0,84.0,131.0,85.0,166.0,92.0,0.0,127.0,373.0,0.0,1179.0,383.0,0.0,93.0,4.0,33.0,55.0
EEE,2014J,602745,M,Scotland,HE Qualification,60-70%,0-35,0,30,N,Withdrawn,-123.0,152.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0
EEE,2014J,602830,M,South Region,HE Qualification,30-40%,0-35,0,60,N,Distinction,-60.0,NA,32.0,93.0,67.0,99.0,130.0,89.0,165.0,80.0,0.0,257.0,201.0,0.0,644.0,156.0,0.0,250.0,19.0,28.0,4.0
EEE,2014J,603108,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,-80.0,NA,25.0,78.0,66.0,89.0,120.0,82.0,159.0,78.0,0.0,78.0,308.0,2.0,792.0,218.0,0.0,71.0,10.0,86.0,27.0
EEE,2014J,603179,M,South East Region,Lower Than A Level,40-50%,35-55,2,60,N,Pass,-20.0,NA,37.0,77.0,68.0,73.0,NA,NA,166.0,49.0,0.0,126.0,189.0,16.0,484.0,211.0,0.0,115.0,4.0,59.0,24.0
EEE,2014J,603700,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,-71.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2014J,604057,F,Scotland,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction,-37.0,NA,32.0,98.0,68.0,98.0,131.0,97.0,165.0,94.0,1.0,541.0,160.0,13.0,692.0,320.0,1.0,76.0,39.0,50.0,37.0
EEE,2014J,604875,M,Wales,A Level or Equivalent,60-70%,35-55,1,30,N,Withdrawn,-87.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,3.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2014J,605125,M,West Midlands Region,Lower Than A Level,80-90%,35-55,0,30,N,Pass,-9.0,NA,37.0,80.0,72.0,55.0,131.0,51.0,NA,NA,0.0,16.0,154.0,3.0,303.0,91.0,2.0,70.0,6.0,36.0,28.0
EEE,2014J,605129,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-7.0,NA,33.0,90.0,66.0,86.0,129.0,66.0,166.0,77.0,0.0,149.0,213.0,8.0,649.0,161.0,0.0,118.0,7.0,31.0,44.0
EEE,2014J,605294,M,South Region,Lower Than A Level,40-50%,0-35,0,90,N,Distinction,-25.0,NA,30.0,99.0,67.0,93.0,131.0,96.0,165.0,88.0,0.0,283.0,369.0,9.0,1223.0,423.0,0.0,124.0,51.0,28.0,51.0
EEE,2014J,605541,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,Y,Fail,-29.0,NA,33.0,28.0,68.0,70.0,NA,NA,NA,NA,0.0,0.0,30.0,0.0,75.0,0.0,0.0,21.0,0.0,0.0,2.0
EEE,2014J,605545,M,South East Region,Post Graduate Qualification,40-50%,35-55,1,60,N,Fail,-22.0,NA,-1.0,68.0,-1.0,94.0,NA,NA,NA,NA,0.0,0.0,29.0,0.0,18.0,0.0,0.0,143.0,0.0,22.0,0.0
EEE,2014J,605836,M,South West Region,Lower Than A Level,10-20,0-35,0,60,N,Distinction,-72.0,NA,30.0,98.0,66.0,98.0,130.0,93.0,164.0,98.0,0.0,248.0,375.0,0.0,1056.0,420.0,0.0,176.0,6.0,34.0,43.0
EEE,2014J,608488,F,East Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,-153.0,NA,22.0,89.0,67.0,83.0,130.0,78.0,164.0,87.0,0.0,949.0,543.0,0.0,571.0,676.0,0.0,198.0,18.0,62.0,84.0
EEE,2014J,608669,M,Scotland,A Level or Equivalent,60-70%,0-35,1,60,N,Fail,-15.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2014J,608853,M,South Region,A Level or Equivalent,50-60%,0-35,1,90,N,Pass,-144.0,NA,31.0,79.0,67.0,42.0,131.0,65.0,166.0,40.0,0.0,584.0,252.0,11.0,788.0,285.0,0.0,163.0,24.0,19.0,39.0
EEE,2014J,609605,M,Wales,HE Qualification,70-80%,0-35,1,60,N,Fail,-22.0,NA,32.0,93.0,66.0,87.0,131.0,88.0,NA,NA,0.0,72.0,117.0,2.0,309.0,10.0,1.0,102.0,7.0,51.0,13.0
EEE,2014J,610275,M,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,-65.0,NA,32.0,94.0,62.0,89.0,128.0,77.0,165.0,91.0,0.0,379.0,560.0,9.0,2722.0,421.0,0.0,167.0,14.0,38.0,48.0
EEE,2014J,610287,M,East Anglian Region,HE Qualification,80-90%,0-35,1,60,N,Pass,-22.0,NA,-1.0,92.0,-1.0,87.0,-1.0,69.0,-1.0,66.0,0.0,18.0,22.0,0.0,48.0,0.0,0.0,0.0,3.0,6.0,6.0
EEE,2014J,610373,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,Distinction,-88.0,NA,32.0,100.0,67.0,85.0,131.0,87.0,166.0,79.0,0.0,182.0,206.0,0.0,474.0,214.0,0.0,154.0,4.0,45.0,18.0
EEE,2014J,610672,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-122.0,NA,32.0,89.0,68.0,80.0,131.0,78.0,172.0,64.0,0.0,75.0,324.0,5.0,1173.0,71.0,0.0,182.0,12.0,22.0,23.0
EEE,2014J,610904,M,South West Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-58.0,NA,31.0,85.0,67.0,89.0,130.0,66.0,165.0,100.0,0.0,241.0,768.0,0.0,1180.0,886.0,0.0,198.0,10.0,31.0,107.0
EEE,2014J,611162,F,Ireland,Lower Than A Level,20-30%,0-35,0,120,N,Pass,-34.0,NA,33.0,89.0,68.0,78.0,131.0,78.0,166.0,86.0,0.0,150.0,196.0,2.0,435.0,136.0,0.0,160.0,26.0,61.0,51.0
EEE,2014J,611405,M,West Midlands Region,Lower Than A Level,90-100%,0-35,1,30,N,Distinction,-108.0,NA,31.0,94.0,65.0,99.0,129.0,86.0,164.0,93.0,0.0,356.0,623.0,4.0,789.0,375.0,0.0,218.0,20.0,160.0,65.0
EEE,2014J,611961,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,-23.0,NA,32.0,92.0,67.0,99.0,129.0,93.0,162.0,88.0,0.0,351.0,270.0,22.0,982.0,277.0,0.0,226.0,8.0,19.0,26.0
EEE,2014J,611971,M,North Western Region,A Level or Equivalent,30-40%,0-35,1,60,N,Withdrawn,-30.0,154.0,31.0,99.0,65.0,92.0,NA,NA,NA,NA,0.0,146.0,162.0,3.0,477.0,0.0,0.0,70.0,1.0,10.0,30.0
EEE,2014J,612157,M,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,-150.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014J,613644,M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,-41.0,NA,33.0,58.0,NA,NA,NA,NA,NA,NA,0.0,0.0,20.0,0.0,66.0,0.0,0.0,4.0,0.0,6.0,1.0
EEE,2014J,613953,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,30,N,Pass,-31.0,NA,30.0,82.0,67.0,99.0,130.0,72.0,164.0,81.0,0.0,257.0,189.0,12.0,1060.0,216.0,0.0,184.0,11.0,10.0,8.0
EEE,2014J,614181,M,North Western Region,HE Qualification,60-70%,0-35,0,30,N,Pass,-14.0,NA,31.0,96.0,67.0,92.0,130.0,89.0,165.0,87.0,0.0,44.0,226.0,0.0,664.0,188.0,0.0,79.0,8.0,29.0,19.0
EEE,2014J,614300,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-52.0,NA,30.0,98.0,66.0,97.0,127.0,87.0,166.0,93.0,0.0,377.0,485.0,0.0,724.0,82.0,0.0,155.0,10.0,7.0,52.0
EEE,2014J,614737,M,Ireland,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,-28.0,NA,34.0,64.0,NA,NA,NA,NA,NA,NA,0.0,7.0,43.0,0.0,150.0,0.0,0.0,2.0,0.0,21.0,7.0
EEE,2014J,615429,M,North Region,HE Qualification,20-30%,0-35,0,60,N,Withdrawn,-56.0,157.0,33.0,90.0,68.0,94.0,131.0,79.0,NA,NA,0.0,733.0,483.0,6.0,772.0,49.0,0.0,125.0,10.0,16.0,32.0
EEE,2014J,616407,M,Wales,Lower Than A Level,70-80%,35-55,1,60,N,Fail,-18.0,NA,-1.0,96.0,-1.0,89.0,-1.0,92.0,-1.0,89.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2014J,617309,M,Wales,A Level or Equivalent,30-40%,0-35,1,60,N,Fail,-53.0,NA,33.0,53.0,NA,NA,NA,NA,NA,NA,0.0,10.0,20.0,0.0,20.0,0.0,0.0,99.0,1.0,1.0,0.0
EEE,2014J,617888,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-31.0,NA,31.0,83.0,68.0,89.0,131.0,77.0,164.0,65.0,0.0,228.0,412.0,4.0,809.0,165.0,0.0,259.0,38.0,61.0,56.0
EEE,2014J,619168,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-14.0,NA,32.0,99.0,67.0,87.0,131.0,69.0,178.0,51.0,0.0,11.0,82.0,3.0,299.0,5.0,0.0,89.0,5.0,6.0,3.0
EEE,2014J,620343,M,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,-31.0,NA,31.0,93.0,67.0,83.0,131.0,81.0,165.0,90.0,0.0,759.0,467.0,20.0,901.0,338.0,0.0,299.0,14.0,41.0,57.0
EEE,2014J,620519,M,Scotland,Post Graduate Qualification,90-100%,0-35,0,60,N,Pass,-98.0,NA,34.0,97.0,75.0,99.0,131.0,91.0,170.0,93.0,0.0,439.0,498.0,0.0,255.0,142.0,0.0,107.0,5.0,70.0,44.0
EEE,2014J,620536,M,Ireland,A Level or Equivalent,0-10%,0-35,0,30,N,Withdrawn,-22.0,152.0,32.0,96.0,68.0,88.0,NA,NA,NA,NA,0.0,113.0,177.0,0.0,298.0,0.0,0.0,153.0,3.0,7.0,40.0
EEE,2014J,620782,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,150,N,Pass,-22.0,NA,33.0,82.0,68.0,95.0,131.0,66.0,166.0,81.0,0.0,204.0,182.0,0.0,241.0,273.0,0.0,76.0,1.0,46.0,38.0
EEE,2014J,621380,M,South Region,Lower Than A Level,20-30%,0-35,0,90,N,Pass,-34.0,NA,32.0,74.0,67.0,92.0,131.0,82.0,166.0,81.0,0.0,83.0,118.0,5.0,79.0,83.0,0.0,82.0,2.0,19.0,15.0
EEE,2014J,622129,F,Scotland,HE Qualification,70-80%,35-55,0,60,N,Pass,-113.0,NA,32.0,100.0,66.0,99.0,130.0,90.0,162.0,91.0,0.0,624.0,210.0,4.0,673.0,208.0,1.0,147.0,11.0,17.0,12.0
EEE,2014J,622315,M,North Region,Lower Than A Level,20-30%,0-35,1,30,N,Fail,-74.0,NA,33.0,50.0,72.0,58.0,NA,NA,163.0,66.0,0.0,70.0,74.0,1.0,361.0,126.0,0.0,108.0,1.0,3.0,7.0
EEE,2014J,622890,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,-52.0,108.0,40.0,93.0,NA,NA,NA,NA,NA,NA,0.0,26.0,106.0,0.0,285.0,0.0,0.0,97.0,0.0,5.0,6.0
EEE,2014J,623002,M,South Region,Lower Than A Level,20-30%,0-35,0,60,Y,Fail,-129.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014J,623467,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,150,N,Pass,-134.0,NA,31.0,81.0,67.0,85.0,130.0,74.0,166.0,86.0,0.0,922.0,1391.0,7.0,1595.0,553.0,0.0,321.0,168.0,66.0,83.0
EEE,2014J,623757,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn,-66.0,66.0,32.0,88.0,NA,NA,NA,NA,NA,NA,0.0,55.0,58.0,0.0,79.0,0.0,0.0,108.0,1.0,8.0,6.0
EEE,2014J,623889,M,South Region,A Level or Equivalent,40-50%,0-35,0,30,Y,Pass,-81.0,NA,32.0,95.0,67.0,98.0,131.0,87.0,176.0,75.0,1.0,655.0,294.0,0.0,636.0,127.0,0.0,88.0,20.0,6.0,35.0
EEE,2014J,623989,M,Scotland,A Level or Equivalent,60-70%,35-55,0,30,N,Distinction,-71.0,NA,33.0,98.0,67.0,100.0,131.0,98.0,166.0,95.0,3.0,337.0,201.0,14.0,890.0,238.0,4.0,163.0,134.0,26.0,34.0
EEE,2014J,624126,M,South Region,Lower Than A Level,90-100%,0-35,1,90,N,Fail,-150.0,NA,-1.0,94.0,NA,NA,NA,NA,NA,NA,0.0,0.0,14.0,0.0,4.0,0.0,0.0,82.0,0.0,0.0,0.0
EEE,2014J,624222,M,North Region,Lower Than A Level,0-10%,0-35,0,90,N,Distinction,-121.0,NA,31.0,99.0,68.0,88.0,131.0,94.0,163.0,90.0,0.0,551.0,602.0,5.0,871.0,627.0,1.0,118.0,81.0,50.0,117.0
EEE,2014J,625288,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,-92.0,12.0,33.0,54.0,NA,NA,NA,NA,NA,NA,0.0,88.0,82.0,3.0,127.0,0.0,0.0,109.0,1.0,13.0,16.0
EEE,2014J,625614,M,North Region,Lower Than A Level,NA,0-35,0,30,N,Pass,2.0,NA,33.0,89.0,68.0,64.0,131.0,55.0,166.0,74.0,0.0,562.0,382.0,12.0,1013.0,479.0,4.0,122.0,53.0,42.0,36.0
EEE,2014J,625785,M,Scotland,A Level or Equivalent,90-100%,0-35,1,60,N,Pass,-74.0,NA,32.0,94.0,68.0,92.0,131.0,75.0,165.0,86.0,0.0,284.0,153.0,1.0,794.0,146.0,0.0,115.0,45.0,10.0,9.0
EEE,2014J,625797,M,North Region,Lower Than A Level,NA,0-35,0,90,N,Fail,-10.0,NA,33.0,75.0,68.0,51.0,131.0,43.0,167.0,52.0,0.0,122.0,73.0,0.0,206.0,0.0,0.0,81.0,7.0,18.0,4.0
EEE,2014J,626998,M,Yorkshire Region,HE Qualification,30-40%,0-35,1,30,N,Pass,-24.0,NA,-1.0,99.0,-1.0,75.0,NA,NA,173.0,48.0,0.0,0.0,13.0,0.0,29.0,5.0,0.0,2.0,1.0,7.0,1.0
EEE,2014J,627283,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,-18.0,NA,33.0,67.0,68.0,77.0,130.0,61.0,165.0,68.0,0.0,114.0,212.0,0.0,408.0,301.0,0.0,83.0,10.0,53.0,35.0
EEE,2014J,627312,M,North Region,HE Qualification,NA,35-55,1,60,N,Pass,-16.0,NA,30.0,91.0,63.0,95.0,127.0,83.0,163.0,80.0,0.0,29.0,180.0,1.0,520.0,116.0,0.0,92.0,8.0,18.0,27.0
EEE,2014J,627457,M,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,-43.0,23.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,6.0,1.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0
EEE,2014J,627500,M,South Region,Lower Than A Level,80-90%,0-35,1,60,N,Fail,-3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014J,627935,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,90,N,Withdrawn,-73.0,48.0,40.0,71.0,NA,NA,NA,NA,NA,NA,0.0,2.0,51.0,0.0,141.0,0.0,0.0,106.0,0.0,2.0,6.0
EEE,2014J,628054,M,East Midlands Region,Lower Than A Level,40-50%,35-55,1,150,N,Pass,-9.0,NA,-1.0,84.0,-1.0,80.0,-1.0,71.0,-1.0,48.0,0.0,93.0,56.0,1.0,205.0,99.0,0.0,0.0,9.0,27.0,7.0
EEE,2014J,628366,M,Scotland,Lower Than A Level,40-50%,0-35,1,30,N,Withdrawn,-14.0,17.0,-1.0,88.0,NA,NA,NA,NA,NA,NA,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2014J,628480,M,West Midlands Region,Lower Than A Level,70-80%,0-35,0,90,N,Pass,-31.0,NA,27.0,82.0,64.0,91.0,128.0,54.0,164.0,77.0,0.0,210.0,286.0,5.0,477.0,358.0,1.0,137.0,41.0,103.0,37.0
EEE,2014J,628717,M,London Region,A Level or Equivalent,30-40%,0-35,0,180,N,Withdrawn,-46.0,156.0,33.0,67.0,68.0,78.0,138.0,52.0,NA,NA,0.0,20.0,92.0,1.0,280.0,0.0,0.0,76.0,82.0,2.0,11.0
EEE,2014J,628741,M,South West Region,Lower Than A Level,80-90%,0-35,0,30,N,Pass,-10.0,NA,32.0,76.0,67.0,86.0,130.0,45.0,166.0,80.0,0.0,133.0,184.0,1.0,216.0,152.0,0.0,109.0,6.0,7.0,27.0
EEE,2014J,628766,M,Ireland,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-17.0,NA,32.0,93.0,68.0,94.0,138.0,91.0,173.0,93.0,0.0,301.0,344.0,4.0,358.0,132.0,0.0,81.0,29.0,36.0,71.0
EEE,2014J,629014,F,South East Region,Lower Than A Level,30-40%,35-55,0,90,N,Pass,-74.0,NA,33.0,89.0,65.0,91.0,126.0,83.0,163.0,92.0,0.0,3558.0,1525.0,13.0,1160.0,1028.0,0.0,169.0,8.0,51.0,268.0
EEE,2014J,629101,M,South West Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,-2.0,NA,32.0,82.0,67.0,97.0,130.0,63.0,165.0,89.0,0.0,92.0,144.0,0.0,201.0,132.0,0.0,112.0,6.0,12.0,13.0
EEE,2014J,629400,M,Scotland,A Level or Equivalent,90-100%,0-35,0,90,N,Pass,-16.0,NA,32.0,94.0,67.0,93.0,130.0,89.0,165.0,58.0,1.0,119.0,283.0,11.0,746.0,48.0,0.0,129.0,25.0,23.0,27.0
EEE,2014J,629421,M,East Anglian Region,HE Qualification,90-100%,0-35,1,120,N,Withdrawn,-155.0,-103.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014J,629535,M,East Midlands Region,HE Qualification,10-20,0-35,0,60,N,Pass,-60.0,NA,33.0,94.0,68.0,97.0,131.0,90.0,166.0,90.0,0.0,14.0,126.0,1.0,179.0,128.0,1.0,82.0,28.0,25.0,23.0
EEE,2014J,629642,M,North Region,Lower Than A Level,NA,35-55,0,90,N,Pass,-32.0,NA,27.0,90.0,59.0,93.0,120.0,69.0,163.0,98.0,0.0,2281.0,860.0,11.0,1108.0,410.0,0.0,195.0,20.0,28.0,94.0
EEE,2014J,629852,M,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,-70.0,116.0,33.0,90.0,68.0,83.0,NA,NA,NA,NA,0.0,38.0,193.0,0.0,431.0,0.0,0.0,116.0,1.0,2.0,24.0
EEE,2014J,629862,M,West Midlands Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,-28.0,NA,33.0,88.0,64.0,94.0,131.0,81.0,166.0,88.0,0.0,300.0,215.0,6.0,441.0,120.0,0.0,76.0,19.0,29.0,17.0
EEE,2014J,630105,M,Scotland,Lower Than A Level,80-90%,0-35,0,90,N,Pass,-42.0,NA,31.0,95.0,68.0,82.0,130.0,43.0,166.0,91.0,0.0,223.0,208.0,8.0,988.0,160.0,0.0,105.0,12.0,8.0,22.0
EEE,2014J,630106,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,90,N,Pass,-128.0,NA,30.0,99.0,67.0,70.0,130.0,93.0,181.0,62.0,0.0,1954.0,434.0,12.0,694.0,326.0,3.0,125.0,28.0,69.0,77.0
EEE,2014J,630519,M,East Midlands Region,HE Qualification,50-60%,0-35,0,60,N,Pass,-13.0,NA,33.0,100.0,68.0,92.0,131.0,86.0,165.0,83.0,0.0,1057.0,613.0,0.0,355.0,63.0,0.0,196.0,52.0,48.0,14.0
EEE,2014J,630541,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,Distinction,-10.0,NA,32.0,92.0,68.0,95.0,131.0,85.0,165.0,79.0,1.0,915.0,528.0,6.0,925.0,470.0,0.0,148.0,17.0,35.0,81.0
EEE,2014J,631113,M,Scotland,HE Qualification,60-70%,0-35,0,60,N,Pass,-31.0,NA,30.0,77.0,65.0,75.0,118.0,79.0,160.0,85.0,0.0,11.0,141.0,1.0,675.0,154.0,0.0,103.0,7.0,0.0,26.0
EEE,2014J,631807,M,East Midlands Region,HE Qualification,20-30%,35-55,1,30,N,Fail,-38.0,NA,-1.0,86.0,-1.0,63.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EEE,2014J,631888,M,North Region,Lower Than A Level,NA,35-55,0,30,Y,Withdrawn,-22.0,173.0,32.0,67.0,68.0,63.0,NA,NA,NA,NA,0.0,228.0,102.0,0.0,131.0,0.0,0.0,102.0,23.0,29.0,18.0
EEE,2014J,632626,M,South East Region,A Level or Equivalent,30-40%,35-55,0,90,N,Distinction,-87.0,NA,33.0,97.0,89.0,78.0,152.0,90.0,176.0,88.0,0.0,272.0,346.0,17.0,1169.0,278.0,0.0,186.0,65.0,62.0,30.0
EEE,2014J,632635,F,Scotland,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-23.0,NA,31.0,74.0,67.0,93.0,131.0,85.0,NA,NA,1.0,412.0,155.0,3.0,590.0,19.0,0.0,117.0,25.0,38.0,21.0
EEE,2014J,632950,M,North Region,A Level or Equivalent,70-80%,0-35,0,30,N,Distinction,-42.0,NA,32.0,99.0,67.0,99.0,130.0,92.0,165.0,84.0,0.0,323.0,520.0,17.0,1825.0,294.0,0.0,150.0,7.0,25.0,64.0
EEE,2014J,633824,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,Y,Distinction,-122.0,NA,31.0,98.0,67.0,96.0,130.0,94.0,164.0,87.0,1.0,3396.0,976.0,8.0,1082.0,631.0,1.0,183.0,14.0,50.0,89.0
EEE,2014J,633868,M,Wales,Lower Than A Level,40-50%,35-55,0,60,N,Fail,-25.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,2.0,22.0,0.0,68.0,0.0,0.0,62.0,1.0,1.0,1.0
EEE,2014J,633914,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-22.0,NA,33.0,95.0,68.0,86.0,131.0,80.0,166.0,91.0,0.0,953.0,392.0,5.0,735.0,481.0,0.0,231.0,8.0,71.0,28.0
EEE,2014J,633995,M,London Region,A Level or Equivalent,30-40%,0-35,0,90,N,Fail,-14.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
EEE,2014J,634094,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-16.0,NA,32.0,92.0,72.0,89.0,140.0,74.0,166.0,77.0,0.0,165.0,134.0,0.0,44.0,263.0,0.0,84.0,3.0,23.0,14.0
